Bauhauptgewerbe seit 2019;;;;;;;;;;;;;;;;
;Gemeinden (einschl. gemeindefreie Gebiete);;;;;;;;;;;;;;;
;;Berichtsjahr;;;;;;;;;;;;;;
;;2019;;;2020;;;2021;;;2022;;;2023;;
;;Betriebe des Bauhauptgewerbes;Beschäftigte der Betriebe des Bauhauptgewerbes;Gesamtumsatz d.Vj.d.Betriebe des Bauhauptgewerbes;Betriebe des Bauhauptgewerbes;Beschäftigte der Betriebe des Bauhauptgewerbes;Gesamtumsatz d.Vj.d.Betriebe des Bauhauptgewerbes;Betriebe des Bauhauptgewerbes;Beschäftigte der Betriebe des Bauhauptgewerbes;Gesamtumsatz d.Vj.d.Betriebe des Bauhauptgewerbes;Betriebe des Bauhauptgewerbes;Beschäftigte der Betriebe des Bauhauptgewerbes;Gesamtumsatz d.Vj.d.Betriebe des Bauhauptgewerbes;Betriebe des Bauhauptgewerbes;Beschäftigte der Betriebe des Bauhauptgewerbes;Gesamtumsatz d.Vj.d.Betriebe des Bauhauptgewerbes
;;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Tsd. EUR
9276142;      Ruhmannsfelden, M;5;85;7817;4;80;8769;4;74;7582;4;72;8039;4;68;7485
9276143;      Teisnach, M;7;69;4728;9;71;10265;11;78;10414;10;65;6402;9;71;7313
9276144;      Viechtach, St;13;521;79230;13;462;66540;13;486;79692;17;478;76922;15;462;79940
9276146;      Zachenberg;4;8;520;3;7;445;3;6;521;2;.;.;2;.;.
9276148;      Zwiesel, St;4;62;.;5;62;.;6;69;11583;7;78;9063;6;75;10473
9277111;      Arnstorf, M;13;347;73130;13;349;82752;14;362;80156;17;363;75066;19;414;99672
9277112;      Bayerbach;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9277113;      Bad Birnbach, M;9;99;12546;10;108;15264;10;102;14331;10;91;16455;10;82;14093
9277114;      Dietersburg;9;31;4110;8;31;4446;8;37;5075;7;29;3711;7;30;4287
9277116;      Eggenfelden, St;8;176;30594;9;189;26206;10;194;31108;11;195;27995;9;186;35249
9277117;      Egglham;6;62;7516;6;70;.;8;72;.;9;75;.;6;71;.
9277118;      Ering;4;28;3337;3;22;2586;3;21;.;3;13;1738;2;.;.
9277119;      Falkenberg;12;676;108585;14;655;120551;13;725;157729;15;752;136804;15;747;175630
9277121;      Gangkofen, M;12;89;11306;12;95;13367;13;94;13553;14;92;12940;15;87;12540
9277122;      Geratskirchen;–;–;–;–;–;–;1;.;.;1;.;.;1;.;.
9277124;      Hebertsfelden;7;72;10834;6;79;12119;9;144;18718;11;135;18934;9;87;14096
9277126;      Johanniskirchen;6;140;16250;6;124;13728;6;115;16038;6;113;12663;7;115;13852
9277127;      Julbach;1;.;.;1;.;.;2;.;.;3;.;111;2;.;.
9277128;      Kirchdorf a.Inn;3;42;.;3;39;.;3;42;.;4;41;.;6;99;13574
9277131;      Malgersdorf;4;15;1581;4;16;1869;4;18;2074;4;14;1756;4;14;1681
9277133;      Massing, M;9;69;7873;9;64;8590;9;65;8453;10;66;9365;11;62;9750
9277134;      Mitterskirchen;5;74;.;5;74;.;5;81;.;6;86;13637;5;82;.
9277138;      Pfarrkirchen, St;9;112;13172;10;122;13566;13;133;15755;15;131;16706;16;128;17217
9277139;      Postmünster;3;9;.;4;10;1029;4;11;902;4;10;1060;6;14;850
9277140;      Reut;2;.;.;3;17;.;3;18;.;3;17;.;2;.;.
9277141;      Rimbach;2;.;.;1;.;.;1;.;.;1;.;.;2;.;.
9277142;      Roßbach;9;99;12304;9;99;12577;9;104;13102;9;103;12958;9;103;14179
9277144;      Schönau;8;16;831;8;18;1054;9;16;1329;7;20;1475;7;32;1771
9277145;      Simbach a.Inn, St;12;186;67947;11;192;75722;14;213;79096;16;219;64436;19;228;84898
9277147;      Stubenberg;4;27;1135;5;26;987;6;26;2091;5;22;2280;6;32;2537
9277148;      Tann, M;9;187;25522;9;186;23277;10;182;31175;10;184;21403;12;183;29207
9277149;      Triftern, M;8;67;5894;8;66;6122;8;69;6354;8;70;6692;9;59;7843
9277151;      Unterdietfurt;5;40;4807;5;42;4538;5;47;5429;5;43;6144;5;35;4751
9277152;      Wittibreut;6;85;12507;5;93;12810;6;108;15026;6;109;16675;7;109;15501
9277153;      Wurmannsquick, M;11;88;10172;10;92;11169;13;105;12899;13;110;11607;14;108;13473
9277154;      Zeilarn;4;20;2506;5;24;2241;6;24;3113;7;26;3651;6;31;4026
9278112;      Aholfing;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9278113;      Aiterhofen;5;45;3618;6;52;4304;6;54;4357;5;44;5162;5;44;4590
9278116;      Ascha;4;39;5266;4;42;5459;4;43;6516;4;43;6078;5;47;6085
9278117;      Atting;1;.;.;1;.;.;1;.;.;2;.;.;1;.;.
9278118;      Bogen, St;10;68;10574;10;63;9551;13;61;9084;13;90;9742;14;84;12000
9278120;      Falkenfels;3;16;1588;3;16;2007;4;17;1608;4;17;1677;3;15;.
9278121;      Feldkirchen;3;17;.;3;15;.;3;15;.;3;16;.;3;14;.
9278123;      Geiselhöring, St;6;52;4223;7;55;4562;8;78;7629;9;77;7372;9;77;9599
9278129;      Haibach;6;33;5878;7;42;7511;8;47;8359;8;50;7774;8;46;8455
9278134;      Haselbach;6;20;1432;6;18;1287;6;23;1490;6;21;1802;6;22;2407
9278139;      Hunderdorf;1;.;.;–;–;–;–;–;–;–;–;–;1;.;.
9278140;      Irlbach;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9278141;      Kirchroth;4;29;.;5;34;3310;5;32;5040;8;35;4286;8;45;5685
9278143;      Konzell;6;56;7248;5;53;9041;6;58;9301;6;58;9879;5;55;10883
9278144;      Laberweinting;6;45;4040;6;53;4387;5;19;1777;6;32;3105;5;25;2990
9278146;      Leiblfing;4;69;6250;4;65;10928;4;73;11272;4;22;1102;4;21;1229
9278147;      Loitzendorf;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9278148;      Mallersdorf-Pfaffenberg, M;11;471;79253;10;462;85208;12;478;83058;12;488;81560;12;493;89469
9278149;      Mariaposching;3;18;.;2;.;.;2;.;.;3;12;.;3;15;1240
9278151;      Mitterfels, M;3;4;460;2;.;.;2;.;.;2;.;.;2;.;.
9278154;      Neukirchen;1;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9278159;      Niederwinkling;1;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9278167;      Oberschneiding;4;65;.;4;62;8530;4;64;10420;4;65;8913;5;55;5615
9278170;      Parkstetten;3;17;1373;2;.;.;3;12;.;3;12;1132;4;10;873
9278171;      Perasdorf;2;.;.;2;.;.;2;.;.;1;.;.;1;.;.
9278172;      Perkam;2;.;.;1;.;.;2;.;.;2;.;.;1;.;.
9278177;      Rain;5;60;6487;5;60;6359;6;73;8947;5;60;8293;5;59;9399
9278178;      Rattenberg;5;43;4128;5;42;3249;4;39;4242;3;39;4258;3;39;5199
9278179;      Rattiszell;6;38;5864;6;53;5998;6;49;6985;6;46;7702;5;48;7636
9278182;      Salching;3;19;.;4;21;2449;4;25;2997;5;23;2163;3;21;.
9278184;      Sankt Englmar;2;.;.;3;25;.;3;25;.;3;24;.;3;.;.
9278187;      Schwarzach, M;12;110;11527;10;98;11923;10;89;14344;9;64;7830;8;54;8534
9278189;      Stallwang;2;.;.;2;.;.;2;.;.;2;.;.;3;3;499
9278190;      Steinach;3;12;1565;3;11;1493;3;11;1567;3;14;1423;3;14;1812
9278192;      Straßkirchen;5;145;34845;6;161;12884;6;162;20020;6;161;20590;7;167;27282
9278197;      Wiesenfelden;8;44;3177;8;51;3841;9;54;4627;10;51;5647;11;58;7484
9278198;      Windberg;6;29;3499;5;26;3829;5;26;4241;5;23;4276;5;23;3879
9279112;      Dingolfing, St;11;176;33840;10;164;35093;10;177;33165;11;176;34091;11;177;39619
9279113;      Eichendorf, M;7;147;25714;7;148;28963;7;158;32547;7;156;35330;8;143;35739
9279115;      Frontenhausen, M;3;.;.;3;8;638;4;.;968;4;11;853;6;12;1154
9279116;      Gottfrieding;9;93;13273;8;92;13710;10;97;11698;9;89;13836;9;79;13057
9279122;      Landau a.d.Isar, St;15;208;35297;14;188;32313;15;207;36422;15;225;35684;15;231;46955
9279124;      Loiching;6;76;7179;7;85;14406;7;87;10812;7;93;10436;8;91;14310
9279125;      Mamming;4;28;4372;4;28;3898;4;24;4796;4;24;4307;4;22;4401
9279126;      Marklkofen;3;.;.;3;23;.;3;21;.;4;21;3457;4;23;.
9279127;      Mengkofen;13;115;13775;11;102;12965;12;121;18347;12;131;16764;11;128;19642
9279128;      Moosthenning;5;42;4860;5;48;5729;6;54;7067;7;51;8358;6;50;10007
9279130;      Niederviehbach;3;.;528;3;6;.;2;.;.;3;6;655;3;8;.
9279132;      Pilsting, M;5;30;3659;7;38;4636;7;42;5763;7;30;3786;7;34;4689
9279134;      Reisbach, M;9;73;8537;9;74;8620;11;80;9063;12;81;10093;12;68;10396
9279135;      Simbach, M;7;64;9998;7;67;11481;6;67;12018;6;67;11541;6;64;12142
9279137;      Wallersdorf, M;4;15;1732;5;17;1899;7;30;2302;8;35;2445;6;17;2357
9371111;      Ammerthal;6;38;6366;6;38;6456;6;32;7314;5;32;4950;6;28;7096
9371113;      Auerbach i.d.OPf., St;9;123;72907;9;122;59635;9;110;44550;8;100;41444;8;94;48201
9371116;      Birgland;4;24;1616;4;23;2019;4;23;2374;4;22;1965;4;21;2018
9371118;      Ebermannsdorf;1;.;.;2;.;.;3;20;1826;3;17;1868;3;16;1434
9371119;      Edelsfeld;6;128;15851;6;135;16004;6;140;15493;6;135;16604;6;133;20532
9371120;      Ensdorf;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9371121;      Freihung, M;3;17;.;3;18;.;3;19;.;4;22;1146;4;23;.
9371122;      Freudenberg;12;192;25842;11;197;24518;14;193;27255;13;195;26313;13;193;27482
9371123;      Gebenbach;1;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9371126;      Hahnbach, M;9;151;12004;9;162;15046;9;156;16786;11;178;19253;11;172;20831
9371127;      Hirschau, St;9;67;10166;9;55;8521;10;68;9396;10;65;10323;10;63;9503
9371128;      Hirschbach;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9371129;      Hohenburg, M;2;.;.;3;.;.;3;.;.;3;.;.;3;.;.
9371131;      Illschwang;2;.;.;2;.;.;3;.;.;4;65;6327;4;59;8637
9371132;      Kastl, M;6;29;1785;6;36;2568;8;61;4256;9;67;4878;8;60;9231
9371135;      Königstein, M;2;.;.;3;53;6072;3;49;6303;3;45;5845;3;.;5821
9371136;      Kümmersbruck;8;79;8658;9;84;8683;8;73;9574;11;76;9342;10;72;11783
9371140;      Etzelwang;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9371141;      Neukirchen b.Sulzbach-Rosenberg;4;31;2909;4;32;3124;5;32;3808;5;29;3666;5;31;3559
9371144;      Poppenricht;1;.;.;2;.;.;2;.;.;3;21;.;3;23;.
9371146;      Rieden, M;3;.;.;3;.;.;3;.;.;3;.;.;3;31;.
9371148;      Schmidmühlen, M;3;58;11782;3;59;12191;4;65;13080;4;63;13721;4;63;16174
9371150;      Schnaittenbach, St;2;.;.;3;17;1699;3;17;1535;2;.;.;3;12;.
9371151;      Sulzbach-Rosenberg, St;12;140;24785;14;144;24548;13;149;29114;12;146;27784;12;151;31968
9371154;      Ursensollen;8;79;9251;7;70;8526;9;84;11252;9;78;9727;9;82;10316
9371156;      Vilseck, St;6;29;2542;5;25;2769;5;28;2608;5;31;2462;5;24;2691
9371157;      Weigendorf;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9371444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9372112;      Arnschwang;7;54;4292;8;55;4644;9;58;4908;9;58;4810;10;69;7260
9372113;      Arrach;4;25;3647;4;25;6225;4;26;5418;4;22;5537;4;24;5747
9372115;      Blaibach;2;.;.;2;.;.;2;.;.;2;.;.;4;14;815
9372116;      Cham, St;19;777;122217;18;800;118835;22;893;161515;22;1035;200127;22;1105;246868
9372117;      Chamerau;8;63;5778;8;63;5725;8;62;5546;7;60;4091;8;60;5177
9372124;      Eschlkam, M;9;95;8193;11;95;8512;12;94;7991;13;92;8470;12;87;10480
9372125;      Falkenstein, M;11;131;22154;11;119;20357;12;122;19688;13;131;32951;13;119;35668
9372126;      Furth im Wald, St;10;183;16704;11;185;18989;10;181;21066;10;189;20817;9;188;23939
9372128;      Gleißenberg;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9372130;      Grafenwiesen;3;17;1246;3;18;1622;3;25;1692;4;29;2250;4;33;3700
9372135;      Hohenwarth;5;39;2835;5;39;3216;5;42;3938;5;41;3414;4;40;4000
9372137;      Bad Kötzting, St;12;60;5192;12;53;4671;12;57;5093;14;70;5738;11;59;6411
9372138;      Lam, M;1;.;.;1;.;.;1;.;.;2;.;.;3;15;548
9372142;      Michelsneukirchen;8;17;1532;8;20;1693;6;15;1580;6;14;1306;9;19;1649
9372143;      Miltach;5;145;19242;6;170;39483;6;170;48093;6;169;40230;8;169;43277
9372144;      Neukirchen b.Hl.Blut, M;16;114;14939;15;104;16456;16;114;15566;15;119;13833;16;125;18940
9372146;      Pemfling;7;119;17197;6;116;15948;7;116;17152;7;107;14295;7;105;12287
9372147;      Pösing;3;42;3496;4;51;4479;4;53;4263;4;49;3796;4;52;3989
9372149;      Reichenbach;5;29;3602;5;30;3963;5;33;2972;4;33;3077;4;32;4644
9372150;      Rettenbach;6;60;6259;6;63;11580;6;64;11404;6;55;12413;7;78;14552
9372151;      Rimbach;4;19;1663;4;19;1529;4;15;1501;4;12;1726;4;10;1190
9372153;      Roding, St;18;475;105839;17;469;99493;21;498;133767;20;494;114995;21;499;137334
9372154;      Rötz, St;6;125;16883;7;128;15821;8;135;18279;9;91;11493;10;82;12670
9372155;      Runding;8;152;24459;8;192;28569;8;188;34970;9;244;35257;9;260;33472
9372157;      Schönthal;6;139;20060;6;145;20853;6;143;24947;6;142;24739;6;144;28831
9372158;      Schorndorf;6;33;4249;5;30;4388;6;40;5279;6;37;5475;7;43;5747
9372161;      Stamsried, M;6;15;1061;6;17;1275;6;13;1232;6;15;1362;6;16;916
9372163;      Tiefenbach;–;–;–;–;–;–;1;.;.;–;–;–;1;.;.
9372164;      Traitsching;7;92;15869;6;95;18065;6;96;20213;7;97;20723;7;91;23130
9372165;      Treffelstein;4;12;805;3;7;910;4;8;893;4;10;900;4;10;1147
9372167;      Zell;4;32;4016;3;24;2414;3;24;3371;3;25;2783;3;22;3161
9372168;      Waffenbrunn;3;4;406;3;5;474;3;6;351;3;5;344;3;4;285
9372169;      Wald;7;68;9033;5;67;8771;7;70;8267;5;67;9049;6;65;9679
9372170;      Walderbach;11;116;17364;11;114;17105;11;121;20492;11;122;16824;13;136;24902
9372171;      Waldmünchen, St;10;196;22711;11;204;21073;12;203;24338;14;200;24148;14;191;24860
9372174;      Weiding;8;62;7476;9;64;6204;9;64;7628;9;55;7991;9;66;8169
9372175;      Willmering;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9372177;      Zandt;7;37;4193;7;42;4872;8;40;4923;8;40;4479;9;32;6630
9372178;      Lohberg;4;18;1545;3;16;1487;3;19;.;3;19;1967;3;18;.
9373112;      Berching, St;17;305;67691;17;297;77790;18;310;98972;19;314;88742;20;313;111243
9373113;      Berg b.Neumarkt i.d.OPf.;18;228;38056;18;241;44689;20;258;49179;20;271;45054;21;242;57502
9373114;      Berngau;6;61;10051;5;58;9939;6;59;10967;6;52;9378;7;51;10254
9373115;      Breitenbrunn, M;6;81;9135;6;85;8844;7;86;10341;7;88;11653;9;96;13910
9373119;      Deining;6;87;7519;6;90;8603;8;88;12532;9;104;12616;10;108;14507
9373121;      Dietfurt a.d.Altmühl, St;16;183;27559;15;176;26780;15;176;28655;16;180;25496;18;179;32187
9373126;      Freystadt, St;22;169;24644;22;179;27272;23;181;38309;26;186;25590;24;184;34130
9373134;      Hohenfels, M;1;.;.;1;.;.;2;.;.;2;.;.;3;.;.
9373140;      Lauterhofen, M;6;37;2959;5;41;3361;7;45;4205;7;51;5017;7;49;6798
9373143;      Lupburg, M;8;48;5728;6;43;5705;7;44;7944;9;48;7251;8;45;7744
9373146;      Mühlhausen;10;41;4878;12;50;7448;12;55;6624;13;53;7838;14;53;8369
9373147;      Neumarkt i.d.OPf., GKSt;26;598;.;29;618;.;27;641;.;28;619;.;29;644;.
9373151;      Parsberg, St;9;684;97903;9;688;92420;9;683;106754;9;695;98290;9;704;102544
9373153;      Pilsach;12;102;8856;12;105;9239;12;108;9716;12;99;10471;11;99;11459
9373155;      Postbauer-Heng, M;8;55;7023;6;53;7642;7;61;7502;9;69;8490;9;71;10179
9373156;      Pyrbaum, M;3;17;1089;5;19;1591;5;18;1354;5;.;1469;6;20;2155
9373159;      Sengenthal;7;.;.;9;.;.;9;.;.;12;1946;471762;9;.;885871
9373160;      Seubersdorf i.d.OPf.;9;79;10622;9;79;12003;8;73;12432;8;75;13952;8;83;15816
9373167;      Velburg, St;13;119;16809;13;120;17784;15;129;20278;14;129;16724;16;128;20244
9374111;      Altenstadt a.d.Waldnaab;3;23;1989;2;.;.;2;.;.;3;20;1822;2;.;.
9374117;      Eschenbach i.d.OPf., St;4;60;8441;4;73;7395;4;81;10626;6;90;13660;6;92;16383
9374118;      Eslarn, M;3;5;333;2;.;.;3;4;319;1;.;.;2;.;.
9374119;      Etzenricht;–;–;–;–;–;–;1;.;.;–;–;–;–;–;–
9374121;      Floß, M;5;149;.;4;148;34093;4;152;.;4;138;.;4;130;.
9374122;      Flossenbürg;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9374123;      Georgenberg;3;7;677;3;9;477;3;7;568;3;9;418;3;10;675
9374124;      Grafenwöhr, St;2;.;.;2;.;.;1;.;.;1;.;.;1;.;.
9374127;      Irchenrieth;3;9;.;3;8;920;3;9;1015;3;9;1155;3;8;1322
9374128;      Kirchendemenreuth;2;.;.;2;.;.;3;15;.;5;20;2166;4;22;2285
9374129;      Kirchenthumbach, M;5;216;.;5;214;.;5;206;.;5;223;.;5;216;.
9374131;      Kohlberg, M;3;22;1828;5;52;11748;5;48;7844;6;50;10258;7;52;9804
9374132;      Leuchtenberg, M;3;75;8536;2;.;.;2;.;.;1;.;.;2;.;.
9374133;      Luhe-Wildenau, M;6;79;9468;6;81;8335;6;74;12520;6;70;15936;6;73;25457
9374134;      Mantel, M;3;.;.;3;.;.;3;38;.;5;36;4460;6;55;6354
9374137;      Moosbach, M;3;.;.;3;39;4516;3;38;.;3;37;.;2;.;.
9374139;      Neustadt a.d.Waldnaab, St;3;15;547;3;17;559;3;15;645;3;18;771;2;.;.
9374140;      Neustadt am Kulm, St;1;.;.;1;.;.;2;.;.;1;.;.;–;–;–
9374144;      Parkstein, M;2;.;.;2;.;.;3;14;936;3;12;743;3;14;1121
9374146;      Pirk;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9374147;      Pleystein, St;4;20;2341;4;21;3095;4;20;3141;4;22;4475;5;23;3196
9374148;      Trabitz;2;.;.;2;.;.;1;.;.;1;.;.;1;.;.
9374149;      Pressath, St;5;51;10204;4;49;.;4;51;11357;4;49;12745;4;48;4653
9374150;      Püchersreuth;2;.;.;3;17;.;3;21;.;4;29;2517;5;35;3647
9374154;      Schirmitz;3;58;4946;3;53;5139;3;48;4312;3;44;4263;3;57;4988
9374155;      Schlammersdorf;2;.;.;2;.;.;3;9;.;3;10;.;2;.;.
9374156;      Schwarzenbach;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9374157;      Speinshart;–;–;–;–;–;–;–;–;–;2;.;.;2;.;.
9374158;      Störnstein;2;.;.;2;.;.;2;.;.;2;.;.;3;32;.
9374159;      Tännesberg, M;3;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9374160;      Theisseil;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9374162;      Vohenstrauß, St;12;266;38590;12;267;37981;12;278;40220;14;295;39938;14;300;44205
9374163;      Vorbach;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9374164;      Waidhaus, M;4;14;1482;5;14;1648;5;17;1597;6;13;2203;5;7;1860
9374165;      Waldthurn, M;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9374166;      Weiherhammer;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9374168;      Windischeschenbach, St;5;92;11946;5;86;12137;6;93;6943;7;93;12216;7;93;14008
9374170;      Bechtsrieth;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9374444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9375113;      Alteglofsheim;2;.;.;3;35;6447;3;44;.;3;38;7319;1;.;.
9375114;      Altenthann;4;43;4104;4;42;5602;4;43;5404;4;41;4579;5;46;5632
9375115;      Aufhausen;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9375116;      Bach a.d.Donau;1;.;.;1;.;.;1;.;.;2;.;.;2;.;.
9375117;      Barbing;3;.;.;3;.;2529;4;60;5327;4;61;6283;5;81;6899
9375118;      Beratzhausen, M;12;75;9029;12;80;9165;11;57;10138;12;79;10659;13;70;17363
9375119;      Bernhardswald;5;27;3142;7;30;3154;6;24;2337;5;17;1925;5;20;1981
9375120;      Brennberg;3;16;1838;3;18;2758;3;22;.;3;19;3559;3;20;.
9375122;      Brunn;3;18;2205;4;21;3026;4;21;3582;4;22;2687;4;25;2858
9375127;      Deuerling;2;.;.;2;.;.;2;.;.;1;.;.;–;–;–
9375130;      Donaustauf, M;3;52;5033;3;61;6183;3;56;.;4;57;5706;3;.;.
9375131;      Duggendorf;3;3;306;3;3;325;3;3;342;3;3;360;3;3;255
9375143;      Hagelstadt;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9375148;      Hemau, St;16;197;27727;18;210;29055;20;213;32292;21;239;34798;21;254;43969
9375153;      Holzheim a.Forst;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9375156;      Kallmünz, M;4;47;5415;4;53;4854;5;51;5380;4;44;4558;4;43;4852
9375161;      Köfering;2;.;.;2;.;.;2;.;.;3;19;2902;4;17;6166
9375162;      Laaber, M;6;26;3250;6;27;3873;6;27;3848;7;28;2858;8;37;4628
9375165;      Lappersdorf, M;9;38;4478;7;44;4415;8;48;4676;9;44;5181;8;38;5547
9375170;      Mintraching;6;533;66082;6;.;.;7;.;.;6;.;.;6;.;.
9375171;      Mötzing;1;.;.;1;.;.;1;.;.;1;.;.;2;.;.
9375174;      Neutraubling, St;5;25;2427;4;26;1924;5;210;7367;5;187;7702;4;181;7546
9375175;      Nittendorf, M;3;31;3500;3;28;3156;3;29;6503;4;34;5156;4;31;5533
9375179;      Obertraubling;2;.;.;2;.;.;1;.;.;1;.;.;2;.;.
9375180;      Pentling;4;16;1379;4;18;1928;5;20;1850;5;20;1661;5;13;1825
9375181;      Pettendorf;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9375182;      Pfakofen;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9375183;      Pfatter;4;16;1383;3;13;1302;4;15;1398;4;15;1193;4;14;1283
9375184;      Pielenhofen;1;.;.;1;.;.;–;–;–;–;–;–;–;–;–
9375190;      Regenstauf, M;23;171;24518;21;158;17814;21;152;20078;22;158;21798;22;156;25305
9375191;      Riekofen;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9375196;      Schierling, M;10;32;2062;8;33;2383;9;30;2853;10;32;4218;12;39;5391
9375199;      Sinzing;7;58;11849;8;54;6578;8;64;10025;9;70;9059;9;63;8715
9375201;      Sünching;5;46;4946;5;45;6426;5;38;5266;5;41;4010;5;39;4617
9375204;      Tegernheim;2;.;.;2;.;.;2;.;.;2;.;.;3;25;3327
9375205;      Thalmassing;3;10;1259;3;6;1371;4;13;2386;2;.;.;2;.;.
9375208;      Wenzenbach;4;21;1365;3;17;1243;3;18;1140;3;16;1324;3;14;.
9375209;      Wiesent;2;.;.;2;.;.;3;19;.;3;19;.;2;.;.
9375210;      Wörth a.d.Donau, St;14;203;35778;13;190;26290;14;203;38650;14;187;29062;14;174;27811
9375211;      Wolfsegg;2;.;.;2;.;.;3;26;.;3;24;.;2;.;.
9375213;      Zeitlarn;3;24;2828;3;22;.;3;31;4033;4;30;2606;4;21;3204
9375444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9376112;      Altendorf;4;15;708;4;13;847;4;13;778;4;13;945;4;15;1211
9376116;      Bodenwöhr;5;39;3780;5;48;4778;6;50;5421;6;55;7601;6;53;8473
9376117;      Bruck i.d.OPf., M;4;35;3700;4;38;3398;4;38;5824;4;41;5189;4;39;5754
9376119;      Burglengenfeld, St;12;38;2254;7;35;2069;12;46;4865;12;47;5933;11;43;6079
9376122;      Dieterskirchen;1;.;.;1;.;.;1;.;.;2;.;.;2;.;.
9376125;      Fensterbach;5;16;1698;5;16;1588;5;17;1621;5;17;1530;6;16;1649
9376131;      Gleiritsch;–;–;–;1;.;.;1;.;.;1;.;.;1;.;.
9376133;      Guteneck;2;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9376141;      Maxhütte-Haidhof, St;11;112;19409;12;195;39837;11;186;35178;11;177;36981;9;148;33534
9376144;      Nabburg, St;5;21;2254;5;22;2140;3;12;910;5;30;3068;6;38;4098
9376146;      Neukirchen-Balbini, M;1;.;.;1;.;.;1;.;.;3;5;.;3;10;820
9376147;      Neunburg vorm Wald, St;15;368;52506;15;367;42811;16;375;86172;15;335;27852;14;327;43288
9376148;      Niedermurach;5;73;8891;4;71;7182;5;77;10551;5;70;7614;5;61;11092
9376149;      Nittenau, St;8;70;5554;10;79;6373;12;86;8749;12;82;8910;13;82;12443
9376150;      Wernberg-Köblitz, M;10;50;3978;9;45;3587;8;41;3649;9;38;3891;10;39;4331
9376151;      Oberviechtach, St;4;73;5096;4;73;6783;6;66;11861;8;76;5531;10;82;7546
9376153;      Pfreimd, St;5;44;4829;5;47;4219;5;40;3785;4;39;3570;3;32;.
9376159;      Schmidgaden;4;34;3820;3;34;3685;5;38;4311;7;51;6842;6;53;7333
9376160;      Schönsee, St;3;10;896;3;11;733;3;12;880;3;10;860;3;11;733
9376161;      Schwandorf, GKSt;18;214;50306;15;222;52084;18;248;54107;23;315;71638;24;296;67423
9376162;      Schwarzach b.Nabburg;2;.;.;2;.;.;3;16;1673;3;14;1390;3;14;1696
9376163;      Schwarzenfeld, M;10;70;10858;10;81;12394;10;88;12559;10;92;12695;11;93;15814
9376164;      Schwarzhofen, M;3;.;.;3;.;.;3;.;.;3;.;.;2;.;.
9376167;      Stadlern;–;–;–;–;–;–;1;.;.;–;–;–;–;–;–
9376168;      Steinberg am See;4;65;10955;4;64;12585;4;59;11867;4;58;13059;5;58;12737
9376169;      Stulln;3;7;509;3;8;796;2;.;.;2;.;.;2;.;.
9376170;      Teublitz, St;5;166;34232;5;167;47775;5;169;52023;7;166;29580;7;164;35063
9376171;      Teunz;5;21;2337;5;23;2617;5;20;2504;5;22;2742;5;22;2878
9376172;      Thanstein;1;.;.;1;.;.;2;.;.;2;.;.;2;.;.
9376173;      Trausnitz;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9376175;      Wackersdorf;2;.;.;2;.;.;2;.;.;3;21;3646;3;21;3788
9376176;      Weiding;2;.;.;2;.;.;2;.;.;2;.;.;1;.;.
9376178;      Winklarn, M;4;23;2044;4;26;2347;4;23;.;5;79;8416;5;76;9215
