Tourismus seit 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9271;    Deggendorf (Lkr);71;2822;172345;31423;140922;417538;51587;365951;2,4;1,6;2,6;274;1640;6;72;2904;168605;28480;140125;410032;49157;360875;2,4;1,7;2,6;275;2029;7,4;74;2808;87445;11338;76107;267887;33816;234071;3,1;3;3,1;174;1129;6,5;70;2776;94523;11990;82533;283650;32247;251403;3;2,7;3;196;1153;5,9;73;3041;151315;25838;125477;377999;52389;325610;2,498093381;2,027595015;2,594977566;–;–;–;75;3047;176865;28227;148638;436616;52716;383900;2,468639923;1,8675736;2,582785021;339;1093;3,2
9272;    Freyung-Grafenau (Lkr);245;10694;320908;19783;301125;1410465;75262;1335203;4,4;3,8;4,4;28247;165487;5,9;238;10147;319455;20715;298740;1377575;75718;1301857;4,3;3,7;4,4;27528;159387;5,8;216;8708;202198;8546;193652;904791;37391;867400;4,5;4,4;4,5;18770;125734;6,7;217;8827;178552;5888;172664;803878;22822;781056;4,5;3,9;4,5;21469;132169;6,2;224;9379;284787;14156;270631;1097637;47856;1049781;3,854238431;3,380615993;3,879012382;30048;165863;5,5;215;8711;311207;18083;293124;1129125;58982;1070143;3,62821209;3,261737544;3,650820131;31475;162839;5,2
9273;    Kelheim (Lkr);121;5234;292810;28169;264641;923456;85453;838003;3,2;3;3,2;5607;33730;6;122;5383;292587;25579;267008;937250;84236;853014;3,2;3,3;3,2;5550;33460;6;119;5261;181015;9411;171604;695299;39892;655407;3,8;4,2;3,8;4328;25720;5,9;116;5134;171620;7914;163706;677099;31322;645777;3,9;4;3,9;3521;20640;5,9;112;5165;243324;16666;226658;823488;49954;773534;3,38432707;2,997359894;3,412780489;3447;19748;5,7;113;5132;274252;20549;253703;952651;63487;889164;3,473633738;3,08954207;3,504743736;5708;32348;5,7
9274;    Landshut (Lkr);65;2265;115116;13527;101589;241380;34645;206735;2,1;2,6;2;–;–;–;65;2352;104614;11990;92624;229900;36765;193135;2,2;3,1;2,1;–;–;–;58;2080;55519;5291;50228;143904;21571;122333;2,6;4,1;2,4;–;–;–;59;2142;57329;5630;51699;157531;28634;128897;2,7;5,1;2,5;–;–;–;60;2391;90656;11342;79314;236633;48279;188354;2,61022988;4,256656674;2,374788814;–;–;–;62;2443;95826;12609;83217;240056;53166;186890;2,50512387;4,216512015;2,245815158;–;–;–
9275;    Passau (Lkr);482;24370;843019;84683;758336;4300462;237715;4062747;5,1;2,8;5,4;18225;156874;8,6;460;23785;891682;87160;804522;4385174;228999;4156175;4,9;2,6;5,2;16935;146391;8,6;437;22011;454855;36200;418655;2376107;112732;2263375;5,2;3,1;5,4;11494;107241;9,3;421;21087;458385;34012;424373;2625619;113396;2512223;5,7;3,3;5,9;10977;76993;7;423;22339;721030;74591;646439;3547188;211496;3335692;4,919612221;2,835409098;5,160103273;14210;97323;6,8;421;21743;764749;91521;673228;3673551;248253;3425298;4,803603535;2,712524994;5,087872162;13765;98321;7,1
9276;    Regen (Lkr);437;15370;508498;16979;491519;2131080;63851;2067229;4,2;3,8;4,2;34534;227510;6,6;414;14952;524758;16545;508213;2184837;66539;2118298;4,2;4;4,2;32654;216195;6,6;401;13691;367875;8367;359508;1631098;34627;1596471;4,4;4,1;4,4;26958;177827;6,6;392;13647;318426;7229;311197;1471628;31307;1440321;4,6;4,3;4,6;26051;160430;6,2;391;14538;511464;12430;499034;2104168;48295;2055873;4,114009979;3,885358005;4,119705271;28589;167925;5,9;385;14592;520580;14678;505902;2085326;54812;2030514;4,005774329;3,734296226;4,013650865;31973;179777;5,6
9277;    Rottal-Inn (Lkr);97;4414;200631;22310;178321;921534;68255;853279;4,6;3,1;4,8;5885;46593;7,9;97;4550;204656;22629;182027;914940;65739;849201;4,5;2,9;4,7;5754;43837;7,6;90;3908;109258;8488;100770;524364;30252;494112;4,8;3,6;4,9;3560;27325;7,7;88;4160;112182;9574;102608;576172;32858;543314;5,1;3,4;5,3;3416;27750;8,1;88;4241;177291;20581;156710;821976;68050;753926;4,636309796;3,306447694;4,810962925;5055;36791;7,3;90;4338;196084;24697;171387;899007;81204;817803;4,584805492;3,28801069;4,771674631;5411;38923;7,2
9278;    Straubing-Bogen (Lkr);108;4334;196569;10842;185727;646442;37642;608800;3,3;3,5;3,3;7731;48202;6,2;105;4248;203160;11387;191773;651493;34290;617203;3,2;3;3,2;8291;49646;6;95;3756;126512;5071;121441;453931;19985;433946;3,6;3,9;3,6;6104;39156;6,4;97;4206;107781;5428;102353;391482;27701;363781;3,6;5,1;3,6;5592;36770;6,6;102;4527;180344;9909;170435;617293;43912;573381;3,422864082;4,431526895;3,364220964;9728;51945;5,3;103;4466;193348;13332;180016;650036;51792;598244;3,362000124;3,884788479;3,323282375;10721;51105;4,8
9279;    Dingolfing-Landau (Lkr);36;1243;65927;10755;55172;158316;39923;118393;2,4;3,7;2,1;–;–;–;39;1368;67082;11461;55621;180674;48784;131890;2,7;4,3;2,4;–;–;–;39;1333;43581;5518;38063;140672;32512;108160;3,2;5,9;2,8;–;–;–;37;1314;50656;6070;44586;170778;33507;137271;3,4;5,5;3,1;–;–;–;40;1409;67860;9768;58092;199411;46263;153148;2,938564692;4,736179361;2,63630104;–;–;–;43;1540;73124;11880;61244;214001;56896;157105;2,926549423;4,789225589;2,56523088;–;–;–
9361;    Amberg (Krfr.St);11;605;43845;9073;34772;87954;31537;56417;2;3,5;1,6;–;–;–;11;623;49010;11195;37815;87637;26690;60947;1,8;2,4;1,6;–;–;–;12;628;25464;3422;22042;48456;11839;36617;1,9;3,5;1,7;–;–;–;12;632;27558;3596;23962;53943;12406;41537;2;3,4;1,7;–;–;–;12;640;43497;6827;36670;77988;19192;58796;1,792951238;2,81119086;1,603381511;–;–;–;13;640;61130;14988;46142;94311;27853;66458;1,542794045;1,858353349;1,440293009;–;–;–
9362;    Regensburg (Krfr.St);74;6189;626210;137267;488943;1100392;258690;841702;1,8;1,9;1,7;–;–;–;74;6318;660640;142693;517947;1143996;260082;883914;1,7;1,8;1,7;–;–;–;74;6464;333778;52121;281657;598647;91537;507110;1,8;1,8;1,8;–;–;–;74;6600;331345;50100;281245;609594;90763;518831;1,8;1,8;1,8;–;–;–;76;7507;616303;116192;500111;1126503;220099;906404;1,827839553;1,894269829;1,812405646;–;–;–;82;8551;739041;154052;584989;1325044;289112;1035932;1,792923532;1,876716953;1,77085723;–;–;–
9363;    Weiden i.d.OPf. (Krfr.St);11;550;42833;5299;37534;78109;14528;63581;1,8;2,7;1,7;–;–;–;11;552;44699;4458;40241;76741;11055;65686;1,7;2,5;1,6;–;–;–;11;541;21744;1760;19984;42954;5809;37145;2;3,3;1,9;–;–;–;11;541;21942;2289;19653;50169;8399;41770;2,3;3,7;2,1;–;–;–;11;560;35156;3748;31408;76277;11113;65164;2,169672318;2,965048026;2,074758023;–;–;–;11;574;39247;4929;34318;76008;14799;61209;1,936657579;3,002434571;1,783582959;–;–;–
9371;    Amberg-Sulzbach (Lkr);81;2674;125848;12890;112958;305237;44993;260244;2,4;3,5;2,3;903;7022;7,8;80;2660;118873;12209;106664;295407;39744;255663;2,5;3,3;2,4;911;6411;7;72;1903;66322;6061;60261;171745;28449;143296;2,6;4,7;2,4;613;5539;9;70;2515;68161;5643;62518;191022;32098;158924;2,8;5,7;2,5;639;5200;8,1;72;2550;112302;11828;100474;294021;50045;243976;2,618127905;4,231061887;2,428250095;843;6650;7,9;72;2517;126451;15050;111401;331650;71773;259877;2,622755059;4,7689701;2,332806707;1110;7564;6,8
9372;    Cham (Lkr);275;13687;480059;20036;460023;1910761;74075;1836686;4;3,7;4;24192;143346;5,9;276;13573;490115;18951;471164;1915664;69627;1846037;3,9;3,7;3,9;25913;147814;5,7;256;12385;302557;8179;294378;1307184;43327;1263857;4,3;5,3;4,3;19985;123346;6,2;254;12161;275932;8046;267886;1205037;46077;1158960;4,4;5,7;4,3;15656;100621;6,4;262;12694;413766;15259;398507;1614810;78250;1536560;3,902713128;5,128121109;3,855791743;21006;121844;5,8;262;12642;438235;18465;419770;1674965;80846;1594119;3,82207035;4,378337395;3,797601067;22480;128791;5,7
9373;    Neumarkt i.d.OPf. (Lkr);75;3249;230342;57285;173057;430263;99086;331177;1,9;1,7;1,9;7556;34564;4,6;72;3143;216161;47569;168592;424717;92040;332677;2;1,9;2;7812;35107;4,5;70;3190;111688;14511;97177;233585;37073;196512;2,1;2,6;2;5892;25837;4,4;73;3306;120266;16836;103430;266360;46899;219461;2,2;2,8;2,1;5036;23938;4,8;75;3303;192664;36272;156392;387805;76922;310883;2,012856579;2,120699162;1,987844647;4630;23819;5,1;73;3325;207318;36440;170878;424648;85340;339308;2,048292961;2,341931943;1,98567399;3715;21305;5,7
9374;    Neustadt a.d.Waldnaab (Lkr);98;2527;119539;33234;86305;270828;75954;194874;2,3;2,3;2,3;4152;18850;4,5;97;2458;113688;32040;81648;256605;73726;182879;2,3;2,3;2,2;3045;14638;4,8;89;2332;60067;7663;52404;174510;38316;136194;2,9;5;2,6;2442;13168;5,4;89;2305;65323;6502;58821;197438;38569;158869;3;5,9;2,7;3499;15595;4,5;87;2347;87922;9802;78120;233464;50178;183286;2,655353609;5,119159355;2,346210958;3646;17935;4,9;87;2319;103129;15386;87743;262325;56881;205444;2,543658913;3,696932276;2,341428946;695;4720;6,8
9375;    Regensburg (Lkr);77;2865;195118;36116;159002;429666;83959;345707;2,2;2,3;2,2;–;–;–;80;2954;191819;35357;156462;415306;79150;336156;2,2;2,2;2,1;–;–;–;76;2913;105991;13699;92292;248913;36888;212025;2,3;2,7;2,3;–;–;–;76;2981;107185;14856;92329;250202;34046;216156;2,3;2,3;2,3;–;–;–;77;2970;160630;27843;132787;365136;57315;307821;2,273149474;2,058506626;2,318156145;–;–;–;79;3049;177548;32831;144717;387326;62473;324853;2,181528375;1,902866194;2,244746643;–;–;–
9376;    Schwandorf (Lkr);100;3107;148366;11824;136542;385997;32506;353491;2,6;2,7;2,6;6992;46157;6,6;101;3149;147866;11917;135949;385606;35215;350391;2,6;3;2,6;3378;22324;6,6;90;2527;94776;5931;88845;295724;22611;273113;3,1;3,8;3,1;994;12417;12,5;92;2747;101437;5620;95817;319265;19295;299970;3,1;3,4;3,1;2545;17813;7;95;3101;131373;8983;122390;387189;26122;361067;2,947249435;2,907937215;2,950134815;4830;23639;4,9;94;3059;151261;12369;138892;437466;43429;394037;2,892126854;3,511116501;2,837002851;5912;23745;4
9377;    Tirschenreuth (Lkr);104;3259;119294;9425;109869;395406;44717;350689;3,3;4,7;3,2;2524;17824;7,1;99;3157;126311;9913;116398;405832;43316;362516;3,2;4,4;3,1;2480;17294;7;95;2609;71162;5771;65391;266580;39966;226614;3,7;6,9;3,5;1522;10945;7,2;93;2599;77070;4873;72197;295539;42983;252556;3,8;8,8;3,5;1904;13741;7,2;97;2771;108453;7095;101358;367674;40910;326764;3,390169013;5,766032417;3,223859981;2584;14678;5,7;94;2847;118520;9043;109477;393821;49801;344020;3,322823152;5,507132589;3,142395206;2781;17752;6,4
9461;    Bamberg (Krfr.St);56;3534;394333;64365;329968;708202;119940;588262;1,8;1,9;1,8;–;–;–;58;3820;425616;63975;361641;753220;114563;638657;1,8;1,8;1,8;–;–;–;51;3200;239190;19586;219604;441424;34930;406494;1,8;1,8;1,9;–;–;–;50;3497;232510;19921;212589;462099;37772;424327;2;1,9;2;–;–;–;51;3690;376353;48509;327844;726250;99477;626773;1,929704294;2,050691624;1,911802565;–;–;–;55;3796;422671;59442;363229;807294;121906;685388;1,909981995;2,050839474;1,886930834;–;–;–
9462;    Bayreuth (Krfr.St);27;2139;191823;31220;160603;402209;62524;339685;2,1;2;2,1;–;–;–;28;2442;215854;33293;182561;440374;65483;374891;2;2;2,1;–;–;–;26;2724;121354;13055;108299;265674;25330;240344;2,2;1,9;2,2;–;–;–;25;2654;126680;13219;113461;297121;28428;268693;2,3;2,2;2,4;–;–;–;26;2763;205487;28216;177271;464539;61754;402785;2,260673425;2,188616388;2,272142652;–;–;–;26;2812;238169;34973;203196;512526;73768;438758;2,151942528;2,109284305;2,159284632;–;–;–
9463;    Coburg (Krfr.St);18;972;72069;8222;63847;135618;19200;116418;1,9;2,3;1,8;–;–;–;18;1883;77226;9464;67762;135079;19812;115267;1,7;2,1;1,7;–;–;–;14;936;40625;4148;36477;74263;7717;66546;1,8;1,9;1,8;–;–;–;14;935;36788;3060;33728;76579;8715;67864;2,1;2,8;2;–;–;–;15;1196;68055;6923;61132;126174;14423;111751;1,854000441;2,083345371;1,828027874;–;–;–;15;1137;84992;9423;75569;156628;20062;136566;1,842855798;2,129045951;1,807169607;–;–;–
9464;    Hof (Krfr.St);21;1163;88343;12244;76099;148554;18856;129698;1,7;1,5;1,7;–;–;–;24;1220;93867;11627;82240;160675;19555;141120;1,7;1,7;1,7;–;–;–;22;1040;48086;5211;42875;91340;10590;80750;1,9;2;1,9;–;–;–;21;1087;51604;5897;45707;105916;16195;89721;2,1;2,7;2;–;–;–;23;1392;78640;11546;67094;146216;24383;121833;1,85930824;2,111813615;1,815855367;–;–;–;21;1332;84065;11851;72214;141479;20699;120780;1,68297151;1,746603662;1,672528873;–;–;–
9471;    Bamberg (Lkr);81;3198;217783;32277;185506;409397;49728;359669;1,9;1,5;1,9;1542;4809;3,1;81;3175;202843;28373;174470;386715;43041;343674;1,9;1,5;2;1682;5213;3,1;74;3011;114054;9769;104285;261628;25197;236431;2,3;2,6;2,3;1348;4221;3,1;73;2775;112956;7534;105422;276649;23954;252695;2,4;3,2;2,4;1298;4225;3,3;75;3006;167772;16312;151460;378270;40703;337567;2,254667048;2,495279549;2,228753466;1734;5946;3,4;74;2835;180040;19111;160929;389201;45082;344119;2,161747389;2,358955575;2,138328083;2049;5541;2,7
9472;    Bayreuth (Lkr);178;5569;261223;25660;235563;758637;49826;708811;2,9;1,9;3;45216;246383;5,4;178;5559;261800;22336;239464;745721;39996;705725;2,8;1,8;2,9;47338;250370;5,3;165;5105;165221;7902;157319;506649;18186;488463;3,1;2,3;3,1;34103;196866;5,8;168;5217;151914;6602;145312;475713;15963;459750;3,1;2,4;3,2;35906;201758;5,6;169;5455;240093;15996;224097;696004;36825;659179;2,898893345;2,302138035;2,941489623;46009;241232;5,2;166;5410;263609;17650;245959;753767;35709;718058;2,859412994;2,023172805;2,91942153;48266;247216;5,1
9473;    Coburg (Lkr);44;1884;80430;5681;74749;312768;14012;298756;3,9;2,5;4;522;4012;7,7;45;1904;82644;5645;76999;322741;20297;302444;3,9;3,6;3,9;551;3874;7;38;1691;45800;2173;43627;227094;15650;211444;5;7,2;4,8;455;2690;5,9;39;1704;42309;2355;39954;218216;19335;198881;5,2;8,2;5;586;3144;5,4;35;1627;61675;3484;58191;268171;14729;253442;4,348131334;4,22761194;4,355347047;1116;5060;4,5;38;1657;71179;3655;67524;291246;10520;280726;4,091740541;2,878248974;4,157425508;1527;5509;3,6
9474;    Forchheim (Lkr);118;3580;159391;10337;149054;374689;30413;344276;2,4;2,9;2,3;20613;133675;6,5;117;3691;150724;9714;141010;367770;28567;339203;2,4;2,9;2,4;21206;137700;6,5;107;3162;85957;3489;82468;233522;15682;217840;2,7;4,5;2,6;4844;29896;6,2;113;3386;91964;3353;88611;262186;15782;246404;2,9;4,7;2,8;8279;50742;6,1;117;3695;150234;9290;140944;389098;34942;354156;2,58994635;3,761248654;2,51274265;7326;39362;5,4;109;3532;165603;11959;153644;426988;44144;382844;2,578383242;3,691278535;2,491760173;8916;51571;5,8
9475;    Hof (Lkr);78;2734;127144;11998;115146;498315;19554;478761;3,9;1,6;4,2;1037;8933;8,6;81;2826;134877;12206;122671;513705;18768;494937;3,8;1,5;4;956;7484;7,8;72;2575;77019;4838;72181;310159;9777;300382;4;2;4,2;85;377;4,4;70;2572;81103;5484;75619;343506;10725;332781;4,2;2;4,4;1004;6217;6,2;70;2508;118941;9604;109337;429176;15750;413426;3,608310002;1,639941691;3,781208557;1478;8245;5,6;74;2597;129064;10360;118704;500665;16028;484637;3,879199467;1,547104247;4,082735207;1694;9619;5,7
9476;    Kronach (Lkr);44;1397;71000;4109;66891;180429;11848;168581;2,5;2,9;2,5;1376;6945;5;45;1469;76271;4903;71368;192785;13945;178840;2,5;2,8;2,5;1343;6209;4,6;35;1380;44845;2666;42179;117403;8195;109208;2,6;3,1;2,6;1040;6556;6,3;41;1479;48027;2679;45348;138617;9248;129369;2,9;3,5;2,9;865;6935;8;45;1569;75299;5297;70002;191383;13914;177469;2,541640659;2,62676987;2,535198994;820;8438;10,3;44;1541;75146;5591;69555;190109;15957;174152;2,529861869;2,854051154;2,503802746;1300;10412;8
9477;    Kulmbach (Lkr);58;1947;116368;12255;104113;229864;26584;203280;2;2,2;2;531;3450;6,5;60;2022;123899;12685;111214;250638;26476;224162;2;2,1;2;120;406;3,4;56;1926;67983;4083;63900;147995;10491;137504;2,2;2,6;2,2;71;241;3,4;57;1951;79374;4601;74773;186812;13083;173729;2,4;2,8;2,3;–;–;–;55;1975;100760;8232;92528;215985;21808;194177;2,143558952;2,649173955;2,098575566;108;374;3,5;54;1918;104762;7738;97024;217058;21582;195476;2,071915389;2,789092789;2,014718008;107;372;3,5
9478;    Lichtenfels (Lkr);79;3462;194301;6783;187518;636558;20011;616547;3,3;3;3,3;13329;99281;7,4;84;3533;195656;6834;188822;637180;19696;617484;3,3;2,9;3,3;13099;97776;7,5;84;3391;108269;2904;105365;393536;13364;380172;3,6;4,6;3,6;7304;54575;7,5;86;3481;111773;3122;108651;438994;22429;416565;3,9;7,2;3,8;6797;56008;8,2;87;3615;182858;6107;176751;592622;30481;562141;3,240886371;4,991157688;3,180411992;9880;69927;7,1;86;3611;199211;7020;192191;634720;26894;607826;3,186169438;3,831054131;3,162614274;10785;73234;6,8
9479;    Wunsiedel i.Fichtelgebirge (Lkr);61;2565;145363;7659;137704;378571;24102;354469;2,6;3,1;2,6;6322;30320;4,8;61;2587;145764;7290;138474;389626;18892;370734;2,7;2,6;2,7;6149;29426;4,8;60;2488;79662;3058;76604;224607;11791;212816;2,8;3,9;2,8;4881;29765;6,1;61;2650;79485;3102;76383;227319;10966;216353;2,9;3,5;2,8;4870;29340;6;65;2705;130616;5592;125024;368649;15164;353485;2,822387763;2,711731044;2,827337151;5550;30326;5,5;69;2755;147527;6419;141108;389740;14792;374948;2,641821497;2,304408786;2,657170394;5110;27003;5,3
9561;    Ansbach (Krfr.St);16;685;40027;6537;33490;105364;14703;90661;2,6;2,2;2,7;–;–;–;15;843;45181;6874;38307;115280;16669;98611;2,6;2,4;2,6;–;–;–;16;835;28455;2963;25492;80043;8078;71965;2,8;2,7;2,8;–;–;–;16;910;28290;2928;25362;92473;8912;83561;3,3;3;3,3;–;–;–;17;1035;44608;6211;38397;133430;34058;99372;2,991167504;5,483497021;2,588014689;–;–;–;18;890;45852;6648;39204;125551;16925;108626;2,73817936;2,54587846;2,770788695;–;–;–
9562;    Erlangen (Krfr.St);48;3143;258203;70095;188108;506917;163527;343390;2;2,3;1,8;–;–;–;44;3062;262351;71710;190641;502193;166168;336025;1,9;2,3;1,8;–;–;–;41;2527;111067;22982;88085;220921;53764;167157;2;2,3;1,9;–;–;–;47;3621;141038;27481;113557;281670;64321;217349;2;2,3;1,9;–;–;–;48;4123;272476;69992;202484;584234;185008;399226;2,144166826;2,643273517;1,971642204;–;–;–;47;4133;299602;84840;214762;641479;226445;415034;2,141103864;2,66908298;1,932529963;–;–;–
9563;    Fürth (Krfr.St);23;2014;151887;37697;114190;322318;95693;226625;2,1;2,5;2;1592;10097;6,3;24;2022;174145;41672;132473;362846;102074;260772;2,1;2,4;2;1860;9931;5,3;19;1364;68262;12216;56046;171462;45053;126409;2,5;3,7;2,3;826;3819;4,6;22;1875;71698;9510;62188;187751;45165;142586;2,6;4,7;2,3;704;2452;3,5;22;1979;134548;25242;109306;310390;77542;232848;2,306909058;3,071943586;2,130239877;420;3361;8;20;1968;139922;29318;110604;304564;76252;228312;2,176669859;2,60085954;2,064229142;630;5087;8,1
9564;    Nürnberg (Krfr.St);153;18720;2001217;653885;1347332;3610613;1254987;2355626;1,8;1,9;1,7;–;–;–;154;18773;1989349;636536;1352813;3560930;1198798;2362132;1,8;1,9;1,7;–;–;–;141;17120;808457;186150;622307;1501994;379285;1122709;1,9;2;1,8;–;–;–;140;19019;796073;164847;631226;1496915;318735;1178180;1,9;1,9;1,9;–;–;–;146;21031;1652646;471807;1180839;3084762;949186;2135576;1,866559445;2,011809914;1,808524278;–;–;–;148;21299;1908111;577074;1331037;3547061;1149763;2397298;1,8589385;1,992401321;1,801075402;–;–;–
9565;    Schwabach (Krfr.St);7;476;51187;11034;40153;83983;16083;67900;1,6;1,5;1,7;–;–;–;6;461;51471;12188;39283;82559;18021;64538;1,6;1,5;1,6;–;–;–;6;461;23795;5263;18532;41964;11609;30355;1,8;2,2;1,6;–;–;–;7;503;28527;6587;21940;50548;14399;36149;1,8;2,2;1,6;–;–;–;7;504;54712;16364;38348;96729;33351;63378;1,767966808;2,038071376;1,65270679;–;–;–;7;505;61513;19019;42494;99127;31501;67626;1,6114805;1,656291077;1,591424672;–;–;–
9571;    Ansbach (Lkr);241;8548;728791;275836;452955;1302829;379945;922884;1,8;1,4;2;2138;18639;8,7;237;8698;729934;267716;462218;1317478;372495;944983;1,8;1,4;2;2136;17020;8;224;8458;337080;56845;280235;708434;91041;617393;2,1;1,6;2,2;1325;11402;8,6;226;8387;373777;56160;317617;840882;106168;734714;2,2;1,9;2,3;1136;11415;10;250;8945;652457;150792;501665;1337602;247017;1090585;2,050099853;1,63813067;2,17393081;1524;11496;7,5;247;9091;754219;197284;556935;1519987;310552;1209435;2,015312529;1,574136777;2,17159094;1508;12204;8,1
9572;    Erlangen-Höchstadt (Lkr);54;2896;179325;46741;132584;454969;90565;364404;2,5;1,9;2,7;–;–;–;61;3058;177592;46061;131531;457246;86817;370429;2,6;1,9;2,8;–;–;–;56;2647;84399;17161;67238;282620;31834;250786;3,3;1,9;3,7;–;–;–;52;2537;87147;14258;72889;301203;28437;272766;3,5;2;3,7;–;–;–;54;2801;147002;36453;110549;401992;67452;334540;2,73460225;1,850382685;3,026169391;–;–;–;51;2768;161610;39821;121789;430045;82513;347532;2,661004888;2,072097637;2,853558203;–;–;–
9573;    Fürth (Lkr);39;1341;118524;20650;97874;224969;37960;187009;1,9;1,8;1,9;–;–;–;46;1547;117826;18254;99572;224856;36991;187865;1,9;2;1,9;–;–;–;45;1513;59922;4969;54953;125050;14518;110532;2,1;2,9;2;–;–;–;44;1461;58651;4472;54179;127227;13720;113507;2,2;3,1;2,1;–;–;–;42;1413;91109;12488;78621;195429;33397;162032;2,14500214;2,674327354;2,060925198;–;–;–;41;1442;96844;13914;82930;210360;30859;179501;2,172153154;2,217838149;2,164488123;–;–;–
9574;    Nürnberger Land (Lkr);75;3037;199712;27768;171944;400742;42771;357971;2;1,5;2,1;160;2187;13,7;74;2842;184557;22557;162000;343657;34822;308835;1,9;1,5;1,9;167;1455;8,7;70;2647;90928;9083;81845;182483;17047;165436;2;1,9;2;111;1861;16,8;68;2394;90117;9027;81090;175320;14974;160346;1,9;1,7;2;332;1801;5,4;70;2738;151595;18851;132744;271874;29035;242839;1,793423266;1,540236592;1,829378352;277;1945;7;67;2706;173764;20717;153047;301910;33924;267986;1,737471513;1,637495776;1,751004593;364;2186;6
9575;    Neustadt a.d.Aisch-Bad Windsheim (Lkr);101;3857;193628;21183;172445;624032;35524;588508;3,2;1,7;3,4;4535;14257;3,1;101;3834;200031;23067;176964;622579;37949;584630;3,1;1,6;3,3;4752;14916;3,1;94;3280;97047;6330;90717;376059;17808;358251;3,9;2,8;3,9;1205;6260;5,2;103;3931;113665;6670;106995;439375;19223;420152;3,9;2,9;3,9;1178;4680;4;111;4180;185313;14843;170470;608122;37294;570828;3,281593844;2,512564845;3,348553998;2349;8038;3,4;113;4321;212622;18713;193909;673979;38710;635269;3,169846018;2,068615401;3,276119211;2311;7831;3,4
9576;    Roth (Lkr);84;2468;196099;49515;146584;363968;70775;293193;1,9;1,4;2;5140;25812;5;87;2644;206659;51890;154769;371623;71120;300503;1,8;1,4;1,9;5020;25180;5;86;2767;112405;20998;91407;231471;33674;197797;2,1;1,6;2,2;307;2139;7;84;2708;117771;25960;91811;237525;35110;202415;2;1,4;2,2;3382;20975;6,2;81;2661;194733;45767;148966;364290;67784;296506;1,870715287;1,481067144;1,990427346;4423;23768;5,4;84;2655;213611;47439;166172;404788;71791;332997;1,894977319;1,513332912;2,003929663;743;3581;4,8
9577;    Weißenburg-Gunzenhausen (Lkr);130;3630;249428;13199;236229;820213;34064;786149;3,3;2,6;3,3;15507;83880;5,4;129;3674;245913;13505;232408;843430;33824;809606;3,4;2,5;3,5;12890;80607;6,3;119;3232;175436;6196;169240;664912;17926;646986;3,8;2,9;3,8;10632;68533;6,4;123;3493;185628;5320;180308;741716;13395;728321;4;2,5;4;10269;68986;6,7;113;3353;257688;9464;248224;944147;27709;916438;3,663915277;2,927831784;3,691979825;11988;70851;5,9;121;4254;287771;12915;274856;1042409;35263;1007146;3,622355971;2,730391018;3,664267835;13734;72612;5,3
9661;    Aschaffenburg (Krfr.St);13;1032;100673;17569;83104;196083;34824;161259;1,9;2;1,9;–;–;–;16;1094;120297;19282;101015;216446;37664;178782;1,8;2;1,8;–;–;–;16;1275;76643;9401;67242;144264;18137;126127;1,9;1,9;1,9;–;–;–;16;1341;77620;7597;70023;149693;15823;133870;1,9;2,1;1,9;–;–;–;16;1311;122103;14930;107173;234159;30633;203526;1,917717009;2,05177495;1,899041736;–;–;–;17;1484;143992;18597;125395;275108;38267;236841;1,910578365;2,057697478;1,88875952;–;–;–
