Volkszählung am 25. Mai 1987, Zensus am 9. Mai 2011 und 15. Mai 2022;;;;;;;;;;;;;;;;;;;
;Gemeinden (einschl. gemeindefreie Gebiete);;;;;;;;;;;;;;;;;;
;;25.05.1987;;;;;;09.05.2011;;;;;;15.05.2022;;;;;
;;Bevölkerung;Bevölkerung;;;Privathaushalte;Einpersonenhaushalte;Bevölkerung;Bevölkerung;;;Privathaushalte;Einpersonenhaushalte;Bevölkerung;Bevölkerung;;;Privathaushalte;Einpersonenhaushalte
;;;Religionszugehörigkeit;;Nationalität;;;;Religionszugehörigkeit;;Nationalität;;;;Religionszugehörigkeit;;Nationalität;;
;;;Römisch-katholische Kirche;Evangelische Kirche (einschließlich Freikirchen);Ausländer;;;;Römisch-katholische Kirche;Evangelische Kirche (einschließlich Freikirchen);Ausländer;;;;Römisch-katholische Kirche;Evangelische Kirche (einschließlich Freikirchen);Ausländer;;
;;;;;;;;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
9674171;Maroldsweisach, M;3956;1108;2774;49;1224;232;3523;919;2.307;36;1.386;353;3115;789;1815;102;1365;443
9674180;Theres;2375;2103;224;9;833;143;2696;2.050;342;45;1.125;289;2670;1723;327;171;1234;447
9674184;Pfarrweisach;1595;880;707;4;470;55;1511;771;632;13;578;131;1476;676;616;31;598;152
9674187;Rauhenebrach;3078;2961;85;10;885;94;3020;2.702;128;82;1.143;242;2755;2264;134;69;1126;311
9674190;Rentweinsdorf, M;1361;264;1079;19;428;77;1553;449;990;38;599;138;1570;410;878;43;646;185
9674195;Sand a.Main;2596;2426;148;13;864;99;3093;2.615;266;59;1.239;266;3051;2326;245;128;1328;394
9674201;Stettfeld;1024;965;58;1;331;52;1171;927;127;7;488;135;1128;762;111;38;521;184
9674210;Untermerzbach;1757;510;1201;9;566;94;1713;541;962;25;628;129;1627;488;830;38;704;207
9674219;Wonfurt;1635;1541;73;11;556;77;1937;1.554;175;49;742;168;1912;1358;185;80;804;233
9674221;Zeil a.Main, St;5684;4711;876;106;2213;560;5646;3.899;1.041;259;2.463;764;5455;3276;926;416;2521;955
9674223;Ermershausen;611;66;538;1;192;34;601;86;483;5;239;52;543;73;396;25;227;56
9675111;Abtswind, M;681;98;566;1;241;54;826;179;573;24;349;89;842;181;486;62;379;129
9675112;Albertshofen;1792;336;1388;43;655;141;2160;504;1.327;97;927;276;2166;476;1067;292;983;358
9675113;Biebelried;1040;636;358;24;337;68;1229;660;376;38;513;148;1220;556;345;54;536;186
9675114;Buchbrunn;827;273;532;6;302;58;1101;397;559;16;467;120;1059;317;486;67;491;163
9675116;Castell;796;160;619;4;255;43;814;176;554;13;336;89;866;168;497;58;350;99
9675117;Dettelbach, St;6174;4963;1100;58;2204;467;6920;4.723;1.374;145;2.943;855;6984;3888;1287;451;3130;1122
9675127;Geiselwind, M;2016;933;1063;20;596;78;2381;1.081;1.035;84;900;207;2543;945;891;386;1096;364
9675131;Großlangheim, M;1293;1143;126;25;430;74;1627;1.136;277;37;659;161;1566;936;258;101;701;237
9675139;Iphofen, St;4046;2338;1654;23;1393;282;4481;2.184;1.854;88;1.830;487;4822;1894;1844;204;2113;675
9675141;Kitzingen, GKSt;18999;8432;9419;1051;7915;2417;20237;7.156;8.315;1.831;9.296;3.424;21982;6186;6653;4698;10195;4345
9675142;Kleinlangheim, M;1447;370;1059;13;506;103;1626;482;931;27;670;161;1648;406;808;161;693;233
9675144;Mainbernheim, St;2190;658;1475;33;794;147;2277;675;1.349;68;957;240;2214;613;1084;121;1017;341
9675146;Mainstockheim;1630;499;1087;13;618;127;1908;627;971;67;800;236;1889;532;788;146;832;273
9675147;Marktbreit, St;3669;1369;2185;47;1420;364;3592;1.174;1.782;213;1.526;475;3777;1090;1530;369;1673;645
9675148;Markt Einersheim, M;1114;372;708;29;402;91;1192;369;673;35;490;125;1207;323;584;69;524;164
9675149;Marktsteft, St;1623;305;1271;39;585;132;1817;431;1.124;64;779;214;1859;410;980;95;859;312
9675150;Martinsheim;979;87;882;1;312;43;1011;120;813;4;395;89;956;126;653;49;395;107
9675155;Nordheim a.Main;956;935;18;6;301;42;1007;903;41;15;409;110;988;776;48;20;428;143
9675156;Obernbreit, M;1484;362;1103;19;571;140;1732;504;985;33;736;191;1723;414;827;93;789;260
9675158;Prichsenstadt, St;2786;1643;1081;15;935;172;3154;1.672;1.156;66;1.228;260;2975;1394;940;235;1285;380
9675161;Rödelsee;1323;548;761;10;501;142;1708;618;868;46;670;151;1884;580;827;78;816;251
9675162;Rüdenhausen, M;688;135;539;7;252;58;843;197;531;23;357;85;871;179;486;86;388;115
9675165;Schwarzach a.Main, M;3190;2876;272;22;949;170;3540;2.694;461;56;1.427;404;3639;2274;496;234;1764;729
9675166;Segnitz;877;151;719;9;310;61;831;182;560;44;355;111;820;171;484;46;358;129
9675167;Seinsheim, M;1049;836;203;2;322;33;1066;713;277;21;423;103;1041;599;276;36;444;127
9675169;Sommerach;1163;1101;55;6;381;64;1354;1.089;141;23;546;125;1459;1027;148;52;625;172
9675170;Sulzfeld a.Main;1240;1036;168;16;447;83;1326;924;264;14;577;159;1240;701;233;58;581;190
9675174;Volkach, St;8179;6550;1427;104;2935;679;8650;5.930;1.505;231;3.760;1.150;8669;4963;1409;556;4256;1654
9675177;Wiesenbronn;848;97;741;4;295;53;962;175;691;13;405;107;1059;185;628;63;470;150
9675178;Wiesentheid, M;3806;2733;978;53;1291;305;4728;2.681;1.304;149;1.950;499;4854;2340;1114;495;2136;707
9675179;Willanzheim, M;1399;766;626;2;420;50;1619;802;678;23;617;151;1578;714;587;59;663;193
9676111;Altenbuch;1224;1151;59;11;406;70;1286;1.075;97;18;510;112;1244;925;92;57;530;164
9676112;Amorbach, St;4273;3394;627;194;1631;447;3988;2.687;526;253;1.732;530;3896;2191;458;421;1767;643
9676116;Bürgstadt, M;3864;3344;344;157;1430;298;4302;3.139;422;284;1.876;489;4219;2585;378;378;1957;677
9676117;Collenberg;2340;2105;143;119;868;174;2481;1.791;233;152;1.042;265;2403;1446;189;319;1054;324
9676118;Dorfprozelten;1741;1576;113;74;666;144;1806;1.474;145;83;786;219;1731;1204;124;157;794;253
9676119;Eichenbühl;2680;2379;159;140;922;158;2611;2.093;170;116;1.064;240;2461;1684;174;195;1096;346
9676121;Elsenfeld, M;7370;5394;744;1200;2593;497;8979;4.993;914;1.313;3.557;929;9015;3990;775;1695;3934;1356
9676122;Erlenbach a.Main, St;8319;5637;1146;1405;3097;714;9911;4.872;1.324;1.617;4.122;1.177;9683;3827;1061;1870;4324;1572
9676123;Eschau, M;3891;2058;1630;150;1348;258;3831;2.024;1.305;164;1.604;428;3795;1693;1124;220;1696;557
9676124;Faulbach;2502;2261;198;43;919;167;2666;2.089;219;128;1.099;271;2586;1759;199;191;1152;352
9676125;Großheubach, M;4596;3964;410;226;1714;380;5077;3.641;473;277;2.179;613;5004;2966;434;424;2303;822
9676126;Großwallstadt;3345;2892;213;217;1171;203;4108;2.836;305;263;1.740;486;4106;2353;284;277;1885;647
9676128;Hausen;1682;1537;80;62;548;73;1878;1.427;129;72;795;221;1857;1201;151;110;815;265
9676131;Kirchzell, M;2382;2189;133;23;791;113;2298;1.874;158;44;1.001;256;2204;1660;127;120;1023;337
9676132;Kleinheubach, M;2761;1455;996;296;1108;283;3614;1.504;1.087;426;1.557;451;3619;1276;832;616;1648;599
9676133;Kleinwallstadt, M;4876;3665;837;391;1827;414;5735;3.410;869;492;2.353;632;5541;2754;681;553;2506;867
9676134;Klingenberg a.Main, St;6009;4804;661;689;2372;630;6128;3.736;763;690;2.620;790;6062;2933;606;1078;2852;1145
9676135;Laudenbach;1233;1030;106;89;493;125;1417;875;122;125;622;171;1433;700;142;150;629;214
9676136;Leidersbach;4304;3790;192;306;1465;247;4874;3.645;364;245;1.933;463;4634;2986;313;308;1996;606
9676139;Miltenberg, St;8842;6602;1440;767;3721;1138;9092;5.261;1.503;989;4.231;1.436;9251;4247;1318;1441;4483;1884
9676140;Mömlingen;4348;3814;304;190;1537;255;4900;3.579;447;238;2.030;545;4718;2725;405;388;2119;741
9676141;Mönchberg, M;2291;2013;192;78;811;163;2555;1.907;236;113;1.071;289;2511;1619;233;183;1136;391
9676143;Neunkirchen;1309;1249;42;2;390;44;1553;1.302;111;26;624;135;1475;1102;118;64;614;160
9676144;Niedernberg;3426;2897;250;180;1217;231;4890;3.331;408;236;2.048;545;4864;2735;373;319;2214;786
9676145;Obernburg a.Main, St;7405;5757;992;443;2720;535;8571;5.124;1.160;669;3.640;1.007;8409;3883;907;1046;3915;1482
9676151;Röllbach;1279;1173;62;34;439;75;1719;1.264;158;83;666;147;1704;1111;145;81;720;187
9676153;Rüdenau;793;694;58;38;291;61;778;577;65;34;348;103;725;444;53;63;354;129
9676156;Schneeberg, M;1822;1632;110;71;659;141;1797;1.437;114;90;762;207;1752;1180;105;150;797;272
9676158;Stadtprozelten, St;1504;1258;156;110;555;118;1563;1.089;154;163;667;181;1507;889;122;203;677;230
9676160;Sulzbach a.Main, M;5777;4929;495;322;2118;405;6954;4.646;776;433;2.996;813;7288;3890;702;594;3324;1153
9676165;Weilbach, M;2057;1744;204;102;753;145;2312;1.606;263;95;964;250;2075;1223;216;151;935;299
9676169;Wörth a.Main, St;4010;2888;502;564;1473;319;4732;2.732;583;574;1.919;546;4724;2094;532;749;2066;688
9676444;Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9677114;Arnstein, St;7640;7055;416;91;2637;464;8160;6.547;645;161;3.397;902;8233;5637;594;508;3653;1232
9677116;Aura i.Sinngrund;1104;1030;58;5;353;53;1027;830;90;29;409;97;938;660;95;30;432;134
9677119;Birkenfeld;1936;1521;399;12;627;89;2139;1.482;446;43;863;205;2170;1311;411;54;952;315
9677120;Bischbrunn;1723;1679;39;6;531;61;1850;1.532;129;65;743;158;1768;1325;134;50;786;257
9677122;Burgsinn, M;2626;1904;660;54;1006;217;2520;1.667;608;98;1.107;343;2341;1329;507;146;1095;400
9677125;Erlenbach b.Marktheidenfeld;2074;1908;134;20;718;107;2434;1.866;246;38;1.034;265;2423;1593;222;112;1100;364
9677126;Esselbach;1747;1178;544;24;581;86;1981;1.120;464;85;832;230;2085;1046;429;125;933;332
9677127;Eußenheim;3191;3051;108;15;1061;168;3220;2.777;211;34;1.301;297;3047;2353;186;78;1335;396
9677128;Fellen;972;926;32;8;336;70;862;757;52;10;359;90;840;681;50;19;359;110
9677129;Frammersbach, M;4803;4277;410;97;1752;329;4550;3.592;404;133;2.012;552;4385;2823;356;293;2042;737
9677131;Gemünden a.Main, St;10050;8476;1124;253;3778;949;10500;7.327;1.432;402;4.454;1.402;10137;5964;1171;881;4622;1761
9677132;Gössenheim;1167;1076;73;2;399;73;1257;1.040;95;14;499;117;1097;813;86;48;509;170
9677133;Gräfendorf;1452;1220;212;1;517;113;1427;1.053;206;25;583;153;1295;852;174;56;578;192
9677135;Hafenlohr;1721;1474;166;52;639;145;1861;1.315;215;48;767;204;1780;1039;218;58;776;247
9677137;Hasloch;1449;469;830;130;527;102;1403;386;640;135;579;142;1380;327;529;256;610;196
9677142;Himmelstadt;1558;1430;92;6;562;96;1634;1.269;147;26;680;175;1594;1016;149;59;737;238
9677146;Karbach, M;1308;1222;50;13;429;64;1417;1.066;126;31;596;165;1493;941;131;65;624;181
9677148;Karlstadt, St;14584;12651;1244;562;5362;1195;14933;11.108;1.311;847;6.275;1.810;14780;9395;1164;1283;6829;2439
9677149;Karsbach;1507;977;508;14;502;78;1790;1.138;440;39;705;156;1692;966;383;71;732;206
9677151;Kreuzwertheim, M;3562;1748;1604;99;1392;324;3818;1.623;1.414;199;1.711;506;3839;1435;1167;331;1793;651
9677154;Triefenstein, M;3530;3079;365;32;1263;240;4266;2.960;692;106;1.830;510;4273;2524;611;269;1920;657
9677155;Lohr a.Main, St;15719;12872;2039;673;5895;1579;15291;10.304;1.881;1.136;7.017;2.412;14818;8314;1540;1736;7166;2989
9677157;Marktheidenfeld, St;9421;6140;2678;425;3631;943;10820;5.291;2.694;819;4.938;1.744;11357;4458;2229;1656;5431;2265
9677159;Mittelsinn;947;297;640;1;345;73;855;286;495;22;368;101;797;251;397;59;371;122
9677164;Neuendorf;868;796;58;16;303;55;866;698;89;8;356;82;822;575;67;32;382;128
9677165;Neuhütten;1092;988;83;5;379;69;1204;946;97;29;508;136;1124;755;70;39;516;175
9677166;Neustadt a.Main;1301;1134;113;15;479;122;1246;938;103;28;540;159;1153;673;117;80;539;194
9677169;Obersinn, M;1221;905;288;7;446;93;993;687;226;6;441;131;940;554;209;26;443;161
9677170;Partenstein;2683;1169;1450;70;1014;220;2851;1.175;1.282;76;1.229;352;2724;971;1058;151;1295;509
9677172;Rechtenbach;1107;1053;31;31;398;76;1021;875;53;22;421;102;1035;674;63;120;442;129
9677175;Retzstadt;1520;1452;54;8;500;67;1584;1.379;76;16;657;167;1589;1216;78;51;693;187
9677177;Rieneck, St;2096;1975;100;17;837;204;2068;1.639;165;38;904;249;1850;1268;137;113;881;326
9677178;Roden;872;816;38;7;295;50;1006;784;93;29;414;106;1001;647;94;57;421;115
9677181;Rothenfels, St;1011;873;101;10;371;80;1006;728;127;26;429;109;972;597;97;69;463;174
9677182;Schollbrunn;866;599;251;11;287;45;919;531;258;33;373;95;878;472;197;73;387;107
9677186;Steinfeld;2060;1946;68;33;664;107;2227;1.985;93;38;909;227;2076;1605;113;61;926;273
9677189;Thüngen, M;1341;559;751;12;512;116;1358;592;587;30;584;159;1346;556;434;98;600;186
9677193;Urspringen;1160;1110;41;17;396;66;1374;1.102;151;23;531;122;1390;968;146;72;593;175
9677200;Wiesthal;1407;1262;116;9;527;105;1378;1.132;109;16;600;181;1233;834;94;52;611;227
9677203;Zellingen, M;5651;5091;365;124;2086;443;6392;4.734;711;209;2.701;747;6350;3927;604;486;2854;955
9677444;Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9678115;Bergrheinfeld;4456;3798;535;65;1730;406;5103;3.558;755;155;2.313;693;5148;2907;728;372;2451;929
9678122;Dingolshausen;1105;1036;61;5;341;48;1274;1.039;129;18;496;111;1392;919;141;87;571;162
9678123;Dittelbrunn;6838;5125;1463;73;2495;410;7094;4.632;1.364;144;3.106;753;7317;3799;1269;485;3321;1108
9678124;Donnersdorf;1699;1599;78;11;514;66;1933;1.625;129;55;751;163;1934;1397;142;133;799;222
9678128;Euerbach;2627;1486;1084;26;946;164;2997;1.606;994;68;1.248;284;2928;1334;812;152;1292;382
9678130;Frankenwinheim;890;819;64;1;272;31;1003;834;103;17;371;77;966;714;98;46;398;106
9678132;Geldersheim;2350;1967;342;35;820;139;2475;1.769;377;58;1.080;313;2741;1520;414;201;1215;419
9678134;Gerolzhofen, St;6346;5211;958;107;2482;645;6701;4.507;1.145;222;3.006;1.062;6680;3738;1026;624;3323;1495
9678135;Gochsheim;5997;2796;2931;143;2434;593;6253;2.616;2.520;336;2.857;865;6098;2211;1968;648;2929;1142
9678136;Grafenrheinfeld;2918;2500;341;33;1120;220;3409;2.404;510;66;1.448;400;3443;1913;460;247;1569;518
9678138;Grettstadt;3527;3130;331;35;1265;206;4126;2.969;637;76;1.673;395;4281;2631;627;239;1856;539
9678150;Kolitzheim;4990;4390;552;22;1611;197;5405;4.230;679;95;2.172;496;5690;3896;701;224;2392;635
9678153;Lülsfeld;819;783;33;2;229;35;807;716;46;9;299;64;809;628;49;32;319;68
9678157;Michelau i.Steigerwald;1068;979;66;4;337;48;1140;937;98;30;489;137;1160;752;93;57;513;166
9678160;Niederwerrn;6146;3812;2090;92;2347;496;7939;4.147;2.363;329;3.461;945;8600;3177;1907;1660;3543;1290
9678164;Oberschwarzach, M;1397;1299;82;3;416;51;1401;1.105;128;14;536;119;1423;1025;163;38;599;160
9678168;Poppenhausen;3682;3277;344;27;1314;225;4184;3.074;616;79;1.763;455;4384;2585;631;282;1935;600
9678170;Röthlein;3933;3528;320;50;1282;186;4600;3.412;591;158;1.888;487;4432;2763;552;280;1952;613
9678174;Schonungen;7878;6498;1122;71;2923;574;7713;5.507;1.135;203;3.365;901;7597;4475;964;554;3474;1180
9678175;Schwanfeld;1643;1489;128;12;539;81;1894;1.444;201;35;784;190;1765;1136;204;58;796;247
9678176;Schwebheim;3312;1423;1741;61;1307;283;3899;1.547;1.592;124;1.827;579;4166;1425;1362;291;2022;824
9678178;Sennfeld;3970;1688;2091;214;1664;461;4043;1.514;1.745;324;1.847;607;4294;1343;1440;562;2032;805
9678181;Stadtlauringen, M;4055;2789;1215;26;1277;210;4149;2.640;1.096;55;1.623;363;4143;2308;996;196;1713;505
9678183;Sulzheim;1764;1668;73;8;553;55;1995;1.680;167;22;801;183;2024;1455;181;81;845;227
9678186;Üchtelhausen;3717;2626;983;22;1198;139;3882;2.555;899;56;1.615;379;3793;2153;800;136;1683;497
9678190;Waigolshausen;2614;2501;85;27;896;135;2849;2.330;222;43;1.143;254;2666;1881;231;101;1140;315
9678192;Wasserlosen;3170;3101;52;8;995;107;3430;3.009;183;46;1.291;257;3403;2672;235;61;1368;314
9678193;Werneck, M;9759;9042;608;36;3142;516;10293;8.380;790;165;4.088;1.092;10195;7245;857;410;4437;1462
9678196;Wipfeld;1027;974;40;11;319;38;1093;899;92;19;417;99;1014;729;83;49;429;129
9678444;Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9679114;Aub, St;1631;1261;222;157;480;93;1528;1.066;263;105;564;142;1406;876;213;186;568;182
9679117;Bergtheim;2874;2633;176;47;950;151;3520;2.699;367;80;1.429;342;3674;2314;372;238;1577;472
9679118;Bieberehren;988;856;124;–;296;34;970;774;138;5;357;71;859;620;122;52;350;102
9679122;Bütthard, M;1318;1261;44;2;412;57;1283;1.077;100;19;504;109;1285;905;134;48;527;139
9679124;Eibelstadt, St;2279;1894;319;25;862;189;2784;1.867;459;86;1.261;380;3017;1602;486;188;1439;532
9679126;Eisingen;2492;2061;306;45;841;201;3427;2.278;486;84;1.369;378;3368;1829;537;164;1403;448
9679128;Erlabrunn;1320;1180;122;7;485;99;1674;1.195;222;25;712;185;1825;1087;211;93;804;243
9679130;Estenfeld;4391;3663;598;52;1592;295;4804;3.353;736;103;2.079;594;5283;2959;717;302;2371;805
9679131;Frickenhausen a.Main, M;1236;1087;125;14;473;84;1301;946;172;42;576;172;1149;678;167;82;534;194
9679134;Gaukönigshofen;1938;1826;86;8;588;66;2490;2.024;229;38;965;213;2444;1794;231;100;1013;246
9679135;Gelchsheim, M;855;769;69;6;281;45;809;650;95;18;320;77;840;574;87;38;343;82
9679136;Gerbrunn;5791;3735;1601;176;2814;1083;6140;3.171;1.438;367;3.441;1.559;6283;2532;1170;676;3498;1636
9679137;Geroldshausen;1011;551;431;3;343;47;1267;652;419;52;500;98;1418;584;415;92;552;131
9679138;Giebelstadt, M;3642;2755;786;61;1265;245;5175;3.114;1.119;259;2.096;551;5344;2654;1028;658;2272;753
9679141;Greußenheim;1251;1151;83;6;417;54;1589;1.206;149;36;653;158;1623;1035;137;64;736;237
9679142;Güntersleben;3591;3031;427;75;1290;242;4305;2.971;593;125;1.821;461;4357;2454;500;294;1991;679
9679143;Hausen b.Würzburg;1954;1818;105;9;615;78;2383;1.921;209;29;935;226;2493;1691;228;87;1041;281
9679144;Helmstadt, M;2307;2173;117;9;746;111;2606;2.165;219;34;1.069;284;2578;1893;223;131;1155;369
9679146;Hettstadt;2235;1972;185;14;794;138;3725;2.474;481;139;1.511;368;3554;2026;453;184;1610;498
9679147;Höchberg, M;8761;6207;1923;193;3743;1102;9034;5.218;1.726;358;4.374;1.523;9455;4345;1514;715;4537;1745
9679149;Holzkirchen;945;868;62;2;310;52;996;780;94;16;422;105;929;631;80;32;400;120
9679153;Kirchheim;2008;1754;217;8;739;143;2149;1.587;285;88;889;232;2125;1273;255;196;961;322
9679154;Kist;2293;1892;314;37;848;155;2469;1.691;373;74;1.091;295;2555;1451;371;174;1175;400
9679155;Kleinrinderfeld;1823;1639;133;25;657;118;2050;1.543;248;62;905;253;2061;1182;206;259;951;341
9679156;Kürnach;2849;2420;355;25;975;159;4468;3.076;691;80;1.803;404;4626;2669;689;230;1976;586
9679161;Margetshöchheim;2768;2185;421;75;1040;209;3166;1.999;571;75;1.414;396;3128;1556;493;152;1487;524
9679164;Neubrunn, M;2124;1972;113;37;774;135;2206;1.666;281;46;929;234;2230;1391;296;167;1009;358
9679165;Altertheim;1775;228;1519;8;613;99;2029;415;1.397;23;808;192;1991;394;1207;74;867;249
9679167;Eisenheim, M;1177;698;456;6;410;84;1280;689;421;26;515;120;1307;583;360;92;549;155
9679169;Oberpleichfeld;908;855;43;3;289;40;1060;879;83;14;419;111;1143;791;102;64;460;132
9679170;Ochsenfurt, St;11427;8348;2382;522;4342;1023;11020;6.568;2.247;558;4.848;1.613;11080;5407;1907;1449;5225;2138
9679174;Prosselsheim;989;885;89;3;329;68;1177;868;146;23;480;134;1157;705;123;95;493;144
9679175;Randersacker, M;3507;2808;559;28;1477;449;3313;2.130;593;96;1.630;580;3364;1748;580;271;1685;714
9679176;Reichenberg, M;3732;1140;2451;25;1360;292;3995;1.239;2.112;88;1.710;454;4182;1140;1761;262;1854;597
9679177;Remlingen, M;1371;365;962;11;491;104;1500;443;824;36;645;186;1490;376;699;69;672;245
9679179;Riedenheim;755;736;19;1;202;17;767;672;54;11;284;58;730;586;54;12;285;70
9679180;Rimpar, M;7016;6148;669;65;2691;597;7597;5.410;976;197;3.380;1.014;7391;4244;837;599;3530;1309
9679182;Röttingen, St;1733;1566;131;16;606;143;1723;1.329;217;47;673;180;1561;1029;202;114;687;230
9679185;Rottendorf;4286;3365;744;100;1673;365;5384;3.376;1.042;200;2.329;656;5336;2844;851;328;2461;847
9679187;Sommerhausen, M;1403;282;1083;21;546;127;1663;469;952;43;791;274;1840;499;831;71;899;336
9679188;Sonderhofen;791;771;16;3;230;25;812;706;54;–;275;52;851;626;74;49;315;66
9679192;Tauberrettersheim;754;719;32;1;237;35;858;725;87;14;323;61;839;646;94;39;341;95
9679193;Theilheim;2067;1867;164;10;721;98;2370;1.796;249;84;1.000;267;2327;1483;247;112;1032;327
9679194;Thüngersheim;2453;2305;122;18;915;195;2593;2.097;222;34;1.112;282;2681;1752;252;129;1208;388
9679196;Uettingen;1401;519;842;24;505;88;1834;698;819;57;769;207;1871;591;683;180;839;282
9679200;Leinach;2568;2298;212;20;920;173;3110;2.323;337;54;1.281;315;3090;1961;345;133;1371;431
9679201;Unterpleichfeld;2376;2088;242;35;821;153;2786;2.151;278;74;1.151;297;3001;1914;306;219;1266;354
9679202;Veitshöchheim;8535;5894;2036;233;3678;1147;9689;5.245;2.099;460;4.559;1.565;9097;4030;1636;722;4680;2135
9679204;Waldbrunn;2061;1646;342;37;724;130;2611;1.763;409;56;1.115;275;2935;1579;442;157;1261;365
9679205;Waldbüttelbrunn;4066;3505;427;68;1566;339;4864;3.207;722;150;2.138;660;4972;2594;685;362;2288;807
9679206;Winterhausen, M;1209;245;945;16;464;96;1466;431;820;51;627;158;1369;357;604;99;649;221
9679209;Zell a.Main, M;3226;2406;587;171;1367;451;4276;2.334;816;254;2.043;829;4340;1818;713;534;2146;995
9679444;Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9771111;Adelzhausen;1084;981;54;10;350;53;1581;1.155;103;45;620;136;1811;1175;96;127;734;198
9771112;Affing;4140;3767;228;44;1326;207;5234;3.977;362;158;2.023;444;5428;3587;293;343;2325;694
9771113;Aichach, St;16202;13566;1401;918;5814;1393;20247;13.270;2.375;1.450;8.454;2.610;21328;11765;2023;2643;9278;3420
9771114;Aindling, M;3471;3192;188;28;1115;194;4293;3.248;316;157;1.643;363;4646;2982;299;299;1924;575
9771122;Dasing;4173;3644;316;120;1368;232;5334;3.871;442;233;2.156;559;5634;3484;365;572;2378;706
9771129;Eurasburg;1214;1046;116;10;423;82;1623;1.118;164;79;631;151;1813;1092;141;117;745;210
9771130;Friedberg, St;25580;20350;3341;1042;9759;2321;28640;18.480;3.545;1.363;12.475;3.747;29595;15693;3119;2774;13276;4691
9771140;Hollenbach;1996;1812;117;25;595;46;2324;1.904;122;48;865;183;2442;1813;120;129;966;244
9771141;Inchenhofen, M;1937;1811;103;11;585;89;2483;2.097;120;79;890;169;2637;1912;110;268;1040;306
9771142;Kissing;8561;6503;1391;252;3320;757;11030;6.336;1.712;517;4.748;1.351;11634;5248;1487;1172;5157;1785
9771144;Kühbach, M;3165;2882;170;80;1009;149;4034;3.140;297;88;1.504;300;4211;2935;271;197;1670;450
9771145;Merching;2233;1911;192;82;771;135;3052;2.035;347;125;1.234;317;3141;1810;298;230;1315;380
9771146;Mering, M;9152;7257;1283;304;3515;749;13283;7.645;1.839;750;5.628;1.619;14879;6710;1792;1611;6580;2266
9771149;Obergriesbach;1545;1309;170;8;515;86;1970;1.399;220;42;772;156;1969;1159;145;140;809;211
9771155;Petersdorf;1645;1531;71;12;497;61;1664;1.343;77;46;640;137;1688;1192;66;97;701;182
9771156;Pöttmes, M;5580;5207;293;44;1768;306;6260;5.122;324;265;2.403;590;6901;4906;310;794;2762;811
9771158;Rehling;1956;1770;127;20;593;83;2419;1.846;221;47;943;208;2598;1701;200;157;1065;295
9771160;Ried;2357;2041;193;22;731;79;2918;2.155;254;70;1.118;231;3223;2088;213;146;1309;349
9771162;Schiltberg;1637;1553;49;15;497;69;1856;1.518;98;45;702;146;1955;1429;92;90;772;204
9771163;Schmiechen;950;841;65;16;304;44;1218;815;106;19;479;99;1340;847;115;46;529;132
9771165;Sielenbach;1222;1167;30;10;372;58;1572;1.326;71;28;564;125;1816;1304;68;118;706;204
9771168;Steindorf;805;726;32;10;263;44;900;654;68;15;354;83;978;616;79;91;408;124
9771169;Todtenweis;1187;1089;60;15;361;40;1327;1.072;70;41;522;123;1445;996;76;79;587;146
9771176;Baar (Schwaben);1001;954;28;5;305;38;1125;952;62;13;413;90;1249;886;61;114;484;124
9772111;Adelsried;1816;1524;204;23;632;93;2165;1.515;235;38;922;233;2547;1395;262;213;1107;328
9772114;Allmannshofen;715;654;40;14;193;30;802;588;100;25;273;57;977;602;108;81;354;82
9772115;Altenmünster;3385;3158;159;34;1136;202;3782;3.152;259;64;1.455;305;4473;3106;283;273;1768;445
9772117;Aystetten;2383;1668;461;88;921;184;2893;1.643;465;117;1.278;343;3035;1299;391;338;1355;440
9772121;Biberbach, M;2758;2413;230;58;961;165;3366;2.459;364;97;1.346;328;3568;2192;346;234;1495;447
9772125;Bobingen, St;13553;9588;1702;1919;5157;1267;16368;8.957;2.358;1.760;6.845;1.933;17768;7888;2165;2664;7736;2606
9772126;Bonstetten;939;744;126;17;335;44;1216;836;124;37;498;113;1571;855;149;113;642;165
9772130;Diedorf, M;7400;5787;1153;104;2768;539;9712;6.077;1.374;307;4.288;1.279;10716;5268;1240;974;4701;1590
9772131;Dinkelscherben, M;6154;5456;490;170;2018;371;6487;5.122;542;159;2.584;670;6572;4470;542;405;2827;922
9772134;Ehingen;805;745;40;8;250;37;987;813;56;14;369;71;1114;760;68;49;442;104
9772136;Ellgau;843;797;35;7;254;41;1013;847;76;19;376;77;1168;850;72;61;441;110
9772137;Emersacker;1012;922;53;11;350;62;1344;936;155;28;530;114;1488;915;121;110;607;155
9772141;Fischach, M;3863;3333;344;153;1326;276;4540;3.294;416;179;1.810;469;5041;3085;328;508;2130;683
9772145;Gablingen;3940;3265;464;151;1416;256;4485;3.199;523;147;1.896;453;4815;2681;496;491;2019;641
