;;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;;;;;;;;;;;;
;;2017;2017;2017;2017;2017;2017;2017;2017;2018;2018;2018;2018;2018;2018;2018;2018;2019;2019;2019;2019;2019;2019;2019;2019;2020;2020;2020;2020;2020;2020;2020;2020
;;Veräußerungsfälle;;Veräußerte Fläche;;Verkaufspreis;;Durchschnittlicher Kaufwert von Bauland, EUR je qm;;Veräußerungsfälle;;Veräußerte Fläche;;Verkaufspreis;;Durchschnittlicher Kaufwert von Bauland, EUR je qm;;Veräußerungsfälle;;Veräußerte Fläche;;Verkaufspreis;;Durchschnittlicher Kaufwert von Bauland, EUR je qm;;Veräußerungsfälle;;Veräußerte Fläche;;Verkaufspreis;;Durchschnittlicher Kaufwert von Bauland, EUR je qm;
;;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land
;;Anzahl;Anzahl;1000 qm;1000 qm;Tsd. EUR;Tsd. EUR;EUR/qm;EUR/qm;Anzahl;Anzahl;1000 qm;1000 qm;Tsd. EUR;Tsd. EUR;EUR/qm;EUR/qm;Anzahl;Anzahl;1000 qm;1000 qm;Tsd. EUR;Tsd. EUR;EUR/qm;EUR/qm;Anzahl;Anzahl;1000 qm;1000 qm;Tsd. EUR;Tsd. EUR;EUR/qm;EUR/qm
9190115;      Bernried am Starnberger See;2;1;8;1;.;.;.;.;20;10;32;10;7169;4345;224,15;439,59;15;15;11;11;4891;4891;453,5;453,5;1;1;2;2;.;.;.;.
9190117;      Böbing;5;4;5;3;368;.;79,19;.;1;1;1;1;.;.;.;.;7;7;5;5;438;438;85,29;85,29;7;7;5;5;575;575;106,16;106,16
9190118;      Burggen;8;7;15;5;829;.;57,15;.;2;1;4;1;.;.;.;.;18;18;16;16;1240;1240;79,08;79,08;–;–;–;–;–;–;–;–
9190120;      Eberfing;2;2;4;4;.;.;.;.;2;2;1;1;.;.;.;.;–;–;–;–;–;–;–;–;1;1;2;2;.;.;.;.
9190121;      Eglfing;–;–;–;–;–;–;–;–;1;1;1;1;.;.;.;.;1;1;2;2;.;.;.;.;13;13;8;8;2237;2237;284,34;284,34
9190126;      Habach;5;1;4;1;576;.;130,11;.;1;–;11;–;.;–;.;–;3;2;3;0;387;.;134,39;.;3;1;14;0;2032;.;143,11;.
9190129;      Hohenfurch;7;5;12;4;799;.;65,9;.;5;5;4;4;442;442;107,42;107,42;4;–;12;–;535;–;45;–;1;1;0;0;.;.;.;.
9190130;      Hohenpeißenberg;6;6;3;3;667;667;220,3;220,3;9;8;6;5;1630;.;251,96;.;9;9;6;6;1750;1750;299,45;299,45;4;4;3;3;1185;1185;391,35;391,35
9190131;      Huglfing;9;8;6;6;1226;.;201,59;.;1;1;1;1;.;.;.;.;13;13;17;17;4359;4359;261,49;261,49;1;1;1;1;.;.;.;.
9190132;      Iffeldorf;13;11;12;9;5021;.;407,09;.;14;13;8;7;3560;.;473,09;.;9;9;6;6;5740;5740;903,65;903,65;4;4;4;4;3744;3744;897,84;897,84
9190133;      Ingenried;11;9;8;6;609;.;74,03;.;8;8;6;6;338;338;60,8;60,8;8;6;12;8;818;.;68,73;.;–;–;–;–;–;–;–;–
9190135;      Oberhausen;6;6;3;3;934;934;293,4;293,4;2;2;2;2;.;.;.;.;4;4;1;1;300;300;269,82;269,82;6;6;5;5;1318;1318;270,43;270,43
9190136;      Obersöchering;1;1;1;1;.;.;.;.;1;–;2;–;.;–;.;–;8;7;6;2;806;.;141,5;.;4;4;3;3;1073;1073;337,22;337,22
9190138;      Pähl;7;3;23;2;3272;1513;142,71;606,82;12;12;8;8;1944;1944;255,34;255,34;14;14;13;13;10460;10460;783,11;783,11;1;1;16;16;.;.;.;.
9190139;      Peißenberg, M;9;9;13;13;2577;2577;200,29;200,29;14;13;23;22;5146;.;225,7;.;26;23;60;41;20244;18604;337,69;455,79;12;11;13;10;3636;.;275,14;.
9190140;      Peiting, M;16;12;19;11;3092;1817;165,5;169,59;13;13;27;27;4157;4157;151,6;151,6;21;16;22;15;4119;3737;186,75;246,47;12;9;43;7;7409;2568;173,03;357,07
9190141;      Penzberg, St;13;12;12;10;6490;.;535,31;.;14;12;26;8;8396;.;319,02;.;31;31;24;24;18357;18357;759;759;25;24;18;12;12046;.;681,35;.
9190142;      Polling;12;12;9;9;2770;2770;304,38;304,38;9;4;46;4;5529;1799;120,83;416,94;28;18;49;11;9130;5715;187,79;535,58;3;1;7;1;1147;.;169,85;.
9190143;      Prem;4;3;3;2;95;.;28,44;.;4;4;3;3;162;162;56,02;56,02;1;1;1;1;.;.;.;.;1;–;2;–;.;–;.;–
9190144;      Raisting;3;3;3;3;985;985;341,6;341,6;–;–;–;–;–;–;–;–;11;4;15;3;3029;1560;197,6;584,27;–;–;–;–;–;–;–;–
9190145;      Rottenbuch;4;2;9;1;256;.;27,47;.;4;4;3;3;571;571;175,05;175,05;10;10;5;5;653;653;119,06;119,06;13;12;8;6;886;.;104,73;.
9190148;      Schongau, St;14;11;24;14;4615;4186;192,83;305,53;9;6;46;4;2584;950;55,59;236,71;9;7;18;11;4036;.;222,98;.;3;3;5;5;1240;1240;271,22;271,22
9190149;      Schwabbruck;–;–;–;–;–;–;–;–;1;1;1;1;.;.;.;.;4;4;3;3;388;388;121,33;121,33;–;–;–;–;–;–;–;–
9190151;      Schwabsoien;7;5;6;3;385;.;68,07;.;3;1;5;1;292;.;60,53;.;2;2;1;1;.;.;.;.;1;1;1;1;.;.;.;.
9190152;      Seeshaupt;2;2;5;5;.;.;.;.;14;14;8;8;4108;4108;506,7;506,7;10;10;15;15;7880;7880;536,49;536,49;2;2;4;4;.;.;.;.
9190153;      Sindelsdorf;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;2;3;3;.;.;.;.;1;1;3;3;.;.;.;.
9190154;      Steingaden;12;10;10;9;1099;.;113,44;.;15;14;12;12;2097;.;177,37;.;15;13;13;11;1864;.;140,73;.;7;6;5;4;885;.;173,46;.
9190157;      Weilheim i.OB, St;27;24;25;23;14260;13325;566,47;570,28;32;28;32;21;21066;19744;655,61;922,55;65;38;163;32;40831;26306;251,11;817,84;23;19;25;13;13712;12214;545,55;918,59
9190158;      Wessobrunn;5;5;4;4;317;317;81,61;81,61;3;3;2;2;245;245;101,47;101,47;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9190159;      Wielenbach;8;8;6;6;1188;1188;195,65;195,65;7;4;6;3;1824;1305;289,81;479,25;13;13;12;12;4552;4552;374,82;374,82;15;15;11;11;4816;4816;444,47;444,47
9190160;      Wildsteig;6;5;6;5;328;.;53,89;.;5;5;4;4;214;214;56,99;56,99;2;2;1;1;.;.;.;.;1;1;1;1;.;.;.;.
9271111;      Aholming;19;18;16;16;1266;.;77,59;.;31;31;20;20;1985;1985;100,33;100,33;4;4;3;3;126;126;50,02;50,02;6;6;4;4;446;446;103,39;103,39
9271113;      Auerbach;3;3;3;3;330;330;111,16;111,16;2;1;10;0;.;.;.;.;7;3;29;2;380;189;12,98;94,6;6;4;7;4;592;.;79,08;.
9271114;      Außernzell;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9271116;      Bernried;9;9;7;7;854;854;117,27;117,27;14;12;22;19;1811;.;81,11;.;14;14;12;12;1244;1244;106,82;106,82;5;4;6;3;550;.;94,09;.
9271118;      Buchhofen;10;10;7;7;431;431;64,82;64,82;13;13;9;9;762;762;86,56;86,56;8;5;5;4;322;313;70,64;87,06;14;14;10;10;1228;1228;121,76;121,76
9271119;      Deggendorf, GKSt;40;32;62;45;10280;9473;164,61;208,67;51;44;72;47;13531;11168;186,76;238,89;38;33;33;25;8092;5705;244,84;224,73;36;33;54;36;12505;11913;230,54;329,12
9271122;      Grafling;7;7;6;6;491;491;85,64;85,64;18;11;19;11;1627;1045;83,56;94,55;6;5;8;8;487;.;58,55;.;5;5;4;4;547;547;155,9;155,9
9271123;      Grattersdorf;6;6;4;4;245;245;55,16;55,16;9;9;6;6;489;489;76;76;11;9;7;6;523;.;73,38;.;4;3;1;1;68;.;54,68;.
9271125;      Hengersberg, M;37;33;34;23;4558;4293;132,41;184,83;21;16;80;11;5476;2112;68,62;186,55;18;13;106;15;4740;2188;44,67;147,74;16;9;23;7;1922;1224;84,19;183,51
9271126;      Hunding;5;4;9;6;344;.;38,39;.;3;2;2;2;104;.;56,14;.;2;2;1;1;.;.;.;.;–;–;–;–;–;–;–;–
9271127;      Iggensbach;10;10;9;9;839;839;90,79;90,79;18;18;22;22;1892;1892;87,49;87,49;8;8;9;9;648;648;70,28;70,28;8;8;12;12;1316;1316;108,37;108,37
9271128;      Künzing;8;8;6;6;363;363;57;57;14;14;16;16;842;842;51,28;51,28;9;9;8;8;534;534;63,44;63,44;12;12;11;11;886;886;79,17;79,17
9271130;      Lalling;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9271132;      Metten, M;4;4;4;4;681;681;161,7;161,7;5;5;4;4;1032;1032;262,53;262,53;6;6;7;7;1975;1975;278,85;278,85;2;2;5;5;.;.;.;.
9271135;      Moos;3;3;3;3;193;193;59,89;59,89;6;6;6;6;457;457;82,94;82,94;13;13;11;11;1126;1126;105,37;105,37;9;9;7;7;792;792;110,78;110,78
9271138;      Niederalteich;4;4;4;4;516;516;145,28;145,28;1;1;1;1;.;.;.;.;3;3;2;2;420;420;200,05;200,05;2;2;3;3;.;.;.;.
9271139;      Oberpöring;6;6;4;4;216;216;53,7;53,7;5;5;3;3;183;183;54,72;54,72;6;4;4;3;123;.;29,78;.;2;2;1;1;.;.;.;.
9271140;      Offenberg;4;4;4;4;412;412;91,79;91,79;3;3;3;3;317;317;96,85;96,85;5;2;24;1;1502;.;62,5;.;30;30;31;31;4083;4083;133,43;133,43
9271141;      Osterhofen, St;40;38;40;36;3317;.;82,94;.;24;22;38;20;2502;.;65,75;.;60;55;68;42;7020;5326;102,86;127,52;73;70;64;50;7935;7456;124,56;148,09
9271143;      Otzing;–;–;–;–;–;–;–;–;3;3;3;3;178;178;57,82;57,82;11;11;7;7;672;672;96,72;96,72;2;2;3;3;.;.;.;.
9271146;      Plattling, St;27;23;30;23;4016;3630;134,22;158,64;26;22;52;33;8606;6436;166,4;197,69;29;28;25;15;4259;.;168,63;.;40;35;95;41;15249;10604;161,28;257,85
9271148;      Schaufling;10;9;7;7;326;.;44,15;.;13;13;10;10;908;908;92,2;92,2;6;6;22;22;1300;1300;59,28;59,28;8;6;7;5;561;.;76,43;.
9271149;      Schöllnach, M;29;24;27;26;1420;1417;53,04;55,09;32;29;37;37;1696;1692;45,41;46,29;27;26;22;22;1348;.;61,47;.;23;13;14;10;595;578;43,19;55,65
9271151;      Stephansposching;12;11;10;10;1039;.;104,85;.;22;21;22;21;1940;.;90,17;.;4;3;4;4;379;.;94,45;.;4;4;4;4;375;375;102,38;102,38
9271152;      Wallerfing;7;7;5;5;279;279;53,76;53,76;5;5;4;4;172;172;42,6;42,6;1;–;0;–;.;–;.;–;6;6;6;6;649;649;107,09;107,09
9271153;      Winzer, M;19;16;33;19;1642;1104;49,57;57,11;7;6;14;11;601;.;42,93;.;8;7;6;5;602;.;94,35;.;20;20;16;16;1757;1757;111,23;111,23
9272116;      Eppenschlag;2;2;2;2;.;.;.;.;1;1;1;1;.;.;.;.;1;1;1;1;.;.;.;.;–;–;–;–;–;–;–;–
9272118;      Freyung, St;18;16;16;14;694;.;44,46;.;11;9;12;10;494;.;41,34;.;21;11;61;26;4485;4124;73,38;159,33;5;3;6;3;306;.;47,19;.
9272119;      Fürsteneck;1;1;1;1;.;.;.;.;7;3;13;3;129;71;10,13;27,75;2;2;5;5;.;.;.;.;1;1;1;1;.;.;.;.
9272120;      Grafenau, St;6;6;9;9;569;569;60,77;60,77;33;32;30;29;2388;.;78,98;.;20;17;130;124;3883;3748;29,8;30,24;4;4;4;4;206;206;55,17;55,17
9272121;      Grainet;3;2;6;3;169;.;28,16;.;12;12;15;15;538;538;34,79;34,79;9;9;10;10;516;516;52,17;52,17;4;3;9;3;262;.;30,63;.
9272122;      Haidmühle;4;4;3;3;73;73;20,87;20,87;3;3;24;24;160;160;6,63;6,63;1;1;2;2;.;.;.;.;–;–;–;–;–;–;–;–
9272126;      Hinterschmiding;3;3;2;2;107;107;49,29;49,29;4;2;7;4;216;.;32,68;.;7;7;10;10;296;296;30,85;30,85;3;3;3;3;198;198;64,53;64,53
9272127;      Hohenau;4;4;5;5;192;192;36,58;36,58;12;10;14;14;361;.;24,88;.;12;12;13;13;359;359;26,84;26,84;4;4;4;4;68;68;18,34;18,34
9272128;      Innernzell;2;2;18;18;.;.;.;.;1;1;1;1;.;.;.;.;4;4;2;2;104;104;43,67;43,67;1;–;7;–;.;–;.;–
9272129;      Jandelsbrunn;8;8;8;8;264;264;34,18;34,18;6;3;19;3;378;93;20,38;34,77;14;10;77;72;942;804;12,28;11,21;1;–;2;–;.;–;.;–
9272134;      Mauth;5;5;6;6;162;162;29,08;29,08;12;12;14;14;389;389;28,74;28,74;11;11;14;14;466;466;33,01;33,01;5;5;6;6;235;235;41,93;41,93
9272136;      Neureichenau;6;6;7;7;215;215;32,29;32,29;7;5;5;4;159;.;30,08;.;19;18;22;18;681;.;31,55;.;2;2;7;7;.;.;.;.
9272138;      Perlesreut, M;8;5;7;4;161;120;23,24;30,67;8;7;37;29;517;.;14,11;.;2;2;2;2;.;.;.;.;4;4;4;4;185;185;46,55;46,55
9272139;      Philippsreut;2;2;3;3;.;.;.;.;1;1;1;1;.;.;.;.;3;1;4;3;60;.;15,51;.;1;1;2;2;.;.;.;.
9272140;      Ringelai;1;1;3;3;.;.;.;.;3;1;3;1;67;.;25,25;.;4;1;21;1;164;.;7,93;.;1;1;1;1;.;.;.;.
9272141;      Röhrnbach, M;10;7;19;10;632;352;33,29;36,94;14;14;15;15;991;991;67,92;67,92;9;9;8;8;490;490;64,04;64,04;4;4;10;10;325;325;33,16;33,16
9272142;      Saldenburg;–;–;–;–;–;–;–;–;4;2;5;5;107;.;19,58;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9272143;      Sankt Oswald-Riedlhütte;5;5;5;5;149;149;27,99;27,99;7;7;10;10;270;270;27,07;27,07;8;8;9;9;386;386;42,89;42,89;4;4;4;4;155;155;41,36;41,36
9272145;      Schöfweg;2;2;93;93;.;.;.;.;1;1;1;1;.;.;.;.;6;6;5;5;267;267;55,74;55,74;1;1;0;0;.;.;.;.
9272146;      Neuschönau;4;4;4;4;110;110;26,18;26,18;3;2;8;3;114;.;13,72;.;2;2;3;3;.;.;.;.;1;1;1;1;.;.;.;.
9272147;      Schönberg, M;24;19;29;20;572;513;19,88;25,36;13;12;19;12;716;.;37,06;.;29;18;19;17;642;626;33,75;37,86;6;6;9;9;344;344;40,03;40,03
9272149;      Spiegelau;1;1;1;1;.;.;.;.;18;17;19;17;643;.;34,65;.;24;20;37;23;1294;980;34,69;43,18;2;2;2;2;.;.;.;.
9272150;      Thurmansbang;6;5;9;5;175;.;18,49;.;3;3;3;3;116;116;34,43;34,43;4;4;3;3;131;131;41,48;41,48;2;2;2;2;.;.;.;.
9272151;      Waldkirchen, St;70;60;72;50;4376;3692;60,65;74,34;60;58;58;51;4308;.;74,42;.;46;40;47;40;4744;4554;101,62;113,33;6;5;14;12;596;.;43,96;.
9272152;      Zenting;1;1;1;1;.;.;.;.;4;2;5;1;119;.;23,41;.;2;2;1;1;.;.;.;.;–;–;–;–;–;–;–;–
9272444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9273111;      Abensberg, St;29;20;45;24;7305;5054;161,87;210,86;50;46;50;43;9520;8760;190,8;204,98;25;14;27;11;5088;3474;189,34;309,96;26;21;36;25;9795;8638;268,79;339,38
9273113;      Aiglsbach;15;15;10;10;1262;1262;121,21;121,21;5;3;6;2;346;.;62,03;.;7;4;9;3;684;306;78,95;104,74;1;1;1;1;.;.;.;.
9273115;      Attenhofen;14;12;10;8;974;.;101,57;.;5;4;3;3;412;.;122,56;.;7;6;6;6;626;.;97,77;.;11;10;7;7;1102;.;149,42;.
9273116;      Bad Abbach, M;22;20;21;18;5073;.;243,32;.;22;9;29;7;3536;1586;121,53;237,24;8;7;12;10;3205;.;273,67;.;20;19;25;23;11823;.;475,1;.
9273119;      Biburg;6;3;21;1;980;187;46,52;127,39;9;8;8;8;962;.;117,25;.;3;3;2;2;270;270;123;123;2;1;3;0;.;.;.;.
9273121;      Essing, M;2;2;1;1;.;.;.;.;22;22;17;17;2396;2396;139,12;139,12;2;2;1;1;.;.;.;.;–;–;–;–;–;–;–;–
9273125;      Hausen;13;13;11;11;1204;1204;110,8;110,8;4;4;4;4;484;484;131,49;131,49;6;5;6;4;610;.;110,06;.;1;1;2;2;.;.;.;.
9273127;      Herrngiersdorf;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;–;3;–;.;–;.;–;–;–;–;–;–;–;–;–
9273133;      Ihrlerstein;11;10;18;11;1319;.;73,91;.;11;10;13;9;1251;.;99,25;.;5;4;9;3;451;.;52,92;.;6;5;6;4;628;.;102,21;.
9273137;      Kelheim, St;28;22;57;25;5489;3914;96,3;157,18;33;31;31;27;5254;.;170;.;23;15;29;14;3264;2840;114,09;205,66;20;16;24;14;4150;3299;175,33;241,07
9273139;      Kirchdorf;4;4;3;3;204;204;76,4;76,4;3;3;2;2;141;141;80,55;80,55;1;–;0;–;.;–;.;–;–;–;–;–;–;–;–;–
9273141;      Langquaid, M;33;29;62;27;4512;3559;72,38;129,92;38;33;39;27;4521;3878;116,76;146,05;26;24;29;27;4704;.;162,14;.;16;10;22;9;2804;1440;127,04;162,28
9273147;      Mainburg, St;8;6;26;8;1876;.;71,9;.;13;12;12;9;1812;.;152,35;.;20;16;20;16;4509;3863;221,98;235,52;30;26;27;21;7189;6908;262,3;321,81
9273152;      Neustadt a.d.Donau, St;19;17;27;11;2797;.;103,3;.;17;14;28;16;4732;4144;171,81;257,83;19;17;30;23;6130;.;202,36;.;22;21;20;16;3946;.;200,37;.
9273159;      Painten, M;4;4;3;3;262;262;86,33;86,33;1;1;1;1;.;.;.;.;–;–;–;–;–;–;–;–;8;8;6;6;614;614;111,15;111,15
9273163;      Elsendorf;6;4;48;4;3099;.;64,23;.;9;7;12;6;783;.;65,77;.;4;3;2;2;211;.;87,44;.;13;13;8;8;1146;1146;146,31;146,31
9273164;      Riedenburg, St;31;27;26;20;2537;2292;95,99;114,6;21;19;29;21;2948;.;102,69;.;18;14;25;11;1986;1440;78,89;136,93;8;7;9;6;1199;.;131,78;.
9273165;      Rohr i.NB, M;21;14;43;10;2098;1250;48,48;120,44;5;4;3;3;408;.;130,2;.;17;16;15;13;2360;.;162,48;.;11;10;19;9;1509;.;80,5;.
9273166;      Saal a.d.Donau;5;5;5;5;575;575;118,63;118,63;8;7;7;6;1283;.;172,31;.;6;6;6;6;1255;1255;198,65;198,65;25;24;18;18;3787;.;206,21;.
9273172;      Siegenburg, M;31;29;33;23;3668;.;111,92;.;44;40;84;23;7323;3828;87,39;166,71;12;12;10;10;1808;1808;187,03;187,03;6;6;6;6;1145;1145;191,86;191,86
9273175;      Teugn;5;5;3;3;359;359;112,76;112,76;2;2;3;3;.;.;.;.;1;1;1;1;.;.;.;.;4;3;11;4;645;.;59,46;.
9273177;      Train;7;5;10;6;840;.;80,41;.;4;3;7;3;686;.;101,05;.;2;2;2;2;.;.;.;.;–;–;–;–;–;–;–;–
9273178;      Volkenschwand;5;3;3;2;.;.;.;.;3;1;6;1;126;.;21,38;.;1;1;1;1;.;.;.;.;15;13;10;9;1391;.;141,46;.
9273181;      Wildenberg;–;–;–;–;–;–;–;–;18;15;22;13;1998;1550;89,65;118,58;6;6;4;4;468;468;107,25;107,25;4;2;6;2;389;.;61,28;.
9273444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9274111;      Adlkofen;4;4;6;6;319;319;54,45;54,45;3;2;4;2;227;.;61,68;.;4;3;6;4;952;.;151,8;.;5;3;8;5;683;.;91,01;.
9274112;      Aham;6;1;13;2;738;.;57,69;.;4;2;6;2;317;.;52,15;.;–;–;–;–;–;–;–;–;1;1;1;1;.;.;.;.
9274113;      Altdorf, M;8;4;21;6;4164;1515;197,25;267,15;8;7;14;11;2227;.;163,75;.;7;4;9;3;2674;1605;299,8;543,33;7;7;9;9;3749;3749;412,92;412,92
9274114;      Altfraunhofen;6;5;3;3;482;.;156,3;.;5;5;6;6;1106;1106;187;187;20;20;17;17;3702;3702;212,46;212,46;15;15;10;10;2494;2494;259,8;259,8
9274118;      Baierbach;5;5;3;3;380;380;109,87;109,87;1;1;2;2;.;.;.;.;–;–;–;–;–;–;–;–;2;2;2;2;.;.;.;.
9274119;      Bayerbach b.Ergoldsbach;1;1;2;2;.;.;.;.;13;9;17;5;1332;620;77,05;119,57;5;2;6;1;468;.;78,34;.;26;25;20;18;2861;.;144,75;.
9274120;      Bodenkirchen;17;16;35;34;1517;.;43,44;.;4;4;4;4;447;447;120,55;120,55;15;15;10;10;1162;1162;113,04;113,04;4;4;3;3;368;368;122,99;122,99
9274121;      Buch a.Erlbach;43;43;26;26;6443;6443;247,86;247,86;9;7;4;4;876;.;200,45;.;8;6;12;5;1705;.;142,24;.;4;4;5;5;1473;1473;326,17;326,17
9274124;      Eching;26;16;40;12;5154;2035;128,65;175,62;5;2;10;1;1261;.;125,16;.;25;18;17;10;3149;2609;188,42;248,64;7;7;5;5;1434;1434;318,6;318,6
9274126;      Ergolding, M;30;26;46;19;6740;5481;146,77;282;20;16;26;12;7187;4791;277,15;411,74;8;7;6;5;2487;.;429,3;.;16;16;15;15;6080;6080;397,55;397,55
9274127;      Ergoldsbach, M;20;19;25;22;2704;.;110,1;.;6;5;4;3;674;.;153,62;.;54;52;48;33;6334;.;131,76;.;50;50;33;33;7485;7485;227,31;227,31
9274128;      Essenbach, M;12;9;41;7;4437;1190;109,47;177,28;8;5;75;62;6045;5308;80,34;85,5;32;29;26;19;5470;5092;209,43;265,22;21;19;175;14;27861;.;159,33;.
9274132;      Furth;30;29;22;21;3897;.;175,98;.;6;5;8;6;944;.;117,68;.;21;18;38;14;3738;3364;97,47;240,87;4;4;4;4;1006;1006;268,06;268,06
9274134;      Geisenhausen, M;16;4;27;6;2933;1580;107,32;265,73;16;5;52;3;2789;781;53,32;242,7;13;5;32;5;3295;1452;101,74;306,56;12;8;19;5;1964;1139;104,79;233,55
9274135;      Gerzen;3;3;3;3;.;.;.;.;29;29;21;21;2513;2513;120,32;120,32;4;3;4;3;356;.;100,35;.;9;5;5;4;382;372;74,25;88,25
9274141;      Hohenthann;11;9;7;7;614;.;87,52;.;7;7;4;4;747;747;170,09;170,09;24;23;15;15;2559;.;170,84;.;33;32;20;19;4133;.;207,88;.
9274145;      Kröning;12;10;10;9;842;.;86,11;.;7;5;8;7;570;.;67,44;.;2;1;1;1;.;.;.;.;3;2;2;2;161;.;94,89;.
9274146;      Kumhausen;7;6;30;4;1461;.;47,97;.;7;2;14;1;734;.;51,96;.;23;22;12;12;3841;.;312,41;.;3;3;1;1;263;263;303,76;303,76
9274153;      Neufahrn i.NB;11;7;15;7;688;462;47,28;68,32;10;6;27;5;1699;665;61,96;145,24;4;1;10;7;1180;.;115;.;18;18;13;13;2609;2609;204,46;204,46
9274154;      Neufraunhofen;3;3;2;2;221;221;89,9;89,9;3;3;2;2;165;165;92,24;92,24;1;1;1;1;.;.;.;.;13;13;8;8;1355;1355;169,5;169,5
9274156;      Niederaichbach;38;35;21;20;2537;2520;122,02;125,78;12;11;11;10;1613;.;147,73;.;3;3;2;2;285;285;133,11;133,11;3;2;7;7;1109;.;150,22;.
9274165;      Obersüßbach;3;3;2;2;184;184;89,3;89,3;1;1;0;0;.;.;.;.;1;1;1;1;.;.;.;.;1;–;3;–;.;–;.;–
9274172;      Pfeffenhausen, M;8;6;6;6;305;.;47,15;.;4;2;3;2;145;.;56,54;.;13;12;7;7;972;.;132,31;.;–;–;–;–;–;–;–;–
9274174;      Postau;3;1;7;4;372;.;50,28;.;2;1;3;2;.;.;.;.;2;2;3;3;.;.;.;.;18;16;16;13;2195;.;133,73;.
9274176;      Rottenburg a.d.Laaber, St;37;27;37;22;2812;2385;76,59;107,81;32;23;64;23;5901;3016;91,62;133,85;31;29;36;27;5862;.;162,42;.;20;15;29;15;3569;2773;121,59;183,53
9274179;      Schalkham;4;4;3;3;319;319;97,62;97,62;3;1;3;1;80;.;23,25;.;1;–;2;–;.;–;.;–;3;3;4;4;239;239;58,99;58,99
9274182;      Tiefenbach;7;5;8;5;1539;.;200,18;.;36;35;35;30;6862;.;196,73;.;10;9;10;8;2414;.;248,4;.;7;7;7;7;1803;1803;245,11;245,11
9274183;      Velden, M;23;19;18;16;1892;1869;107,64;119,24;6;6;8;8;732;732;95,87;95,87;10;6;7;5;636;620;93,42;113,37;5;5;5;5;655;655;142,3;142,3
9274184;      Vilsbiburg, St;27;25;27;23;4826;.;179,74;.;36;34;67;45;7604;.;114,17;.;15;11;33;11;3840;1960;115,62;184,78;44;42;53;44;7831;.;146,53;.
9274185;      Vilsheim;15;12;10;6;1694;1540;172,28;239,79;11;6;8;6;1361;1318;160,63;208,15;34;31;21;19;4766;4591;223,91;242,7;12;12;7;7;1690;1690;253,92;253,92
9274187;      Weihmichl;7;7;5;5;755;755;154,66;154,66;1;–;3;–;.;–;.;–;3;2;9;3;545;.;60,96;.;3;2;18;3;432;.;24,23;.
9274188;      Weng;1;1;4;4;.;.;.;.;15;15;10;10;1507;1507;154,93;154,93;13;13;9;9;1264;1264;138,79;138,79;7;6;8;4;910;.;120,42;.
9274191;      Wörth a.d.Isar;15;11;35;29;2421;1991;68,98;68,75;6;2;92;11;8443;.;92,23;.;4;3;38;5;3776;.;98,86;.;41;39;39;23;7776;.;198,6;.
9274193;      Wurmsham;6;6;7;7;350;350;47,64;47,64;2;2;1;1;.;.;.;.;4;3;8;2;292;.;36,64;.;4;1;5;2;366;.;68,79;.
9274194;      Bruckberg;9;8;17;7;2328;.;139,14;.;3;3;2;2;468;468;215,28;215,28;21;19;16;15;3158;.;195,3;.;8;7;9;7;1513;.;174,01;.
9275111;      Aicha vorm Wald;1;1;1;1;.;.;.;.;10;10;8;8;677;677;83,85;83,85;16;16;14;14;1159;1159;84,24;84,24;16;15;28;15;1488;.;52,52;.
9275112;      Aidenbach, M;14;14;15;15;781;781;53,31;53,31;14;14;33;33;1387;1387;41,74;41,74;19;18;15;14;1095;.;72,14;.;16;14;22;18;1643;.;75,67;.
9275114;      Aldersbach;23;23;21;21;1125;1125;54;54;19;19;18;18;1156;1156;64,58;64,58;14;13;11;11;758;.;69,4;.;7;5;7;6;229;.;34,26;.
