;;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Einkommensgrößenklassen;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;0 bis  unter 5000 EUR;;;5000 bis unter 10000 EUR;;;10000 bis unter 15000 EUR;;;15000 bis unter 20000 EUR;;;20000 bis unter 25000 EUR;;;25000 bis unter 30000 EUR;;;30000 bis unter 35000 EUR;;;35000 bis unter 50000 EUR;;;50000 EUR und mehr;;
;;;;;;;;;;;;;;;;;;;;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer
;;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR
9474;    Forchheim (Lkr);59316;2475448;435954;59884;2580130;452267;60497;2670914;467815;61115;2820041;500620;61731;2918989;516789;61509;2988264;537293;7031;9402;175;2894;22198;482;4065;51180;1279;4112;71874;3520;4267;96122;6651;4379;120554;10248;4165;135250;13650;10514;440309;55680;20082;2041375;445608
9475;    Hof (Lkr);46886;1551920;235725;47191;1600494;241147;47329;1657868;249403;47590;1732743;259166;47661;1802865;273145;47540;1824137;279447;5794;7438;122;2481;19165;325;3673;46400;1029;4362;76215;3609;4584;103235;6959;4509;123806;10411;3926;127147;12795;7589;316168;38089;10622;1004563;206108
9476;    Kronach (Lkr);33495;1132677;174686;33631;1164246;174363;34182;1208036;182051;34358;1272575;192574;34302;1296850;198950;33929;1287502;192576;3963;5334;92;1779;13682;231;2662;33640;741;2994;52523;2547;3136;70605;4861;3471;95197;8409;2833;91866;9296;5676;236315;28079;7415;688339;138319
9477;    Kulmbach (Lkr);37026;1299778;207048;37199;1341472;213705;37716;1413950;228513;37748;1471076;236483;37748;1616564;288016;37838;1543849;249642;4710;5669;150;1925;15029;272;2827;35794;768;3156;55165;2613;3163;71175;4851;3146;86653;7380;2972;96467;10036;6617;275650;34432;9322;902246;189140
9478;    Lichtenfels (Lkr);33496;1122269;168577;33735;1345785;255351;34119;1243334;201330;34552;1306174;209555;34650;1385038;231968;34628;1337282;206318;4042;5512;98;1853;14224;245;2777;35159;785;3071;53672;2597;3269;73687;5009;3240;89001;7568;2860;92782;9233;5934;248032;30058;7582;725213;150726
9479;    Wunsiedel i.Fichtelgebirge (Lkr);36263;1180138;185146;36371;1234743;190150;36641;1274357;198456;36879;1386607;223239;36974;1465470;242958;36643;1471208;244155;5206;5446;115;1964;15136;212;2912;36843;794;3225;56305;2601;3224;72465;4815;3219;88484;7591;3068;99703;10277;6228;258369;31241;7597;838456;186508
9561;    Ansbach (Krfr.St);21561;772356;126337;21834;830562;139657;22166;839709;138573;22253;875996;144449;22294;928858;158923;22185;912801;150549;2517;4106;89;1272;9666;176;1659;20878;498;1800;31397;1539;1792;40368;2849;1717;47303;4168;1861;60413;6272;3973;165914;21330;5594;532755;113628
9562;    Erlangen (Krfr.St);59698;2729928;560166;60513;2818512;572194;62181;2937435;597955;62777;3103385;636249;63780;3235308;669961;63306;3210349;649074;8443;13823;401;3821;28801;606;4209;53152;1597;4297;74987;3879;3986;89751;6535;3803;104245;9346;3570;115872;12216;8989;377485;50363;22188;2352232;564130
9563;    Fürth (Krfr.St);66610;2614417;474985;67865;2729606;495553;68951;2879604;534501;70009;3015537;554055;70777;3112090;571444;70078;3060271;550790;9278;12917;438;4022;30521;799;4989;62706;1654;5213;91197;4603;5255;118262;8604;5354;147233;13002;4808;156234;16371;11334;473933;62600;19825;1967267;442721
9564;    Nürnberg (Krfr.St);276671;10205690;1864344;278943;10754068;1968434;283133;11181537;2058511;285603;11755169;2166309;287802;12170403;2243501;282517;11953794;2182698;38523;57668;1769;18074;136960;3000;21721;272629;7260;22889;399927;20012;22030;495585;34729;20843;572849;50033;18742;608292;63836;45052;1885738;252591;74643;7524147;1749469
9565;    Schwabach (Krfr.St);20869;887227;161207;21119;929641;173727;21486;969253;181722;21705;1015952;187824;21956;1060454;200946;21958;1121716;227518;2447;3590;73;1119;8569;157;1515;19147;430;1754;30743;1484;1732;38950;2686;1702;46777;3982;1719;55862;5754;3637;151983;19489;6333;766096;193463
9571;    Ansbach (Lkr);90621;3391757;537348;91650;3564612;565560;93393;3755939;604798;94568;3917722;625075;95522;4109750;660335;95474;4154773;665405;10229;15885;287;4730;36306;630;6890;87006;1990;6987;122104;5931;7356;165706;11062;7751;213555;17832;7750;251747;25751;17591;734911;90612;26190;2527552;511311
9572;    Erlangen-Höchstadt (Lkr);68565;3290017;644948;69403;3437364;676344;70646;3566963;704826;71439;3878725;768647;72194;4053235;804839;72303;4063749;811942;8288;12140;286;3215;24448;477;4220;53259;1293;4538;79529;3904;4599;103628;7207;4701;129218;11186;4708;153059;15294;11378;477095;60960;26656;3031372;711335
9573;    Fürth (Lkr);60185;2548920;457193;60964;2646853;474121;61842;2772463;495858;62392;2903309;517798;62868;3038830;547738;63072;3025786;538372;7337;10084;328;2899;22160;734;3857;48596;1350;4425;77516;3592;4392;98977;6638;4576;125864;10440;4407;143302;14401;10492;439133;56505;20687;2060153;444384
9574;    Nürnberger Land (Lkr);86857;3676537;671135;87804;3833475;698842;89031;3993673;728164;89828;4194905;773193;90592;4429894;831637;90320;4336002;788656;10440;13843;380;4308;33180;610;5877;74322;1733;6424;112524;5340;6712;151195;10496;6861;188711;15977;6371;206977;20826;14795;619687;78930;28532;2935562;654364
9575;    Neustadt a.d.Aisch-Bad Windsheim (Lkr);49049;1842009;291375;49734;1946987;313064;50371;2041335;330932;51260;2132323;339497;51905;2255244;369054;51799;2226595;354119;5478;8319;195;2648;20429;420;3682;46403;1097;3857;67459;3250;4309;97046;6509;4357;119817;9942;4141;134434;13653;9274;387574;47239;14053;1345113;271816
9576;    Roth (Lkr);63652;2578345;441683;64251;2689593;457433;65158;2826310;488771;65955;2943701;507580;66417;3074124;533001;66367;3143059;552873;7337;10253;246;3122;24101;405;4468;56404;1305;4730;82447;3971;4655;104945;7166;4974;136809;11402;4965;161133;16266;11753;491603;61604;20363;2075362;450507
9577;    Weißenburg-Gunzenhausen (Lkr);46809;1683028;259743;47297;1757725;271091;47994;1842558;286956;48348;1931440;302190;48788;2002805;313466;48669;2001267;311647;5564;8182;142;2447;18811;405;3602;45342;971;3750;65294;3025;3711;83572;5572;4006;110105;9182;3919;127271;12871;8993;374534;45822;12677;1168157;233658
9661;    Aschaffenburg (Krfr.St);35522;1460074;277175;36053;1526204;291564;36836;1614924;311802;37500;1680951;322883;37989;1763437;338639;37964;1753893;339138;4714;6706;643;2364;17863;820;2835;35629;1155;2873;50254;2578;2904;65305;4859;2797;76862;6731;2660;86295;9016;6196;259479;34515;10621;1155501;278822
9662;    Schweinfurt (Krfr.St);27268;893149;154135;27469;939462;160685;27800;973242;168178;28075;1029695;175787;28185;1071764;185501;27988;1058272;181725;5235;7478;112;1858;14068;275;2198;27636;648;2291;39978;1949;2160;48615;3350;2049;56224;4672;1854;60188;5860;4560;192090;24076;5783;611993;140782
9663;    Würzburg (Krfr.St);68860;2668308;516033;69909;2794841;541567;71261;2947369;579518;72711;3030532;582158;73367;3299209;669563;72487;3111617;590126;10980;17235;678;4736;35728;658;5423;68097;1751;5546;96897;4926;5079;114119;8547;5076;139593;13125;5127;166575;18480;11938;499255;68291;18582;1974120;473670
9671;    Aschaffenburg (Lkr);87552;3699713;702620;88113;3787564;692093;89071;3911233;709857;89913;4147445;763742;90304;4286181;784414;90219;4243166;770226;10763;14263;364;4584;35215;773;6106;76787;1898;6256;109394;5420;6458;145491;11060;6591;181133;15210;6287;204208;20550;15335;641460;80851;27839;2835214;634100
9672;    Bad Kissingen (Lkr);50881;1784502;274938;51114;1836519;278890;51847;1928005;294153;52312;2029242;313297;52700;2129771;338110;52468;2138179;339107;6304;9088;154;2840;21988;420;4134;52098;1133;4049;70756;3519;4144;93154;6136;4425;121617;9899;4159;135207;13485;9726;406224;49775;12687;1228047;254587
9673;    Rhön-Grabfeld (Lkr);38907;1394920;216640;39209;1454084;225497;39724;1519885;237279;40255;1607679;250184;40215;1666323;262651;40174;1685098;265683;4689;6928;123;1995;15321;363;2976;37536;809;3162;55190;2664;3226;72701;5043;3339;91721;7400;3101;100550;10076;7256;303635;37375;10430;1001515;201830
9674;    Haßberge (Lkr);43432;1473681;220173;43564;1538364;229502;44185;1617337;244372;44252;1701550;259885;44315;1776710;276712;44203;1758834;271500;6242;7941;231;2208;17146;268;3090;39017;852;3160;55168;2670;3389;76344;5193;3405;93633;7913;3261;105818;10703;8289;347780;42760;11159;1015988;200912
9675;    Kitzingen (Lkr);45572;1681592;279918;45949;1764473;296566;47007;1846025;311122;47539;1942522;324787;47613;2041815;353711;47587;2065571;352737;5476;8138;468;2662;20494;388;3687;46269;1116;3712;64953;3103;3667;82495;5659;4010;110296;9388;3739;121265;12566;8414;351704;43813;12220;1259956;276236
9676;    Miltenberg (Lkr);64788;2404494;403902;65151;2500640;417209;65905;2599017;437434;66348;2755963;475685;66370;2905407;514550;66005;2800910;469051;8695;12277;254;3498;26773;639;4812;60741;1418;4842;84589;4143;4775;107556;7269;4998;137548;11291;5155;167416;17440;11701;488847;60359;17529;1715164;366239
9677;    Main-Spessart (Lkr);64924;2430324;390471;65159;2521418;406643;65971;2637078;428609;66177;2764091;454220;66183;2863129;470120;65851;2814729;451810;7350;9923;174;3082;23610;506;4700;59509;1177;4888;85248;4042;4858;109479;7029;5027;138338;11113;4882;158643;16067;12388;518948;65703;18676;1711031;345998
9678;    Schweinfurt (Lkr);60193;2210604;357146;60613;2286962;367577;61180;2402573;392085;61323;2512774;411098;61354;2590406;423177;60907;2593255;422957;8593;11324;168;2789;21255;347;4055;51189;1383;4185;73216;3542;4186;94131;6158;4535;124920;10379;4255;138189;14016;10864;456935;57597;17445;1622096;329367
9679;    Würzburg (Lkr);81072;3249880;551276;81395;3390295;582917;82656;3558453;614108;83342;3691614;631322;84090;3888689;671898;83917;3888694;669594;8639;12942;307;4005;30684;675;5642;71036;1549;5892;102901;5109;6083;136930;9256;6499;178827;15161;6291;204552;21229;15008;627761;80189;25858;2523060;536119
9761;    Augsburg (Krfr.St);146270;5149180;891439;148919;5399515;923149;151877;5711040;997002;154247;5994844;1034221;156277;6311941;1094776;155365;6273288;1080545;20650;32386;923;9954;75384;1528;11901;149778;3948;12596;219599;11143;11969;269199;18923;11753;323308;28159;11457;371969;39171;26007;1088340;143866;39078;3743326;832884
9762;    Kaufbeuren (Krfr.St);21472;759357;122426;21799;802678;129863;22141;853586;141590;22556;928860;159711;22888;942543;154465;22876;944274;153759;2545;3969;73;1239;9494;203;1694;21370;531;1819;31776;1547;1722;38794;2748;1904;52448;4431;1893;61496;6362;4524;189805;23988;5536;535122;113875
9763;    Kempten (Allgäu) (Krfr.St);35267;1236309;209496;35818;1308114;225074;36476;1371346;239589;37251;1461396;256556;37630;1540074;271674;37367;1520976;264162;4882;7241;175;2348;17922;341;2864;35991;923;2893;50572;2605;2748;61827;4361;2817;77397;6764;2993;97253;10249;6911;288655;37645;8911;884118;201100
9764;    Memmingen (Krfr.St);22062;937828;172436;22293;959052;176676;22626;1018125;192507;22941;1052578;196458;23167;1061881;194451;23180;1030006;183654;2631;3998;290;1199;9208;187;1681;21261;527;1744;30316;1575;1742;39295;2746;1845;50779;4711;1953;63499;6633;4655;194019;24712;5730;617631;142274
9771;    Aichach-Friedberg (Lkr);66963;2906080;522074;67880;3065962;553896;68679;3181593;580861;69718;3355477;613423;70418;3506849;645397;70312;3566784;660183;7163;10200;178;3208;24589;421;4619;58144;1206;4697;81987;3968;4656;104969;6885;5087;139971;12077;5048;164205;17093;12272;513981;66097;23562;2468737;552256
9772;    Augsburg (Lkr);126465;5347837;958203;128050;5598126;999737;129826;5915573;1080914;131928;6141321;1108875;133446;6422680;1166133;133742;6561733;1205341;14611;20420;735;6322;48467;1090;8750;110101;2663;9362;163364;8177;8887;200260;13372;9670;266187;22740;9676;314170;32504;23485;984325;127650;42979;4454440;996409
9773;    Dillingen a.d.Donau (Lkr);48176;1883581;320026;48665;1966425;333943;49451;2082658;357980;50093;2183708;374114;50712;2330425;407855;50778;2305005;391029;5860;8480;189;2341;17848;292;3433;43305;906;3590;62517;2966;3529;79565;5300;3768;103712;8726;3815;123851;13013;9826;410590;52292;14616;1455137;307347
9774;    Günzburg (Lkr);62835;2414899;406218;63763;2542922;433711;64738;2664392;459233;65743;2796280;471477;66702;2940599;498880;66713;3030705;526297;7591;11376;219;3524;27107;615;4791;60327;1342;4605;80373;3991;4810;108320;7629;5377;148062;12740;5487;178322;18492;12522;523424;65467;18006;1893393;415803
9775;    Neu-Ulm (Lkr);90175;3547413;621431;91340;3725073;656721;92942;4046095;751979;94469;4176536;756171;95323;4335153;781595;94991;4284336;762341;12282;16286;763;4750;36073;815;6356;80035;1976;6648;116047;5895;6413;144382;10045;7237;199019;16937;6628;215320;22202;16508;691958;89868;28169;2785216;613841
9776;    Lindau (Bodensee) (Lkr);42564;1716171;311778;43142;1816734;334021;43706;1917205;353193;43982;1945081;351076;44560;2074754;389954;44025;2028530;375394;4940;7544;591;2455;18814;439;3486;44126;1434;3464;60501;3289;3023;68105;5007;3160;86953;7577;3176;103154;10950;7697;322717;42417;12624;1316616;303691
9777;    Ostallgäu (Lkr);70089;2730538;456496;70877;2827382;466993;72231;2990124;501018;73264;3238160;563363;74124;3332158;566952;74206;3365853;576619;7768;11494;246;3733;28788;516;5587;70412;1721;5550;96779;4643;5031;113253;7625;5535;152195;13045;5692;184852;19204;13693;574122;73062;21617;2133956;456556
9778;    Unterallgäu (Lkr);71936;2907413;499833;72940;2996285;511123;74447;3135635;544036;75537;3344600;585524;76393;3463443;594674;76627;3515037;604253;7795;11633;336;3779;29012;526;5613;70659;1638;5495;95829;4695;5478;123251;8664;5785;158942;13571;6015;195703;20278;14758;617936;78769;21909;2212072;475775
9779;    Donau-Ries (Lkr);68403;2743158;480902;69360;2868452;483322;70301;2965341;504570;70753;3124020;526364;71532;3272639;559676;71315;3395141;586519;7690;12088;208;3320;25463;488;4802;60428;1219;4731;82644;4314;4793;108046;7322;5317;146295;12555;5476;177875;18295;13841;580205;74394;21345;2202098;467725
9780;    Oberallgäu (Lkr);79469;3049232;515978;80621;3203619;536694;81697;3383436;578862;82522;3604219;628738;83284;3746541;647288;83247;3756757;648527;8664;12802;1349;4506;34945;790;6491;82027;2243;6741;117413;6622;6197;139574;9909;6384;175555;15328;6251;203229;21370;14897;623622;79792;23116;2367589;511124
9171111;      Altötting, St;6382;231355;38700;6389;237406;39371;6450;246696;40631;6564;258908;42779;6631;270102;45168;6596;266716;44253;859;1215;41;396;3126;60;551;6943;225;503;8782;415;505;11373;779;480;13182;1085;493;15991;1678;1185;49711;6395;1624;156392;33573
9171112;      Burghausen, St;9975;422031;81794;10148;444707;85830;10313;463134;89733;10359;481923;92104;10429;501393;96734;10180;483031;88841;1388;1723;35;487;3711;69;727;9163;227;694;12147;616;683;15383;1093;699;19190;1654;706;22988;2351;1703;71513;9074;3093;327213;73722
9171113;      Burgkirchen a.d.Alz;5328;180332;28005;5362;187217;28959;5445;195464;30175;5513;207547;32631;5618;217584;33931;5617;219779;34049;823;1002;19;305;2318;48;409;5157;136;391;6847;314;405;9161;611;455;12481;929;372;12095;1182;992;41685;5127;1465;129034;25684
9171114;      Emmerting;2172;87536;14689;2176;89306;14744;2172;94113;16116;2205;103754;17891;2194;101588;17179;2149;99235;16321;248;281;7;77;590;13;118;1505;34;147;2570;110;137;3094;198;169;4622;387;128;4150;411;371;15550;1917;754;66874;13243
9171115;      Erlbach;600;21553;2985;603;22390;3127;625;23819;3408;591;24508;3580;597;25989;3844;602;26939;4139;61;64;2;24;177;2;47;591;7;43;737;33;35;784;43;49;1333;92;42;1379;138;102;4286;537;199;17587;3285
9171116;      Feichten a.d.Alz;587;32454;6620;632;32360;6313;649;32415;6222;655;32344;6014;686;34545;6341;684;39229;8116;66;123;1;36;284;48;49;628;24;38;672;35;51;1149;75;37;1013;94;49;1570;186;137;5782;764;221;28009;6890
9171117;      Garching a.d.Alz;4537;155325;24483;4558;161898;25354;4619;170660;27060;4690;177785;27782;4672;186190;29344;4617;187108;30216;672;997;14;244;1856;34;310;3904;68;321;5630;271;330;7462;513;336;9244;832;306;9931;1018;827;34787;4501;1271;113298;22966
9171118;      Haiming;1287;51295;8262;1298;54387;8915;1309;56505;9383;1372;61054;10158;1412;64227;10693;1390;63397;10465;185;173;1;53;410;11;84;1080;19;92;1583;70;86;1932;128;95;2624;201;75;2445;236;219;9263;1215;501;43887;8584
9171119;      Halsbach;485;20067;3272;498;22002;3752;500;23317;3985;501;24247;4210;515;25860;4471;535;25861;4370;60;82;2;20;151;4;34;428;8;32;554;26;44;979;68;31;853;66;28;922;95;91;3767;489;195;18125;3611
9171121;      Kastl;1414;59259;10165;1477;63774;11063;1463;66281;11531;1494;69605;12151;1502;76238;13644;1530;76651;13749;166;253;6;65;503;13;90;1122;20;99;1731;104;95;2138;150;114;3133;278;121;3956;435;261;10946;1369;519;52870;11373
9171122;      Kirchweidach;1189;53175;9123;1267;56762;9759;1310;61105;10679;1350;67206;12090;1379;68469;12110;1387;70094;12326;132;207;4;62;467;13;100;1264;30;95;1665;82;96;2161;163;95;2616;229;94;3053;329;239;10103;1312;474;48560;10164
9171123;      Marktl, M;1400;54969;8910;1409;58096;9487;1431;58538;9469;1454;62182;10263;1470;65573;10923;1461;66169;11007;190;270;4;50;383;9;85;1078;24;86;1481;59;91;2071;130;115;3142;246;101;3292;379;237;9903;1251;506;44549;8905
9171124;      Mehring;1202;58802;12863;1246;63894;14217;1252;67698;14394;1270;69982;14844;1260;73049;15266;1242;73259;15902;146;176;2;48;368;2;70;911;18;59;1033;57;65;1464;91;77;2123;162;72;2324;196;209;8832;1358;496;56028;14016
9171125;      Neuötting, St;4192;153136;25863;4283;161808;27148;4299;172737;29629;4357;179393;30327;4433;189654;32699;4341;181925;30797;604;871;16;228;1735;27;330;4130;102;330;5737;273;322;7278;508;338;9271;773;332;10756;1078;703;29252;3699;1154;112896;24320
9171126;      Perach;617;25689;4145;632;27314;4464;632;28062;4683;649;29918;4995;658;31671;5407;666;32312;5538;64;89;0;25;183;2;45;564;9;42;719;29;36;806;60;50;1413;108;42;1389;131;129;5350;732;233;21800;4467
9171127;      Pleiskirchen;1215;52563;9251;1263;53950;9852;1281;57730;10594;1296;64167;12512;1327;64967;12325;1290;66078;12427;105;142;3;56;420;6;94;1172;27;97;1711;90;78;1753;139;88;2398;197;98;3180;351;258;10702;1307;416;44601;10307
9171129;      Reischach;1316;51568;8048;1313;53564;8304;1330;56109;8865;1333;61923;10006;1363;65377;11021;1377;62689;10071;134;198;2;66;514;6;101;1276;26;89;1591;84;95;2121;117;103;2844;249;111;3606;364;242;10026;1215;436;40513;8009
9171130;      Stammham;551;20120;3194;554;21523;3502;566;22851;3795;595;24620;3890;591;26180;4315;566;25048;4135;67;82;2;20;165;4;30;379;6;39;685;32;50;1126;81;34;937;78;51;1661;167;101;4210;544;174;15803;3220
9171131;      Teising;997;37204;5946;995;37325;5908;1010;39364;6267;968;40671;6602;951;43115;7156;934;41773;6717;93;117;4;41;312;3;44;558;11;84;1439;61;66;1500;92;63;1726;123;68;2196;217;183;7720;961;292;26205;5245
9171132;      Töging a.Inn, St;4805;157339;23108;4849;162714;23848;4982;171704;24989;4983;178191;26519;4970;185625;27470;4936;182961;27203;702;1111;37;244;1885;41;337;4272;89;433;7576;372;390;8800;566;411;11342;967;344;11160;1100;912;38032;4812;1163;98781;19220
9171133;      Tüßling, M;1683;66810;10729;1693;69731;11365;1705;74368;12331;1732;78283;13288;1744;83963;14540;1733;85574;14825;168;235;5;83;648;25;104;1321;32;149;2611;119;100;2251;160;119;3233;268;123;3958;383;281;11752;1478;606;59564;12355
9171134;      Tyrlaching;459;18043;2885;469;18246;2812;480;20180;3242;507;22076;3540;534;23670;3929;534;24030;3880;65;102;1;29;224;5;33;410;10;30;519;22;33;749;58;34;950;92;39;1269;124;95;3971;511;176;15837;3058
9171135;      Unterneukirchen;1539;59994;9672;1591;63914;10259;1664;68104;11086;1659;72970;12133;1701;76269;12690;1707;79838;13567;208;374;6;79;614;12;153;1918;51;101;1784;103;109;2462;183;98;2709;236;104;3387;358;315;13149;1662;540;53440;10956
9171137;      Winhöring;2465;100955;17181;2509;105497;18150;2537;108801;18904;2540;114194;19753;2569;119100;20761;2527;120495;22094;296;378;5;96;744;11;187;2349;41;178;3088;158;195;4417;272;170;4684;419;172;5595;606;426;17963;2325;807;81278;18256
9172111;      Ainring;4694;175706;28001;4742;172064;25593;4815;180494;27050;4867;191651;29432;4881;202110;31437;4831;196211;29684;447;723;90;247;1947;36;375;4705;127;396;6907;340;383;8616;574;398;10958;997;462;14997;1489;962;40124;4979;1161;107234;21052
9172112;      Anger;2208;76495;11332;2238;80135;11815;2267;86512;13166;2271;90020;13754;2273;91000;13689;2274;92509;13881;177;323;7;120;957;18;187;2355;60;174;3039;138;178;4006;286;204;5643;506;207;6770;744;472;19581;2435;555;49835;9688
9172114;      Bad Reichenhall, GKSt;8737;299064;47536;8889;310002;48489;9174;328173;51898;9320;351996;56840;9480;366303;58879;9444;366162;58367;838;1370;39;591;4552;100;814;10304;416;904;15710;794;825;18521;1288;841;23228;2073;890;28766;3109;1767;73422;9480;1974;190288;41068
9172115;      Bayerisch Gmain;1412;62465;12772;1505;68442;14140;1533;78566;18723;1573;94473;22776;1596;96738;22960;1610;92518;22374;222;289;7;90;681;31;133;1653;65;108;1914;106;122;2751;205;123;3372;325;134;4353;477;232;9631;1283;446;67874;19875
9172116;      Berchtesgaden, M;4136;148814;25031;4188;144128;21356;4222;147226;22159;4252;156182;23806;4329;165975;25800;4205;166569;26753;371;679;20;315;2441;59;391;4951;167;417;7291;451;391;8721;690;363;9993;948;328;10675;1164;710;29405;3767;919;92413;19488
9172117;      Bischofswiesen;3775;127198;19458;3812;132790;20125;3817;138050;21502;3881;144232;21940;3873;150276;23411;3833;153494;24536;318;662;17;218;1649;90;312;3954;114;331;5787;642;328;7400;589;403;11156;1186;392;12660;1464;689;28527;3828;842;81698;16607
9172118;      Freilassing, St;7754;269159;44272;7955;283288;45784;8103;312627;54887;8264;306020;48418;8445;330906;55768;8403;346180;62273;760;1256;54;520;4003;101;743;9334;247;732;12796;673;736;16572;1159;805;22241;2062;761;24680;2646;1610;66777;8983;1736;188520;46347
9172122;      Laufen, St;3134;114699;18948;3217;140503;27004;3287;148162;28127;3306;158249;30833;3379;163920;32068;3409;164924;31815;326;552;13;209;1597;33;244;3038;80;276;4820;255;261;5893;467;303;8318;768;291;9456;1011;630;26169;3334;869;105081;25855
9172124;      Marktschellenberg, M;846;46060;6708;868;47651;7054;893;47332;8092;914;48494;8276;918;52350;9052;926;52942;8757;78;139;4;59;464;14;70;860;21;92;1639;107;83;1856;141;92;2535;223;79;2563;296;169;7031;880;204;35855;7072
9172128;      Piding;2582;96369;15427;2660;99894;15545;2655;102140;15829;2661;109874;17683;2681;113709;18380;2722;119783;19719;230;381;11;129;1010;20;186;2350;65;208;3672;197;234;5288;378;239;6553;616;250;8088;893;549;22782;2964;697;69659;14575
9172129;      Ramsau b.Berchtesgaden;922;29809;4389;890;31176;4477;902;32080;4601;926;34170;4936;908;33710;4855;932;33447;4708;107;199;6;58;438;11;86;1112;30;98;1689;96;91;2060;139;79;2166;196;73;2350;263;160;6690;755;180;16744;3214
9172130;      Saaldorf-Surheim;2629;101411;16646;2702;108575;18384;2725;115019;19289;2753;118032;19487;2775;125065;21364;2836;126724;21381;241;428;11;147;1126;23;224;2808;56;190;3336;190;209;4694;341;213;5884;545;258;8362;920;568;23602;3007;786;76483;16287
9172131;      Schneizlreuth;664;24546;3827;656;25593;4084;651;26144;4526;656;28082;4707;669;27356;4273;675;30021;4674;50;79;4;41;317;8;46;587;13;70;1221;68;53;1184;96;39;1064;89;55;1807;197;127;5260;670;194;18501;3528
9172132;      Schönau a.Königssee;2802;101511;15937;2789;106635;16736;2828;112962;18389;2848;115991;18586;2917;124196;20315;2860;125937;20934;230;457;10;157;1201;29;249;3079;116;236;4141;230;270;6079;468;246;6697;597;261;8478;955;509;21156;2681;702;74649;15847
9172134;      Teisendorf, M;4598;174599;27086;4599;181140;27964;4684;188809;29185;4689;198511;31259;4711;208906;33518;4681;208011;33556;417;637;11;213;1631;51;344;4334;87;320;5566;259;309;6980;470;406;11256;999;386;12496;1260;1018;42375;5137;1268;122736;25282
9172444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9173111;      Bad Heilbrunn;1982;91037;16241;2041;95388;16408;2049;101530;17341;2098;101401;18493;2069;107720;19847;2091;108812;19810;186;314;35;97;760;11;138;1782;40;152;2618;125;150;3387;259;158;4332;393;150;4878;504;353;14835;1894;707;75905;16550
9173112;      Bad Tölz, St;9899;403987;74623;9944;421595;77650;10038;437054;80387;10238;459483;84877;10418;471344;84876;10399;480389;89457;1116;1764;36;632;4895;208;805;10159;305;839;14591;686;804;18071;1472;737;20273;1785;795;25847;2813;1687;70628;9118;2984;314160;73035
