;;Rinder;;Milchkühe (2 Jahre und älter);;Schweine;;Mastschweine (50 kg Lebendgewicht und darüber);;Zuchtsauen;;Hühner;;Legehennen (6 Monate und älter);;Masthühner;;Schafe;;Pferde;;Rinder;;Milchkühe (2 Jahre und älter);;Schweine;;Mastschweine (50 kg Lebendgewicht und darüber);;Zuchtsauen;;Hühner;;Legehennen (6 Monate und älter);;Masthühner;;Schafe;;Pferde;;Rinder;;Milchkühe;;Schweine;;Zuchtsauen;;Andere Schweine;;Schafe;;Einhufer;;Hühner;;Legehennen;;Masthühner und -hähne;
;;Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
;;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
9678174;      Schonungen;23;502;4;64;28;3169;22;918;14;367;32;503;32;503;–;–;3;73;8;49;10;202;2;.;11;1672;5;152;11;956;5;95;6;31;14;211;14;211;–;–;9;130;–;–;7;1329;4;132;6;730;6;122;6;39;13;227;12;187;1;.
9678175;      Schwanfeld;5;173;2;.;9;1115;9;674;1;.;4;68;4;68;–;–;1;.;–;–;3;.;–;–;3;.;1;.;3;.;–;–;–;–;5;50;4;50;2;–;3;.;1;.;2;.;1;.;2;.;–;–;1;.;5;79;5;79;–;–
9678176;      Schwebheim;1;.;1;.;–;–;–;–;–;–;1;.;1;.;–;–;–;–;–;–;1;.;1;.;–;–;–;–;–;–;–;–;–;–;1;.;1;.;–;–;1;.;1;.;–;–;–;–;–;–;–;–;–;–;1;.;1;.;–;–
9678178;      Sennfeld;–;–;–;–;1;.;–;–;–;–;1;.;1;.;–;–;–;–;1;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9678181;      Stadtlauringen, M;38;1682;22;576;31;5155;26;1475;11;.;23;387;23;.;1;.;5;84;12;24;21;1307;14;560;12;3117;2;.;10;660;2;.;4;8;11;203;11;193;1;.;16;1474;7;447;6;3536;3;.;5;.;3;18;3;5;8;123;8;.;–;–
9678183;      Sulzheim;11;286;6;.;21;3261;18;1136;6;.;19;3561;19;.;–;–;–;–;5;37;2;.;2;.;5;1469;4;156;4;602;–;–;1;.;9;.;9;.;–;–;2;.;1;.;4;674;3;.;3;555;–;–;1;.;5;105;5;105;–;–
9678186;      Üchtelhausen;19;583;9;176;26;1199;20;523;7;49;24;669;24;669;–;–;1;.;3;39;7;441;5;.;7;1434;2;.;7;.;1;.;3;32;14;593;14;.;1;.;5;361;3;.;10;.;2;.;10;.;1;.;3;33;10;617;10;617;–;–
9678190;      Waigolshausen;12;624;7;104;14;1217;12;186;7;.;7;112;7;112;–;–;–;–;1;.;5;357;2;.;6;1176;3;.;6;307;–;–;–;–;5;29;5;29;–;–;4;.;2;.;2;.;1;.;1;.;–;–;–;–;2;.;2;.;–;–
9678192;      Wasserlosen;16;610;5;45;32;3303;25;1669;11;.;26;.;25;381;1;.;3;79;3;22;9;312;2;.;15;1800;4;28;13;1387;–;–;2;.;18;290;18;.;–;–;5;193;1;.;10;383;2;.;9;313;–;–;–;–;14;233;13;.;–;–
9678193;      Werneck, M;39;2553;15;284;31;5536;26;1489;11;1314;27;1771;27;.;–;–;11;2472;14;56;24;2741;8;.;16;3866;4;.;15;.;6;2088;6;38;15;4835;14;.;1;.;20;2692;6;281;9;3752;1;.;9;2061;6;1871;5;26;13;5041;11;.;3;140
9678196;      Wipfeld;1;.;–;–;2;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;.;–;–;1;.;–;–;1;.;–;–;–;–;–;–;–;–;–;–;1;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9678444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9679114;      Aub, St;19;767;8;117;10;1856;5;142;5;455;7;86;7;86;–;–;1;.;1;.;9;519;3;.;5;1147;3;245;5;52;1;.;1;.;7;104;6;57;2;.;9;441;1;.;3;.;3;.;2;.;1;.;2;.;7;89;7;89;–;–
9679117;      Bergtheim;10;825;4;273;15;1058;15;629;2;.;5;72;5;72;–;–;1;.;3;17;5;912;2;.;4;1170;1;.;4;.;2;.;2;.;3;68;3;68;–;–;4;1005;2;.;1;.;–;–;1;.;2;.;1;.;3;160;3;160;–;–
9679118;      Bieberehren;15;798;9;246;13;500;11;102;6;73;11;152;11;152;–;–;3;336;2;.;10;715;8;.;7;268;4;19;6;157;3;464;1;.;6;111;6;111;–;–;9;738;7;229;2;.;2;.;2;.;3;507;2;.;4;63;4;63;–;–
9679122;      Bütthard, M;16;1144;7;132;15;3116;10;458;4;.;10;122;10;122;–;–;–;–;2;.;8;837;2;.;6;3361;2;.;5;.;–;–;1;.;9;83;9;83;–;–;5;599;3;17;3;.;1;.;2;.;–;–;–;–;8;256;8;.;1;.
9679124;      Eibelstadt, St;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9679126;      Eisingen;1;.;–;–;3;89;2;.;1;.;2;.;2;.;–;–;–;–;2;.;1;.;–;–;–;–;–;–;–;–;–;–;2;.;4;50;4;50;–;–;1;.;–;–;–;–;–;–;–;–;–;–;2;.;2;.;2;.;–;–
9679128;      Erlabrunn;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;.;1;.;–;–;–;–;–;–;–;–;1;.;1;.;–;–;–;–;–;–;1;.;–;–;–;–;–;–;–;–;1;.;2;.;1;.;1;.;–;–
9679130;      Estenfeld;12;368;6;119;5;125;3;.;1;.;4;238;3;.;1;.;1;.;2;.;4;141;3;56;3;43;–;–;3;43;1;.;2;.;5;.;5;.;–;–;1;.;1;.;4;32;–;–;4;32;1;.;2;.;3;.;3;.;–;–
9679131;      Frickenhausen a.Main, M;1;.;1;.;3;.;3;440;2;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;3;.;2;.;3;.;–;–;–;–;1;.;1;.;–;–;–;–;–;–;2;.;2;.;2;.;1;.;1;.;–;–;–;–;–;–
9679134;      Gaukönigshofen;22;1531;15;361;28;5741;20;2857;13;422;12;121;12;121;–;–;2;.;2;.;15;1744;9;.;7;3161;2;.;6;2866;2;.;2;.;5;43;5;43;–;–;14;1957;8;.;6;2550;2;.;6;.;2;.;1;.;6;122;6;122;–;–
9679135;      Gelchsheim, M;7;525;6;174;14;5652;13;1473;9;1154;4;.;4;.;1;.;1;.;5;11;2;.;–;–;7;6719;3;507;7;3690;1;.;2;.;3;.;3;.;–;–;2;.;–;–;6;6457;2;.;6;3736;1;.;2;.;2;.;2;.;–;–
9679136;      Gerbrunn;–;–;–;–;1;.;1;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9679137;      Geroldshausen;3;130;2;.;3;.;3;83;1;.;4;155;4;155;–;–;–;–;3;46;1;.;1;.;–;–;–;–;–;–;1;.;2;.;1;.;1;.;1;–;1;.;1;.;–;–;–;–;–;–;–;–;2;.;1;.;1;.;1;.
9679138;      Giebelstadt, M;23;1644;16;395;17;5407;13;1407;13;744;13;132;13;132;–;–;1;.;8;67;16;1336;9;.;8;1962;3;234;7;1083;3;34;6;25;8;122;8;.;1;.;11;1102;5;.;4;.;2;.;3;.;2;.;3;38;8;191;8;.;1;.
9679141;      Greußenheim;3;84;1;.;2;.;2;.;1;.;5;59;5;59;–;–;1;.;3;10;3;64;–;–;1;.;–;–;1;.;1;.;3;16;4;62;4;62;–;–;2;.;–;–;3;17;–;–;3;.;1;.;4;26;2;.;2;.;–;–
9679142;      Güntersleben;1;.;–;–;1;.;1;.;–;–;2;.;2;.;–;–;–;–;–;–;1;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;.;–;–;–;–;–;–;–;–;1;.;–;–;2;.;2;.;–;–
9679143;      Hausen b.Würzburg;9;330;4;.;13;4029;13;908;6;.;7;317;7;317;–;–;1;.;3;.;4;184;1;.;8;4350;2;.;7;.;2;.;3;.;4;299;4;299;–;–;3;121;1;.;7;3888;2;.;6;.;3;31;3;58;4;175;4;175;–;–
9679144;      Helmstadt, M;2;.;1;.;5;203;2;.;2;.;3;45;3;45;–;–;1;.;3;8;–;–;–;–;1;.;1;.;1;.;1;.;2;.;4;53;4;53;–;–;1;.;–;–;2;.;1;.;2;.;1;.;2;.;2;.;2;.;–;–
9679146;      Hettstadt;3;.;1;.;4;595;2;.;4;.;2;.;2;.;–;–;–;–;1;.;2;.;1;.;2;.;1;.;2;.;–;–;–;–;–;–;–;–;–;–;2;.;1;.;2;.;1;.;2;.;–;–;1;.;–;–;–;–;–;–
9679147;      Höchberg, M;–;–;–;–;2;.;2;.;–;–;3;77;3;77;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;.;1;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;.;2;.;–;–
9679149;      Holzkirchen;1;.;–;–;5;.;5;290;2;.;4;113;4;113;–;–;1;.;2;.;2;.;–;–;2;.;1;.;2;.;–;–;1;.;1;.;1;.;–;–;1;.;–;–;2;.;2;.;1;.;1;.;1;.;2;.;2;.;–;–
9679153;      Kirchheim;2;.;1;.;6;2988;4;188;4;550;5;.;5;525;1;.;2;.;2;.;2;.;–;–;6;3897;3;512;5;1287;2;.;2;.;2;.;2;.;–;–;3;88;–;–;6;4259;3;493;5;1895;2;.;3;7;1;.;1;.;–;–
9679154;      Kist;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9679155;      Kleinrinderfeld;1;.;1;.;1;.;1;.;–;–;3;45;3;45;–;–;–;–;2;.;1;.;1;.;–;–;–;–;–;–;–;–;1;.;2;.;2;.;–;–;1;.;1;.;–;–;–;–;–;–;1;.;1;.;2;.;2;.;–;–
9679156;      Kürnach;6;214;5;.;6;.;2;.;2;.;5;661;5;.;1;.;1;.;1;.;5;162;4;64;2;.;1;.;1;.;–;–;–;–;5;135;4;.;–;–;2;.;2;.;1;.;1;.;1;.;–;–;1;.;5;165;5;165;–;–
9679161;      Margetshöchheim;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;.;1;.;1;.;–;–
9679164;      Neubrunn, M;4;94;1;.;6;576;5;394;2;.;2;.;2;.;–;–;1;.;–;–;4;72;1;.;4;.;1;.;3;.;2;.;1;.;2;.;2;.;1;.;4;71;1;.;4;20;1;.;4;14;1;.;1;.;3;.;3;.;1;.
9679165;      Altertheim;9;305;5;79;10;837;9;120;2;.;12;186;12;186;–;–;3;27;2;.;6;208;2;.;3;.;2;.;3;.;1;.;–;–;5;69;5;69;–;–;5;156;3;.;2;.;2;.;1;.;–;–;–;–;5;49;5;49;–;–
9679167;      Eisenheim, M;–;–;–;–;–;–;–;–;–;–;1;.;1;.;–;–;–;–;–;–;1;.;–;–;–;–;–;–;–;–;1;.;–;–;2;.;2;.;–;–;1;.;–;–;–;–;–;–;–;–;1;.;–;–;1;.;1;.;–;–
9679169;      Oberpleichfeld;5;96;4;.;9;491;9;194;3;33;6;98;6;98;–;–;1;.;–;–;4;63;2;.;2;.;–;–;2;.;–;–;–;–;3;46;3;46;–;–;4;60;2;.;1;.;–;–;1;.;–;–;–;–;2;.;2;.;–;–
9679170;      Ochsenfurt, St;44;2036;28;573;17;3094;15;1380;4;172;11;201;11;.;1;.;10;867;3;31;30;2234;15;446;12;4883;2;.;11;4074;5;635;6;50;9;346;9;.;1;.;22;1977;8;316;8;3414;1;.;8;.;6;515;7;40;10;315;9;290;2;.
9679174;      Prosselsheim;6;389;3;115;10;1452;9;894;1;.;5;.;5;.;–;–;–;–;2;.;5;450;2;.;3;.;1;.;3;.;–;–;1;.;1;.;1;.;–;–;3;506;2;.;4;1943;1;.;4;961;–;–;1;.;–;–;–;–;–;–
9679175;      Randersacker, M;4;223;2;.;7;323;6;178;3;.;6;111;6;111;–;–;1;.;2;.;2;.;2;.;2;.;–;–;2;.;–;–;2;.;3;44;3;44;–;–;1;.;1;.;1;.;–;–;1;.;–;–;1;.;2;.;2;.;–;–
9679176;      Reichenberg, M;18;1264;15;393;16;2372;13;387;7;419;16;805;16;.;–;–;6;157;5;26;15;1001;9;.;7;1012;2;.;6;859;5;266;3;23;9;536;9;536;–;–;12;923;7;.;3;.;2;.;3;.;4;476;4;26;9;644;9;594;1;.
9679177;      Remlingen, M;2;.;1;.;6;1560;6;1025;1;.;1;.;1;.;–;–;1;.;6;80;3;.;1;.;1;.;1;.;1;.;1;.;4;72;2;.;2;.;–;–;3;.;1;.;1;.;1;.;1;.;1;.;3;50;1;.;1;.;–;–
9679179;      Riedenheim;19;1158;12;328;4;1354;3;.;2;.;6;66;6;66;–;–;–;–;1;.;12;860;6;.;2;.;2;.;2;.;–;–;–;–;6;101;5;.;–;–;8;671;3;.;1;.;1;.;1;.;–;–;2;.;7;145;7;145;–;–
9679180;      Rimpar, M;2;.;2;.;3;.;3;.;–;–;7;335;7;335;–;–;5;642;2;.;2;.;–;–;2;.;–;–;2;.;3;.;1;.;3;.;3;.;–;–;2;.;–;–;1;.;–;–;1;.;2;.;1;.;4;277;4;277;–;–
9679182;      Röttingen, St;18;1103;13;360;17;3873;15;1482;7;372;6;71;6;71;–;–;1;.;–;–;12;1027;7;308;10;4690;3;365;10;.;3;35;–;–;4;53;4;.;1;.;12;902;5;.;8;4429;3;.;8;2294;2;.;–;–;2;.;2;.;–;–
9679185;      Rottendorf;4;342;3;103;10;4890;8;829;9;718;4;178;4;178;–;–;–;–;–;–;3;454;2;.;7;6020;5;784;5;.;–;–;1;.;4;118;4;118;–;–;2;.;1;.;6;5068;4;570;6;2237;1;.;1;.;2;.;2;.;–;–
9679187;      Sommerhausen, M;1;.;–;–;3;19;2;.;1;.;4;133;4;74;1;.;1;.;1;.;1;.;–;–;2;.;1;.;2;.;2;.;2;.;3;107;3;107;–;–;1;.;–;–;2;.;1;.;2;.;1;.;2;.;2;.;2;.;–;–
9679188;      Sonderhofen;21;1329;11;281;7;1121;4;115;4;.;6;361;6;361;–;–;–;–;1;.;11;918;7;224;2;.;–;–;2;.;–;–;1;.;4;348;4;348;–;–;8;627;3;120;2;.;–;–;2;.;–;–;–;–;2;.;2;.;–;–
9679192;      Tauberrettersheim;6;235;3;50;6;2329;5;.;2;.;5;64;5;64;–;–;–;–;2;.;4;210;2;.;4;2685;2;.;4;1183;–;–;1;.;3;37;3;37;–;–;4;206;2;.;3;.;2;.;3;.;–;–;1;.;2;.;2;.;–;–
9679193;      Theilheim;3;58;2;.;6;.;3;.;3;.;4;38;4;38;–;–;2;.;1;.;1;.;1;.;2;.;1;.;2;.;1;.;2;.;3;.;3;.;–;–;1;.;1;.;1;.;1;.;1;.;2;.;2;.;1;.;1;.;–;–
9679194;      Thüngersheim;–;–;–;–;1;.;1;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9679196;      Uettingen;1;.;–;–;5;1942;4;1436;–;–;2;.;2;.;–;–;–;–;2;.;2;.;–;–;3;.;1;.;2;.;1;.;1;.;2;.;2;.;–;–;2;.;–;–;2;.;–;–;2;.;2;.;–;–;1;.;1;.;–;–
9679200;      Leinach;3;315;2;.;8;1358;7;244;4;.;6;111;6;.;–;–;1;.;3;26;1;.;–;–;6;911;3;.;6;.;1;.;2;.;6;66;6;66;–;–;1;.;–;–;5;679;2;.;4;347;–;–;2;.;6;93;6;93;–;–
9679201;      Unterpleichfeld;12;627;6;.;17;5128;14;2017;7;.;5;.;5;.;–;–;–;–;4;16;7;477;1;.;14;7420;5;350;14;5275;–;–;1;.;4;.;4;.;1;.;7;316;–;–;12;5678;3;252;12;4471;–;–;1;.;4;.;4;.;–;–
9679202;      Veitshöchheim;2;.;1;.;1;.;1;.;–;–;3;1015;3;.;2;.;2;.;4;29;1;.;1;.;–;–;–;–;–;–;–;–;3;37;2;.;2;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;.;1;.;1;.;–;–
9679204;      Waldbrunn;1;.;1;.;1;.;1;.;–;–;2;.;2;.;–;–;–;–;2;.;1;.;1;.;–;–;–;–;–;–;–;–;1;.;1;.;1;.;–;–;1;.;–;–;–;–;–;–;–;–;–;–;1;.;1;.;1;.;–;–
9679205;      Waldbüttelbrunn;–;–;–;–;4;.;4;.;1;.;5;116;5;.;–;–;2;.;2;.;–;–;–;–;1;.;1;.;1;.;2;.;1;.;2;.;2;.;–;–;–;–;–;–;1;.;1;.;1;.;2;.;–;–;2;.;2;.;–;–
9679206;      Winterhausen, M;4;113;3;24;4;53;3;.;–;–;1;.;1;.;–;–;–;–;–;–;3;49;2;.;3;.;–;–;3;.;–;–;–;–;1;.;1;.;–;–;3;85;1;.;2;.;–;–;2;.;–;–;–;–;1;.;1;.;–;–
9679209;      Zell a.Main, M;–;–;–;–;1;.;–;–;–;–;1;.;1;.;–;–;1;.;1;.;–;–;–;–;1;.;–;–;1;.;1;.;1;.;1;.;1;.;–;–;–;–;–;–;–;–;–;–;–;–;1;.;1;.;1;.;1;.;–;–
9679444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9771111;      Adelzhausen;23;1256;18;472;11;4100;7;1529;4;388;10;189;10;189;–;–;3;87;4;55;18;1121;13;347;9;5113;3;310;8;3083;1;.;3;.;12;295;12;295;–;–;15;974;8;.;6;3858;2;.;5;2605;1;.;2;.;10;170;10;170;–;–
9771112;      Affing;65;4107;49;1324;32;9185;21;1425;16;541;24;1098;24;.;–;–;6;1735;7;35;41;3311;25;996;20;8981;6;297;19;7870;6;2295;5;15;25;1494;24;.;–;–;34;3089;20;.;18;10701;5;200;16;9439;7;2009;6;20;17;2145;15;.;–;–
9771113;      Aichach, St;66;4890;42;1593;29;10795;22;4560;16;522;29;4267;29;.;1;.;17;617;19;171;41;4373;31;1588;17;14634;4;.;15;11952;4;165;16;143;16;4515;16;4515;1;–;36;4200;23;1490;12;13820;2;.;12;11031;6;175;12;173;17;4753;17;4753;–;–
9771114;      Aindling, M;51;3904;40;1307;18;2931;13;679;8;603;23;779;23;.;1;.;1;.;5;21;42;3690;31;.;9;2557;3;429;9;750;–;–;3;9;19;583;18;.;2;.;34;3355;22;1123;7;2344;3;344;7;799;1;.;3;8;19;739;19;.;1;.
9771122;      Dasing;50;3781;31;971;35;12240;28;4343;13;1180;27;20298;27;.;1;.;2;.;11;121;38;4311;18;854;26;10091;7;1114;24;6615;2;.;11;167;16;.;16;.;–;–;33;4011;14;785;16;7171;4;385;16;4622;1;.;8;166;16;.;16;.;–;–
9771129;      Eurasburg;13;940;5;223;7;.;4;843;1;.;4;86;4;86;–;–;–;–;2;.;9;803;5;267;4;2057;1;.;3;.;1;.;2;.;4;78;4;78;–;–;8;744;4;.;2;.;–;–;2;.;–;–;1;.;3;50;3;50;–;–
9771130;      Friedberg, St;74;4385;52;1265;27;6086;18;2946;14;317;32;8183;32;.;1;.;10;410;13;139;46;4030;21;851;13;3881;3;27;12;.;10;244;9;157;26;17832;26;17832;–;–;37;3848;17;804;12;2383;1;.;12;2310;7;270;7;138;24;20499;24;.;1;.
9771140;      Hollenbach;34;2666;23;811;15;5704;9;1715;9;418;20;3305;20;.;1;.;3;347;2;.;23;2299;16;763;11;5648;5;246;8;1912;3;.;2;.;12;3289;12;.;1;.;19;2492;12;610;5;2112;2;.;3;1431;1;.;2;.;12;3422;11;.;1;.
9771141;      Inchenhofen, M;35;2748;28;921;25;9339;11;2160;15;1245;18;574;18;.;–;–;3;262;1;.;25;2574;16;980;17;11319;5;990;15;6324;4;.;3;8;14;353;14;353;–;–;19;2245;13;849;14;9171;4;770;12;5542;4;186;2;.;11;138;11;138;–;–
9771142;      Kissing;17;1237;8;311;3;.;1;.;3;.;4;.;4;.;1;.;3;114;6;77;9;1195;5;.;2;.;1;.;–;–;2;.;3;.;4;.;4;.;–;–;10;1022;4;.;2;.;1;.;1;.;4;127;4;140;5;.;5;.;–;–
9771144;      Kühbach, M;31;1836;17;406;19;8527;13;1967;9;540;21;727;21;727;–;–;1;.;6;22;20;1418;13;431;13;6430;4;510;12;4574;1;.;4;16;12;.;12;.;–;–;13;1107;7;.;10;4370;3;405;10;2390;1;.;1;.;10;.;10;.;1;.
9771145;      Merching;12;584;5;112;12;6348;12;2957;3;461;10;1788;10;.;1;.;2;.;6;20;7;453;3;69;8;6955;2;.;8;3859;–;–;3;10;5;676;5;273;1;.;5;232;2;.;8;8268;2;.;7;4976;–;–;2;.;7;1183;7;.;1;.
9771146;      Mering, M;23;1536;10;273;8;3564;7;2244;3;.;3;.;3;.;–;–;2;.;4;45;13;1308;5;.;6;4644;3;.;5;3169;4;61;3;34;5;.;5;.;–;–;9;1220;2;.;5;5297;1;.;5;3715;4;50;4;47;5;.;5;.;1;.
9771149;      Obergriesbach;9;587;7;214;4;786;2;.;1;.;3;42;3;42;–;–;2;.;4;19;3;545;3;212;3;.;2;.;2;.;–;–;–;–;–;–;–;–;–;–;2;.;1;.;2;.;1;.;2;.;–;–;2;.;–;–;–;–;–;–
9771155;      Petersdorf;20;1355;16;432;15;3472;9;929;8;361;14;1962;14;1962;–;–;3;21;6;31;16;1219;10;.;5;2377;2;.;5;.;1;.;3;19;9;.;9;.;–;–;15;1139;9;.;3;2218;2;.;3;.;1;.;2;.;4;.;4;.;–;–
9771156;      Pöttmes, M;91;4325;70;1500;36;6146;24;1239;19;1006;53;1108;53;.;–;–;9;356;6;52;48;3289;36;1084;11;4369;5;344;11;1861;7;239;5;78;25;1396;25;1396;–;–;43;3244;25;1005;9;4769;4;372;9;2811;7;219;5;88;27;1199;27;.;1;.
9771158;      Rehling;28;1862;16;394;12;4852;6;812;8;1137;11;.;11;.;–;–;1;.;3;29;19;1323;10;.;8;4673;5;877;8;1378;1;.;1;.;10;.;10;.;–;–;15;1141;6;.;6;4053;5;.;4;.;1;.;2;.;11;.;10;.;1;.
9771160;      Ried;35;3440;24;860;12;5704;8;3114;4;.;15;477;15;.;2;.;6;196;2;.;23;3519;13;.;10;5673;3;.;9;.;2;.;1;.;9;299;9;.;–;–;23;3299;10;.;8;5819;1;.;8;4370;2;.;3;7;10;612;10;532;1;.
9771162;      Schiltberg;38;2066;23;615;7;584;5;.;6;.;14;1325;14;.;–;–;1;.;3;45;24;1707;13;536;4;1207;1;.;4;.;1;.;2;.;12;1390;12;1390;–;–;18;1496;9;.;3;.;1;.;2;.;2;.;2;.;12;1804;12;1804;–;–
9771163;      Schmiechen;8;471;4;128;7;4583;6;1497;–;–;5;.;5;.;1;.;–;–;3;33;5;254;1;.;3;2176;–;–;3;2176;2;.;2;.;6;.;5;.;1;.;3;.;1;.;3;.;–;–;3;.;2;.;2;.;6;.;5;.;1;.
9771165;      Sielenbach;31;1678;17;419;11;7795;8;5847;2;.;18;510;18;.;1;.;3;.;3;9;18;1359;9;312;8;9012;1;.;7;8332;3;128;1;.;10;152;10;152;–;–;13;996;6;.;6;8445;–;–;6;8445;2;.;1;.;9;140;9;.;–;–
9771168;      Steindorf;11;1110;3;89;4;1389;4;1077;1;.;5;106;5;106;–;–;2;.;–;–;8;760;2;.;4;1366;1;.;4;1346;1;.;–;–;2;.;2;.;–;–;4;506;1;.;2;.;1;.;2;.;1;.;–;–;5;95;5;95;–;–
9771169;      Todtenweis;13;895;11;314;5;1517;5;826;1;.;6;195;5;.;1;.;1;.;3;10;11;1035;8;.;5;1463;–;–;5;1463;–;–;–;–;2;.;2;.;–;–;9;918;5;327;4;1020;–;–;4;1020;–;–;–;–;3;.;3;.;–;–
9771176;      Baar (Schwaben);8;599;6;213;6;1930;4;127;6;415;9;258;9;.;–;–;–;–;2;.;6;411;3;119;3;1138;3;188;2;.;–;–;3;106;5;272;5;272;–;–;5;391;3;.;1;.;1;.;1;.;–;–;2;.;6;313;6;313;–;–
9772111;      Adelsried;14;501;11;206;2;.;2;.;–;–;6;88;6;88;–;–;–;–;6;85;6;184;4;53;–;–;–;–;–;–;–;–;3;71;2;.;2;.;–;–;5;87;1;.;1;.;–;–;–;–;–;–;3;60;3;.;3;.;–;–
