;;Insgesamt;Dauergrünland;Wiesen (Schnittnutzung);Mähweiden;Ackerland;Getreide;Weizen;Roggen;Wintergerste;Sommergerste;Hülsenfrüchte;Hackfrüchte;Kartoffeln;Gemüse, Spargel, Erdbeeren u.a. Gartengewächse;Handelsgewächse;Winterraps;Pflanzen zur Grünernte;Grünmais/Silomais (einschl. Lieschkolbenschrot);Insgesamt;Dauergrünland;Wiesen (Schnittnutzung);Mähweiden;Ackerland;Getreide;Weizen;Roggen;Wintergerste;Sommergerste;Hülsenfrüchte;Hackfrüchte;Kartoffeln;Gemüse, Spargel, Erdbeeren u.a. Gartengewächse;Handelsgewächse;Winterraps;Pflanzen zur Grünernte;Grünmais/Silomais (einschl. Lieschkolbenschrot);Insgesamt;Dauergrünland;Wiesen (Schnittnutzung);Mähweiden;Ackerland;Getreide;Weizen;Roggen;Wintergerste;Sommergerste;Hülsenfrüchte;Hackfrüchte;Kartoffeln;Gemüse, Spargel, Erdbeeren u.a. Gartengewächse;Handelsgewächse;Winterraps;Pflanzen zur Grünernte;Grünmais/Silomais (einschl. Lieschkolbenschrot);Insgesamt;Dauergrünland;Wiesen (Schnittnutzung);Mähweiden;Ackerland;Getreide;Weizen;Roggen;Wintergerste;Sommergerste;Hülsenfrüchte;Hackfrüchte;Kartoffeln;Gemüse, Spargel, Erdbeeren u.a. Gartengewächse;Handelsgewächse;Winterraps;Pflanzen zur Grünernte;Grünmais/Silomais (einschl. Lieschkolbenschrot)
;;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha
9188121;      Gilching;1566,46;.;196,52;.;1334,67;875,95;431,12;–;86,85;100,79;–;136,18;92,62;1,25;137,85;.;97,93;37,35;1525,37;.;190,6;61,96;1271,39;861,19;411,88;–;99,14;98,25;35,74;137,6;95,54;.;121,2;.;104,38;38,45;1520;247;161;84;1273;864;363;–;22;177;26;113;75;.;174;132;58;31;1559;276;199;68;1283;950;293;–;23;270;37;109;60;.;.;44;84;45
9188124;      Herrsching a.Ammersee;588,34;306,41;209,48;56,97;235,43;107,43;44,42;.;.;.;.;.;.;–;.;.;104,33;34,61;586,1;316,88;220,27;89,48;.;115,41;20,65;–;22,01;.;.;–;–;–;.;.;93,72;25,22;475;255;171;78;.;86;33;.;.;.;–;–;–;–;.;.;76;20;494;.;174;89;178;.;23;–;.;.;–;–;–;–;.;.;102;33
9188126;      Inning a.Ammersee;977,38;485,44;417,15;53,34;491,94;256,44;123,4;.;60,26;35,46;–;.;.;.;34,2;34,2;174,83;146,84;976,5;472,86;382,7;75,9;503,64;255,29;131,69;.;47,54;34,1;.;7,28;7,28;.;.;.;208,43;156,6;894;429;338;78;466;.;112;10;51;54;–;.;.;–;16;16;177;151;881;433;350;64;447;234;110;8;27;61;.;–;–;–;–;–;197;139
9188127;      Krailling;226,9;.;.;.;.;130;40,1;.;–;.;–;.;.;0,32;.;.;.;–;.;.;.;.;.;.;55,55;–;–;.;–;.;.;.;.;.;.;–;.;.;.;.;172;117;.;–;–;74;.;.;.;.;.;.;.;–;249;.;.;.;.;102;.;–;–;.;.;.;.;.;.;.;.;–
9188132;      Seefeld;1170,44;507,02;302,36;118,31;661,67;428,15;183,41;.;53,84;92,96;.;.;.;.;66,79;66,79;112,34;97,19;1133,57;.;263,27;118,83;660,55;434,86;142,42;.;43,83;146,82;.;.;.;–;47,1;47,1;152,34;112,92;1288;581;372;104;706;437;173;.;35;97;.;.;.;.;.;79;169;127;1345;534;307;119;811;444;132;.;56;87;.;.;.;.;.;.;275;70
9188137;      Pöcking;1016,81;.;401,42;186,22;350,13;161,01;54,59;.;27,75;19,7;.;3,45;.;.;.;.;145,26;47,04;964,66;626,18;338,44;278,74;338,48;187,35;.;11;33,06;29,18;.;.;.;.;.;.;138,14;53,48;873;597;357;240;275;98;36;.;.;.;–;–;–;.;–;–;177;72;795;554;342;.;242;90;28;.;21;14;–;–;–;.;–;–;145;59
9188139;      Starnberg, St;1497,73;.;460,97;230,31;716,6;470,12;139,24;.;54,38;121,98;.;.;.;.;96,78;96,78;101,16;.;1360,01;727,26;383,04;.;.;468,38;156,37;15,64;52,05;116,18;.;.;.;.;75,27;75,27;70,23;.;1175;606;305;.;569;408;145;.;49;139;.;–;–;.;.;.;96;33;1256;684;405;238;.;378;87;–;72;145;52;–;–;.;.;28;99;53
9188141;      Tutzing;1078,21;.;370,78;491,05;144,82;.;28,28;–;.;.;–;0,4;0,4;.;–;–;70,34;52,61;1130;922,67;339,65;569,64;.;106,6;38,04;–;15,84;16,91;–;0,32;0,32;.;–;–;91,06;68,79;1104;917;290;617;182;88;46;.;11;12;–;.;.;.;–;–;89;55;1085;892;311;574;193;88;31;.;.;.;.;.;.;.;–;–;102;53
9188144;      Weßling;953,06;509,82;.;59,55;443,24;251,18;.;.;61,96;47,61;.;.;.;–;39,21;.;127,73;63,36;962,79;541,48;404,28;.;.;238,65;76,37;–;30,75;53,07;11,17;.;.;–;10,97;10,97;159,25;79,43;943;530;408;.;413;237;68;–;47;39;.;1;1;–;9;9;149;74;934;531;422;.;402;209;77;.;36;60;–;.;.;–;–;–;185;104
9188145;      Wörthsee;811,61;.;219,61;21,97;553,23;283,27;143,16;–;87,84;32,35;.;1,36;1,36;.;.;.;213,47;78,27;786,88;.;229,74;11,15;538,45;356,15;160;.;49,04;28,16;.;.;.;.;.;.;127,52;80,58;777;265;241;18;511;264;109;–;54;32;.;.;.;.;.;–;225;92;771;.;236;31;500;270;125;–;30;59;.;.;.;.;.;.;208;72
9188444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9189111;      Altenmarkt a.d.Alz;1534,79;.;263,64;74,79;1179,27;595,29;199,92;–;158,89;69,51;–;.;.;.;60,29;60,29;495,79;317,65;1498,4;.;320,79;90,39;1086,26;544,79;214,47;–;150,93;62,23;.;.;.;.;49,36;.;479,26;329,24;1459;395;319;.;1063;497;199;–;113;84;33;.;.;.;.;31;496;327;1403;357;309;.;1046;520;204;.;128;80;20;.;.;–;.;28;432;314
9189113;      Bergen;842,88;804,13;395,9;183,77;38,75;.;.;–;.;–;–;–;–;.;–;–;36,1;.;860,93;839,02;347;367,3;21,91;.;.;–;–;–;–;–;–;.;.;–;.;10,89;797;786;277;389;11;–;–;–;–;–;–;–;–;.;–;–;.;.;797;789;279;392;8;–;–;–;–;–;–;–;–;–;–;–;8;.
9189114;      Chieming;1760,93;1035,1;831,63;111,46;712,43;333,2;132,57;14,58;40,49;76,16;.;1,22;1,22;.;20,03;.;332,85;178,32;1700,54;973,58;688,9;246,56;711,81;299,59;124,4;.;59,64;39,33;13,44;.;.;.;15,28;13,21;371,64;206,57;1752;1008;670;295;744;266;112;14;81;18;.;.;.;.;15;.;450;282;1759;1014;672;302;.;278;112;.;80;12;17;.;.;2;.;–;432;263
9189115;      Engelsberg;2480,21;427,16;377,82;36,52;2053,05;973,5;466,15;–;226,8;17,03;.;.;–;–;57,01;57,01;982,49;742,02;2454,49;436,59;401,56;35,03;2017,9;1024,84;480,38;–;.;.;–;–;–;–;26,95;26,95;951,63;778,55;2649;439;396;.;2210;1040;534;–;.;.;28;–;–;.;49;49;1081;913;2714;424;368;.;2291;1109;535;–;.;.;27;–;–;.;.;55;1091;965
9189118;      Fridolfing;2954,39;1201,56;811,85;235,98;1752,29;731,97;271,08;.;151,82;6,56;–;.;0,98;.;8,03;.;994,71;767,01;2782,54;.;690,77;322,17;1716,86;689,29;248,09;23,06;138,79;–;.;8,14;.;.;–;–;1002,32;804,11;2619;901;675;225;1712;559;262;21;.;.;5;16;5;.;–;–;1123;841;2620;.;674;211;1726;489;231;6;141;9;29;16;2;.;.;–;1185;927
9189119;      Grabenstätt;2046,71;.;926,81;287,61;693,94;280,69;125,89;.;15,92;22,77;–;.;.;.;.;.;392,45;205,39;2072,85;1400,79;945,47;361,42;.;267,32;106,26;.;25,99;7,21;–;.;.;–;.;–;395,12;217,41;2142;1497;968;408;641;238;88;.;.;.;.;.;.;.;.;–;391;255;2102;1483;967;392;.;224;89;–;.;.;.;.;.;–;.;–;383;223
9189120;      Grassau, M;960,73;.;442,98;220,78;123,04;9,38;5,58;–;.;–;–;0,59;0,59;7,26;–;–;105,81;66,43;897,4;772,37;373,64;378,43;.;8,32;.;–;–;–;–;0,59;0,59;.;–;–;102,36;62,51;882;742;306;418;140;16;.;–;.;–;–;.;.;.;–;–;123;64;875;723;274;430;.;15;11;–;.;–;–;.;.;–;–;–;137;52
9189124;      Inzell;1027,16;.;235,96;632;.;–;–;–;–;–;–;–;–;–;–;–;.;–;1041,4;.;176,95;817,7;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1012;999;137;821;.;–;–;–;–;–;–;–;–;–;–;–;.;.;1003;.;130;808;.;.;.;–;–;–;–;–;–;–;–;–;.;.
9189126;      Kienberg;1676,69;280,54;259,79;10,55;1396,15;753,32;311,5;.;181,17;27,57;.;9,06;.;.;80,64;.;526,81;448,7;1704,33;.;239,44;26,78;1431,22;900,79;302,77;.;170,46;26,65;–;.;.;.;32,22;.;490,46;378,96;1621;270;250;20;1351;584;316;44;95;32;13;.;–;–;.;.;723;584;1660;273;247;25;1388;707;273;.;112;47;.;–;–;.;.;.;641;472
9189127;      Kirchanschöring;1553,81;876,57;706,45;150,75;.;119,42;64,43;.;.;.;–;.;.;.;.;.;550,67;340,12;1500,48;883,71;654,74;.;.;138,88;75,88;.;.;.;–;.;.;.;–;–;476,13;343,21;1480;881;663;216;599;130;58;–;.;.;5;.;.;.;–;–;461;326;1415;836;609;223;578;133;55;–;.;.;.;.;.;.;–;–;441;332
9189129;      Marquartstein;451,86;.;169,43;78,31;76,03;16,3;6,43;–;.;.;–;–;–;–;–;–;59,73;45,57;407,88;337,19;108,88;214,52;70,69;24,25;14,46;–;.;–;–;–;–;.;–;–;.;42,08;385;327;96;220;58;11;.;–;.;–;.;–;–;–;–;–;46;35;386;322;103;206;64;.;.;–;.;–;.;–;–;–;–;–;48;38
9189130;      Nußdorf;821,07;.;321,33;17,34;478,57;152,25;42,7;14,9;12,76;35,66;17,28;4,33;4,33;.;.;.;291,98;132,57;831,13;.;291,99;68,79;464,85;151,79;56,16;.;23,16;12,39;14,06;.;.;.;–;–;278,23;146,85;911;389;286;99;522;174;82;.;20;29;13;5;5;.;.;–;323;164;892;.;303;85;504;166;70;10;22;33;.;.;5;.;.;–;303;189
9189133;      Obing;2777,53;.;1269,83;41,42;1443,69;579,88;250,38;4,07;70,69;94,09;5,43;3,44;.;.;55,4;55,4;786,93;503,17;2760,25;.;1228,03;70,35;1448,2;622,09;261,83;14,25;133,5;80,99;.;.;.;3,72;54,62;.;762,06;527,54;2676;1274;1183;89;1397;495;207;.;106;85;18;.;.;6;34;34;841;574;2574;.;1107;91;1370;493;220;.;80;87;14;.;.;3;.;27;822;584
9189134;      Palling;3089,54;.;1284,93;98,79;1686,71;662,59;290,65;.;183,16;23,76;.;0,28;0,28;.;71,37;71,37;923,44;616,09;3019,28;.;1202,64;119,46;1696,1;675,16;324,4;22,2;206,46;14,53;.;0,64;0,64;.;57,56;.;949,74;681,93;2946;1209;1056;.;1735;685;314;.;181;20;27;–;–;–;32;32;990;709;2886;1220;1061;154;1665;623;326;.;174;18;36;.;.;.;.;32;953;705
9189135;      Petting;1526,93;1090,39;828,4;197,82;436,54;100,9;44,22;.;.;.;–;.;.;.;–;–;334,52;274,81;1448,8;1017,17;720,4;288,15;431,63;108,24;37,09;.;20,98;3,44;–;.;.;.;–;–;322,3;280,55;1381;979;679;292;402;70;30;.;.;.;–;–;–;–;–;–;332;238;1315;928;603;312;387;62;19;.;.;.;–;1;1;–;–;–;.;254
9189137;      Pittenhart;1489,38;887,34;843,74;19,01;602,04;227,31;99,26;.;22,22;13,41;–;.;.;–;18,67;.;345,69;218;1377,91;791,39;752,16;.;586,52;227,56;132,96;.;25,15;10,68;–;–;–;–;.;.;345,86;238,53;1536;804;759;42;732;247;129;.;.;.;.;–;–;.;.;.;473;318;1563;812;737;64;.;255;175;.;.;.;.;.;.;.;.;–;485;350
9189139;      Reit im Winkl;791,9;791,9;166,78;113,7;–;–;–;–;–;–;–;–;–;–;–;–;–;–;752,78;752,78;151,61;598,89;–;–;–;–;–;–;–;–;–;–;–;–;–;–;653;653;122;527;–;–;–;–;–;–;–;–;–;–;–;–;–;–;650;650;105;540;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9189140;      Ruhpolding;1987,25;1987,25;727,17;323,72;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1802;1802;505,93;1270,77;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1696;1694;446;1216;.;.;–;–;–;–;–;–;–;–;–;–;–;–;1689;.;405;1260;.;–;–;–;–;–;–;.;.;–;–;–;–;–
9189141;      Schleching;854,08;854,08;260,17;159,89;–;–;–;–;–;–;–;–;–;–;–;–;–;–;842,58;842,58;158,45;665,01;–;–;–;–;–;–;–;–;–;–;–;–;–;–;790;790;140;619;–;–;–;–;–;–;–;–;–;–;–;–;–;–;777;777;147;598;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9189142;      Schnaitsee;3900,43;.;1285,15;38,66;2548,14;1047,06;462,39;.;227,95;46,75;7,93;.;.;.;100,82;100,82;1353,56;910,15;3880,9;.;1219,87;112,51;2532,41;1091,92;448,12;21,06;257,73;22,15;15,67;.;–;.;55,85;55,85;1339,69;981,04;3954;1345;1190;.;2600;984;435;–;238;39;33;.;.;.;48;41;1512;1142;3961;.;1187;161;2604;937;468;.;175;35;37;.;.;.;.;16;1564;1233
9189143;      Seeon-Seebruck;2406,55;.;942,39;130,41;1196,66;415,18;163,68;.;90,35;41,95;.;.;–;–;35,08;35,08;703,13;490,02;2416,69;.;887,51;202,56;1212,56;445,16;199,91;30,27;89,96;29,98;.;.;.;–;28,28;.;727,78;543,58;2394;1194;899;177;1199;361;212;.;72;30;.;–;–;–;18;.;803;576;2380;1180;837;215;1199;372;142;.;116;48;15;.;.;–;.;–;796;568
9189145;      Siegsdorf;2199,28;.;1190,96;525,46;.;.;.;–;.;.;.;.;.;.;.;.;74,89;27,57;2056,52;.;821,04;908,12;.;.;.;–;.;.;–;.;.;.;.;.;50,57;.;1836;1702;656;989;135;.;33;–;–;.;–;.;.;.;.;.;6;.;1828;1697;644;1000;132;.;.;–;.;.;–;–;–;1;.;.;8;.
9189146;      Staudach-Egerndach;541,57;.;234,65;.;.;–;–;–;–;–;–;–;–;–;–;–;.;.;552,23;529,8;186,55;246,59;22,43;–;–;–;–;–;–;–;–;–;–;–;22,43;.;550;531;211;229;.;.;–;–;–;–;–;–;–;–;–;–;.;.;554;528;199;232;26;.;–;–;–;–;–;–;–;–;–;–;.;.
9189148;      Surberg;1249,94;1140,62;905,41;163,92;109,32;22,76;5,81;.;.;.;–;–;–;–;–;–;86,56;49,63;1146,38;1055,32;691,5;330,43;.;.;5,11;.;.;.;–;–;–;–;–;–;77,01;45,48;1140;1060;675;351;80;15;7;.;.;–;–;–;–;–;–;–;66;25;1137;1059;564;463;79;14;.;.;.;–;–;–;–;–;–;–;64;32
9189149;      Tacherting;3631,44;791,52;759,57;.;2839,92;1453,27;660,7;.;364,14;43,41;.;.;.;–;149,05;149,05;1193,28;887,36;3517,2;739,59;678,41;52,58;2777,61;1409,55;604,32;.;411,1;18,95;.;.;.;–;141,74;.;1178,14;933,44;3362;715;610;102;2648;1284;608;.;381;34;19;.;.;–;31;31;1298;1010;3380;692;582;107;2689;1101;527;44;283;34;23;.;.;.;.;69;1428;1114
9189150;      Taching a.See;1760,32;1076;848,01;173,97;684,32;218,42;86,21;9,31;39,3;6,5;–;.;.;.;.;–;451,15;328,16;1731,5;1038,61;745,79;290,57;692,89;178,97;94,69;.;31,16;4,64;.;.;.;–;.;–;496,37;378,76;1767;984;682;301;783;212;99;17;.;.;.;.;.;–;.;–;556;377;1804;1039;697;340;765;259;152;.;.;.;17;.;.;.;.;–;471;374
9189152;      Tittmoning, St;4108,81;2032,68;1680,92;249,59;2060,85;758,48;379,91;.;121,78;28,09;17,95;11,78;3,96;1,74;22,55;14,74;1224,11;854,11;3905,66;1919,04;1483,8;426,91;1983,11;765,12;365,83;22,28;124,38;14,09;13,44;4;4;.;.;.;1165,82;846,71;4020;1884;1390;492;2135;653;369;.;146;10;37;3;3;1;.;–;1429;997;3999;.;1371;533;2075;637;344;.;142;16;59;.;1;0;.;–;1365;1001
9189154;      Traunreut, St;2140,94;.;811,93;121,88;1186,47;513,36;128,15;–;79,93;97,21;.;1,04;1,04;.;63,22;62,46;567,8;307,69;2034,73;.;696,99;141,47;1180,87;573,26;149,44;.;75,22;133,59;13,26;0,34;0,34;6,86;53,61;.;518,53;310,61;1890;754;610;142;1135;486;152;.;70;119;21;2;2;.;18;15;597;367;1771;713;568;.;1057;506;144;11;93;91;26;11;.;.;.;25;480;330
9189155;      Traunstein, GKSt;2114,09;1565,41;1026,78;320,02;548,68;204,09;68,21;–;21,28;46,77;–;.;.;.;.;.;322,7;184,69;2017,2;1463,85;837,03;518,34;553,35;225;100,88;–;33,05;28,43;–;.;.;2,27;.;.;312,8;194,86;1939;1399;760;512;539;169;54;–;36;19;.;.;.;1;.;.;351;227;1955;1433;736;550;522;156;65;–;20;18;.;.;.;.;.;.;352;221
9189157;      Trostberg, St;3278,33;.;575,3;37,01;2641,15;1346,95;549,36;.;356,81;93,43;78,58;.;.;.;123,2;.;1063,8;719,73;3284,37;.;597,03;113,34;2567,11;1339,16;591,08;.;290,96;66,92;69,54;.;.;.;66,43;.;1004,79;716,23;3309;682;530;150;2621;1321;612;15;300;111;14;–;–;.;45;37;1230;945;3405;.;580;180;2643;1218;585;.;268;87;44;.;.;.;.;57;1269;1029
9189159;      Übersee;1609,97;.;732,18;481,01;232,9;25,9;.;–;–;5,46;–;–;–;.;–;–;202,01;93,47;1445,36;1260,76;632,65;550,87;184,6;.;9,39;–;–;–;–;–;–;.;–;–;158,1;98,5;1457;1280;536;666;177;12;5;.;–;–;–;–;–;–;.;–;162;111;1461;1279;528;670;.;.;.;.;–;–;–;–;–;.;–;–;169;114
9189160;      Unterwössen;822,21;817,57;304,79;72,9;.;–;–;–;–;–;–;–;–;.;–;–;.;–;799,48;796,52;266,56;522,22;.;–;–;–;–;–;–;–;–;–;–;–;.;–;718;716;198;512;.;–;–;–;–;–;–;–;–;.;–;–;.;–;738;.;214;519;.;.;–;.;–;–;–;–;–;.;–;–;–;–
9189161;      Vachendorf;748,68;584,55;498,79;31,76;164,13;.;15,49;–;.;.;–;.;.;–;–;–;141,88;88,55;720,7;571,62;456,79;83,09;149,08;.;18,02;–;.;–;–;.;.;–;–;–;121,82;92,9;716;546;450;64;170;38;28;–;.;–;–;.;.;–;–;–;.;84;711;551;449;74;160;33;17;–;.;–;–;.;.;–;–;–;.;93
9189162;      Waging a.See, M;2990,44;.;1462,72;785,12;657,54;221,74;134,06;.;38,79;4,03;.;.;.;.;.;.;418,55;302,47;2883,14;2182,32;1178,12;998,54;.;216,45;109,67;–;46,53;6,46;.;.;.;.;.;–;468,09;352,97;2939;2206;1246;957;730;171;92;.;.;.;6;–;–;–;.;–;545;373;2990;2272;1251;1018;.;184;99;–;22;6;9;.;.;–;.;–;510;395
9189165;      Wonneberg;1119,18;964,47;871,87;73,63;154,71;.;14,31;.;–;.;–;.;.;.;–;–;126,01;112,17;1091,38;906,32;765,26;136,31;.;35,63;21,37;.;5,95;–;–;–;–;–;–;–;136,79;125,68;993;857;667;188;136;47;25;.;.;–;.;.;.;.;–;–;82;54;926;790;598;190;135;46;26;–;–;.;–;.;.;.;–;–;84;52
9189444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9190111;      Altenstadt;1055,23;.;487,59;321,56;236,68;77,17;55,11;.;18,56;.;–;.;.;–;–;–;155,27;132,26;923,25;653,45;339,77;.;269,8;68,96;57,06;–;.;.;–;.;.;–;–;–;199,49;168,42;965;615;332;.;350;69;46;–;.;.;–;.;.;–;.;–;280;199;1010;631;326;303;378;95;63;–;.;.;–;.;.;–;–;–;283;219
9190113;      Antdorf;1535,98;1274,79;595,22;460,63;259,36;75,94;17,64;–;.;.;–;.;.;–;–;–;155,15;68,68;1508,77;1226,36;538,64;586,23;.;110,46;31,8;.;.;.;–;4,65;4,65;–;.;–;160,85;91,32;1485;1176;472;608;307;104;18;.;.;.;.;4;4;.;.;–;182;77;1555;1219;551;567;.;116;19;.;.;.;.;.;.;–;.;–;201;104
9190114;      Bernbeuren;2583,09;2583,09;986,34;1430,32;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2511,99;.;804,67;1643,65;.;–;–;–;–;–;–;–;–;–;–;–;.;–;2597;2586;786;1748;11;–;–;–;–;–;–;–;–;–;–;–;11;.;2561;.;783;1714;.;–;–;–;–;–;–;–;–;–;–;–;.;.
9190115;      Bernried am Starnberger See;380;.;166,86;163,12;.;.;.;–;.;–;–;–;–;.;–;–;.;.;336,28;.;202,8;77,63;.;.;.;–;.;–;–;–;–;.;.;–;.;.;400;362;178;181;.;.;.;–;.;–;–;–;–;–;–;–;.;.;424;.;187;196;.;.;.;.;.;–;.;–;–;–;–;–;.;–
9190117;      Böbing;1894,12;.;643,17;1033,53;.;.;.;.;–;–;–;.;.;.;–;–;.;.;1874,19;.;542,41;1244,22;.;.;.;–;–;–;–;.;.;.;–;–;.;.;1903;1900;528;1262;.;–;–;–;–;–;–;–;–;.;–;–;.;.;1856;.;597;1163;.;–;–;–;–;–;–;–;–;–;–;–;.;.
9190118;      Burggen;1699,98;1694,33;662,22;958,02;5,65;.;–;–;.;–;–;.;.;–;–;–;.;.;1679,54;.;409,16;1243,94;.;.;.;–;–;–;–;–;–;–;–;–;.;.;1657;1611;298;1292;45;.;.;–;–;–;–;.;.;–;–;–;43;22;1741;1694;428;1242;47;6;–;–;.;–;–;–;–;–;–;–;41;31
9190120;      Eberfing;1342,78;1173,95;533,2;421,35;168,83;65,96;23,64;–;.;.;–;0,73;0,73;–;–;–;102,14;74,98;1316,49;1125,22;412,49;606,93;191,27;64,41;.;–;.;.;–;0,84;0,84;–;–;–;126,02;104,2;1300;1080;396;585;220;83;39;–;33;–;.;–;–;–;–;–;.;101;1241;1037;376;560;204;60;27;–;18;7;–;.;.;–;–;–;.;112
9190121;      Eglfing;1123,49;1032,58;567,07;226,82;90,91;.;9,65;–;.;–;–;–;–;–;.;–;71,01;37,51;1090,35;959,52;450,42;375,82;130,83;.;.;–;.;.;–;–;–;–;.;–;109,25;83,17;1198;1021;521;372;178;14;.;–;–;–;–;–;–;.;.;–;163;117;1020;856;494;301;164;24;.;–;.;.;–;–;–;.;–;–;139;102
9190126;      Habach;484,23;468,02;131,47;229,25;.;.;.;–;–;–;–;.;.;–;–;–;.;.;415,99;.;114,14;235,92;.;.;–;–;.;–;–;–;–;–;–;–;.;.;410;379;100;223;31;13;.;–;.;–;–;–;–;–;–;–;18;.;417;384;119;209;33;.;–;–;.;–;–;–;–;–;–;–;.;18
9190129;      Hohenfurch;501,54;443,28;270,2;149,73;58,26;30,19;11,78;–;8,93;4,47;.;–;–;–;–;–;.;18,9;453,45;374,48;205,17;.;78,97;30,99;8,93;.;10,27;–;–;–;–;–;–;–;47,98;45;512;377;198;.;136;60;32;–;.;.;–;–;–;–;–;–;76;58;554;419;227;191;135;62;24;–;9;18;.;–;–;–;–;–;.;70
9190130;      Hohenpeißenberg;785,99;785,99;495,69;232,48;–;–;–;–;–;–;–;–;–;–;–;–;–;–;783,65;.;405,32;358,8;.;.;–;–;.;–;–;–;–;–;–;–;.;–;772;762;387;360;.;–;–;–;–;–;–;–;–;–;–;–;.;.;805;.;421;360;.;–;–;–;–;–;–;–;–;–;–;–;.;.
9190131;      Huglfing;989,79;868,06;424,63;265,61;121,73;32,64;11,38;–;.;–;–;.;.;.;–;–;88,46;67,22;885,91;758,8;333,42;336,37;.;48,68;22,47;–;23,56;–;–;.;.;.;–;–;76,67;62,89;853;721;277;357;132;50;27;–;.;–;–;–;–;.;–;–;.;69;844;714;301;321;130;54;.;–;30;–;–;–;–;.;–;–;.;59
9190132;      Iffeldorf;265,14;205,37;78,63;70,26;59,77;.;–;–;.;.;–;–;–;.;–;–;43,17;25,29;285,87;238,4;111,35;116,97;47,47;.;.;–;.;–;–;–;–;.;–;–;34,45;.;321;296;99;189;25;5;.;–;.;–;–;–;–;–;–;–;20;.;347;322;136;177;25;7;.;–;4;–;–;–;–;–;–;–;18;6
9190133;      Ingenried;1033,7;1020,82;453,93;530,43;12,88;.;–;–;.;–;–;–;–;–;–;–;.;8,15;1069,98;1025,89;422,15;601,92;44,09;3,87;–;–;.;–;–;–;–;–;–;–;40,22;27,45;1065;992;381;609;73;15;–;–;.;–;–;–;–;–;–;–;58;37;1036;961;445;515;76;15;.;–;.;–;–;–;–;–;–;–;61;54
9190135;      Oberhausen;854,74;781,33;529,5;143,35;69,3;.;9,5;–;.;.;–;–;–;.;–;–;47,21;33,9;840,7;768;507,48;226,76;62,58;.;–;–;–;–;–;–;–;.;.;–;57,42;44,34;852;788;476;276;54;9;–;–;.;–;–;–;–;.;.;–;44;32;897;817;395;385;.;14;.;–;.;.;–;–;–;.;–;–;.;40
9190136;      Obersöchering;1570,82;1387,75;633,93;483,7;183,07;9,7;2,99;.;.;.;–;0,44;0,44;1,92;–;–;171,01;93,18;1558,23;1357,81;611,05;614,79;200,42;17,8;.;.;.;.;–;0,57;0,57;.;–;–;180,93;109,54;1600;1362;592;623;239;22;7;–;15;–;–;.;.;.;–;–;215;130;1569;1354;628;594;215;21;7;.;10;–;–;.;.;.;–;–;188;106
9190138;      Pähl;1557,96;.;741,71;412,35;278,52;113,21;51,91;.;38,05;6,16;–;.;.;.;8,33;8,33;155,84;77,01;1537,02;1239,75;790,17;438,79;.;134,14;59,93;.;41,71;.;–;.;.;.;.;.;156,35;97,78;1509;1200;721;468;306;120;45;.;.;.;.;.;.;.;–;–;182;98;1559;1247;792;439;.;126;51;–;32;16;–;.;.;.;.;.;176;101
9190139;      Peißenberg, M;1914,25;.;729,23;803,93;133,95;40,68;15,13;–;16,31;3,03;–;.;.;.;–;–;92,35;63,02;2005,35;1862,08;686,81;1099,75;.;40,5;17,89;–;19,51;–;–;0,46;0,46;.;–;–;91,81;73,9;1965;1795;664;1058;170;26;6;–;15;.;.;.;.;.;–;–;143;97;1922;1755;787;891;166;17;.;–;.;.;–;–;–;.;–;–;149;101
9190140;      Peiting, M;3580,53;3347,79;1543,09;1563,38;218,87;105,79;42,12;.;12,97;10,66;.;.;.;.;–;–;103,4;52,59;3436,13;3128,08;1245,83;1815;.;80,73;31,87;.;25,58;–;–;.;.;.;–;–;211,74;127,82;3368;2965;1204;1688;378;72;29;–;.;.;–;.;.;.;–;–;306;160;3445;3056;1191;1667;.;115;53;–;.;.;–;.;.;.;–;–;258;133
