Gemeinderatswahlen;;;;;;;;;Insgesamt;;;Christlich-Soziale Union in Bayern e.V. (CSU);;;BÜNDNIS 90/DIE GRÜNEN (GRÜNE);;;FREIE WÄHLER Bayern;;;Alternative für Deutschland (AfD);;;Sozialdemokratische Partei Deutschlands (SPD);;;Freie Demokratische Partei (FDP);;;Gemeinsame Wahlvorschläge;;;Wählergruppen;;;sonstige Wahlvorschläge;;
;;Stichtag;;;;;;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;
;;15.03.2020;15.03.2020;15.03.2020;15.03.2020;;;;;Geschlecht;;;Geschlecht;;;Geschlecht;;;Geschlecht;;;Geschlecht;;;Geschlecht;;;Geschlecht;;;Geschlecht;;;Geschlecht;;;Geschlecht;
;;Wahl-/Stimmberechtigte im Verwaltungsbezirk;Wähler;Gültige Stimmzettel;Ungültige Stimmzettel;;;;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich
;;Anzahl;;;;;;;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
9672161;      Wartmannsroth;1805;1440;1421;19;;9672161;      Wartmannsroth;1421;14;4;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1421;10;4;–;–;–
9672163;      Wildflecken, M;2325;1247;1218;29;;9672163;      Wildflecken, M;1218;16;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;541;7;–;677;7;2;–;–;–
9672166;      Zeitlofs, M;1749;1181;1173;8;;9672166;      Zeitlofs, M;1173;14;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1161;11;3;12;–;–
9672444;      Gemeindefreie Gebiete;–;–;–;–;;9672444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9673113;      Aubstadt;608;446;444;2;;9673113;      Aubstadt;444;8;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;444;7;1;–;–;–
9673114;      Bad Neustadt a.d.Saale, St;11794;6100;5925;175;;9673114;      Bad Neustadt a.d.Saale, St;5925;17;10;2102;4;4;927;2;2;–;–;–;–;–;–;687;2;1;166;1;–;–;–;–;2043;5;3;–;–;–
9673116;      Bastheim;1826;1259;1252;7;;9673116;      Bastheim;1252;14;4;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1233;10;4;–;–;–;19;–;–
9673117;      Bischofsheim a.d.Rhön, St;3985;2513;2460;53;;9673117;      Bischofsheim a.d.Rhön, St;2460;16;1;1100;7;–;–;–;–;324;2;–;–;–;–;51;–;–;–;–;–;–;–;–;985;6;1;–;–;–
9673123;      Fladungen, St;1772;1416;1379;37;;9673123;      Fladungen, St;1379;14;3;198;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1181;9;3;–;–;–
9673126;      Großbardorf;756;606;594;12;;9673126;      Großbardorf;594;8;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;594;7;1;–;–;–
9673127;      Großeibstadt;902;762;759;3;;9673127;      Großeibstadt;759;12;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;759;9;3;–;–;–
9673129;      Hausen;561;430;424;6;;9673129;      Hausen;424;8;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;424;6;2;–;–;–
9673130;      Hendungen;719;571;550;21;;9673130;      Hendungen;550;8;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;417;5;1;133;2;–;–;–;–
9673131;      Herbstadt;480;356;349;7;;9673131;      Herbstadt;349;8;1;172;4;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;177;3;1;–;–;–
9673133;      Heustreu;1067;693;688;5;;9673133;      Heustreu;688;12;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;674;11;1;–;–;–;14;–;–
9673134;      Höchheim;904;647;634;13;;9673134;      Höchheim;634;11;2;122;1;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;512;9;1;–;–;–
9673135;      Hohenroth;2932;1941;1926;15;;9673135;      Hohenroth;1926;16;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1917;13;3;–;–;–;9;–;–
9673136;      Hollstadt;1209;946;938;8;;9673136;      Hollstadt;938;11;3;551;6;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;387;3;2;–;–;–
9673141;      Bad Königshofen i.Grabfeld, St;4704;3171;3083;88;;9673141;      Bad Königshofen i.Grabfeld, St;3083;17;6;732;4;1;139;–;1;–;–;–;–;–;–;222;–;1;–;–;–;–;–;–;1990;10;3;–;–;–
9673142;      Mellrichstadt, St;4485;3101;3017;84;;9673142;      Mellrichstadt, St;3017;17;5;897;4;2;–;–;–;–;–;–;–;–;–;259;1;1;–;–;–;1167;5;2;694;5;–;–;–;–
9673146;      Niederlauer;1361;821;815;6;;9673146;      Niederlauer;815;12;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;803;11;1;12;–;–
9673147;      Nordheim v.d.Rhön;919;602;597;5;;9673147;      Nordheim v.d.Rhön;597;12;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;486;8;2;111;2;–;–;–;–
9673149;      Oberelsbach, M;2183;1520;1500;20;;9673149;      Oberelsbach, M;1500;14;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1500;11;3;–;–;–
9673151;      Oberstreu;1247;893;870;23;;9673151;      Oberstreu;870;12;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;675;7;2;195;2;1;–;–;–
9673153;      Ostheim v.d.Rhön, St;2774;1820;1781;39;;9673153;      Ostheim v.d.Rhön, St;1781;11;6;754;5;2;–;–;–;–;–;–;–;–;–;442;1;3;–;–;–;–;–;–;585;4;1;–;–;–
9673156;      Rödelmaier;771;501;494;7;;9673156;      Rödelmaier;494;8;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;487;6;2;7;–;–
9673160;      Saal a.d.Saale, M;1226;915;905;10;;9673160;      Saal a.d.Saale, M;905;12;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;185;2;–;720;8;2;–;–;–
9673161;      Salz;1808;1085;1071;14;;9673161;      Salz;1071;14;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1061;11;3;–;–;–;10;–;–
9673162;      Sandberg;2013;1523;1501;22;;9673162;      Sandberg;1501;14;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1501;12;2;–;–;–
9673163;      Schönau a.d.Brend;1021;783;776;7;;9673163;      Schönau a.d.Brend;776;12;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;776;12;–;–;–;–
9673167;      Sondheim v.d.Rhön;742;532;522;10;;9673167;      Sondheim v.d.Rhön;522;8;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;522;8;–;–;–;–
9673170;      Stockheim;870;641;637;4;;9673170;      Stockheim;637;12;4;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;637;8;4;–;–;–
9673171;      Strahlungen;762;533;525;8;;9673171;      Strahlungen;525;6;2;495;6;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;30;–;–
9673172;      Sulzdorf a.d.Lederhecke;952;672;649;23;;9673172;      Sulzdorf a.d.Lederhecke;649;12;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;126;2;–;523;7;3;–;–;–
9673173;      Sulzfeld;1375;970;954;16;;9673173;      Sulzfeld;954;12;1;267;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;687;8;1;–;–;–
9673174;      Trappstadt, M;810;657;646;11;;9673174;      Trappstadt, M;646;12;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;646;11;1;–;–;–
9673175;      Unsleben;771;495;489;6;;9673175;      Unsleben;489;8;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;487;7;1;2;–;–
9673182;      Willmars;448;365;365;–;;9673182;      Willmars;365;8;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;358;7;1;7;–;–
9673183;      Wollbach;1094;777;757;20;;9673183;      Wollbach;757;12;4;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;478;7;1;279;1;3;–;–;–
9673184;      Wülfershausen a.d.Saale;1219;990;975;15;;9673184;      Wülfershausen a.d.Saale;975;10;4;418;3;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;557;5;2;–;–;–
9673186;      Burglauer;1359;914;898;16;;9673186;      Burglauer;898;10;3;439;4;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;459;5;1;–;–;–
9673444;      Gemeindefreie Gebiete;–;–;–;–;;9673444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9674111;      Aidhausen;1443;1054;1052;2;;9674111;      Aidhausen;1052;12;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1025;10;2;–;–;–;27;–;–
9674118;      Breitbrunn;858;624;616;8;;9674118;      Breitbrunn;616;12;5;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;605;7;5;11;–;–
9674120;      Bundorf;753;568;559;9;;9674120;      Bundorf;559;8;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;527;8;–;32;–;–
9674121;      Burgpreppach, M;1122;897;887;10;;9674121;      Burgpreppach, M;887;12;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;887;10;2;–;–;–
9674129;      Ebelsbach;3076;2142;2104;38;;9674129;      Ebelsbach;2104;14;3;744;6;–;–;–;–;–;–;–;–;–;–;637;3;2;–;–;–;–;–;–;723;4;1;–;–;–
9674130;      Ebern, St;6045;4147;4027;120;;9674130;      Ebern, St;4027;13;7;1428;4;3;321;1;1;–;–;–;–;–;–;921;1;3;381;2;–;–;–;–;976;5;–;–;–;–
9674133;      Eltmann, St;4216;2636;2573;63;;9674133;      Eltmann, St;2573;19;1;726;5;1;–;–;–;–;–;–;–;–;–;660;5;–;–;–;–;–;–;–;1187;9;–;–;–;–
9674139;      Gädheim;1026;711;695;16;;9674139;      Gädheim;695;11;4;220;3;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;475;5;3;–;–;–
9674147;      Haßfurt, St;11045;6208;6023;185;;9674147;      Haßfurt, St;6023;23;4;1816;6;1;–;–;–;–;–;–;–;–;–;992;4;–;–;–;–;858;2;1;2357;8;2;–;–;–
9674149;      Hofheim i.UFr., St;4139;2662;2596;66;;9674149;      Hofheim i.UFr., St;2596;18;4;648;3;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;224;2;–;1724;11;2;–;–;–
9674153;      Riedbach;1407;1118;1104;14;;9674153;      Riedbach;1104;12;4;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;360;3;1;744;5;3;–;–;–
9674159;      Oberaurach;3296;2243;2195;48;;9674159;      Oberaurach;2195;15;3;741;5;–;363;2;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1091;6;2;–;–;–
9674160;      Kirchlauter;1094;804;773;31;;9674160;      Kirchlauter;773;11;2;242;3;1;–;–;–;–;–;–;–;–;–;256;4;–;–;–;–;–;–;–;275;3;1;–;–;–
9674163;      Knetzgau;5289;3436;3316;120;;9674163;      Knetzgau;3316;17;5;961;4;2;504;2;1;–;–;–;–;–;–;263;2;–;–;–;–;456;2;1;1132;5;1;–;–;–
9674164;      Königsberg i.Bay., St;3006;2101;2056;45;;9674164;      Königsberg i.Bay., St;2056;13;4;1016;6;2;–;–;–;–;–;–;–;–;–;415;2;1;–;–;–;–;–;–;625;4;1;–;–;–
9674171;      Maroldsweisach, M;2721;2112;2058;54;;9674171;      Maroldsweisach, M;2058;13;4;689;3;2;–;–;–;–;–;–;–;–;–;654;4;1;–;–;–;–;–;–;715;5;1;–;–;–
9674180;      Theres;2272;1541;1503;38;;9674180;      Theres;1503;14;1;–;–;–;135;1;–;–;–;–;–;–;–;242;2;–;–;–;–;406;4;–;720;6;1;–;–;–
9674184;      Pfarrweisach;1238;993;983;10;;9674184;      Pfarrweisach;983;12;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;737;8;1;246;3;–;–;–;–
9674187;      Rauhenebrach;2385;1936;1882;54;;9674187;      Rauhenebrach;1882;14;1;559;4;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1323;9;1;–;–;–
9674190;      Rentweinsdorf, M;1301;1028;999;29;;9674190;      Rentweinsdorf, M;999;11;3;170;2;–;–;–;–;–;–;–;–;–;–;279;2;1;–;–;–;–;–;–;550;5;2;–;–;–
9674195;      Sand a.Main;2566;1771;1743;28;;9674195;      Sand a.Main;1743;16;4;–;–;–;–;–;–;–;–;–;–;–;–;382;3;–;–;–;–;718;4;3;643;5;1;–;–;–
9674201;      Stettfeld;950;758;736;22;;9674201;      Stettfeld;736;9;4;264;3;1;–;–;–;–;–;–;–;–;–;144;–;2;–;–;–;–;–;–;328;5;1;–;–;–
9674210;      Untermerzbach;1399;1064;1042;22;;9674210;      Untermerzbach;1042;9;4;369;2;2;–;–;–;–;–;–;–;–;–;358;3;1;–;–;–;–;–;–;315;3;1;–;–;–
9674219;      Wonfurt;1630;1147;1128;19;;9674219;      Wonfurt;1128;11;3;344;3;1;171;2;–;–;–;–;–;–;–;–;–;–;–;–;–;122;1;–;491;3;2;–;–;–
9674221;      Zeil a.Main, St;4503;2577;2513;64;;9674221;      Zeil a.Main, St;2513;16;5;1021;7;1;–;–;–;–;–;–;–;–;–;789;3;3;–;–;–;–;–;–;703;5;1;–;–;–
9674223;      Ermershausen;458;382;375;7;;9674223;      Ermershausen;375;8;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;375;6;2;–;–;–
9675111;      Abtswind, M;701;451;446;5;;9675111;      Abtswind, M;446;8;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;442;6;2;4;–;–
9675112;      Albertshofen;1872;1200;1173;27;;9675112;      Albertshofen;1173;12;2;492;5;1;–;–;–;–;–;–;–;–;–;221;2;1;–;–;–;–;–;–;460;5;–;–;–;–
9675113;      Biebelried;1004;769;755;14;;9675113;      Biebelried;755;12;6;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;227;2;2;528;4;4;–;–;–
9675114;      Buchbrunn;905;637;630;7;;9675114;      Buchbrunn;630;12;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;630;11;1;–;–;–
9675116;      Castell;668;522;511;11;;9675116;      Castell;511;8;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;511;7;1;–;–;–
9675117;      Dettelbach, St;5772;4034;3966;68;;9675117;      Dettelbach, St;3966;17;6;1183;5;1;208;–;1;–;–;–;–;–;–;551;2;1;–;–;–;–;–;–;2024;7;3;–;–;–
9675127;      Geiselwind, M;2000;1195;1180;15;;9675127;      Geiselwind, M;1180;14;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1165;11;3;–;–;–;15;–;–
9675131;      Großlangheim, M;1293;970;940;30;;9675131;      Großlangheim, M;940;12;3;–;–;–;–;–;–;248;3;–;–;–;–;–;–;–;–;–;–;306;3;1;386;3;2;–;–;–
9675139;      Iphofen, St;3820;2774;2729;45;;9675139;      Iphofen, St;2729;16;1;749;5;–;–;–;–;–;–;–;–;–;–;416;2;–;–;–;–;–;–;–;1564;8;1;–;–;–
9675141;      Kitzingen, GKSt;16709;8015;7688;327;;9675141;      Kitzingen, GKSt;7688;21;9;2149;5;3;963;1;3;–;–;–;342;1;–;1014;2;2;–;–;–;–;–;–;2643;10;–;577;2;1
9675142;      Kleinlangheim, M;1334;849;829;20;;9675142;      Kleinlangheim, M;829;12;1;331;5;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;498;6;1;–;–;–
9675144;      Mainbernheim, St;1859;1204;1180;24;;9675144;      Mainbernheim, St;1180;13;4;340;4;–;–;–;–;–;–;–;–;–;–;369;3;1;–;–;–;–;–;–;471;3;3;–;–;–
9675146;      Mainstockheim;1522;1051;1030;21;;9675146;      Mainstockheim;1030;12;1;196;2;–;–;–;–;–;–;–;–;–;–;293;4;–;–;–;–;–;–;–;541;5;1;–;–;–
9675147;      Marktbreit, St;3264;2016;1991;25;;9675147;      Marktbreit, St;1991;14;2;478;3;1;–;–;–;–;–;–;–;–;–;553;3;1;–;–;–;–;–;–;960;8;–;–;–;–
9675148;      Markt Einersheim, M;986;595;587;8;;9675148;      Markt Einersheim, M;587;12;3;206;4;–;–;–;–;–;–;–;–;–;–;107;2;–;–;–;–;–;–;–;274;3;3;–;–;–
9675149;      Marktsteft, St;1576;1152;1136;16;;9675149;      Marktsteft, St;1136;12;3;316;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;820;6;3;–;–;–
9675150;      Martinsheim;837;623;617;6;;9675150;      Martinsheim;617;12;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;617;12;–;–;–;–
9675155;      Nordheim a.Main;815;693;684;9;;9675155;      Nordheim a.Main;684;12;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;278;4;1;406;7;–;–;–;–
9675156;      Obernbreit, M;1446;968;949;19;;9675156;      Obernbreit, M;949;11;2;257;3;–;–;–;–;–;–;–;–;–;–;299;3;1;–;–;–;393;4;1;–;–;–;–;–;–
9675158;      Prichsenstadt, St;2540;1867;1832;35;;9675158;      Prichsenstadt, St;1832;14;3;652;5;1;126;–;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1054;8;1;–;–;–
9675161;      Rödelsee;1490;1074;1052;22;;9675161;      Rödelsee;1052;12;–;520;6;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;532;6;–;–;–;–
9675162;      Rüdenhausen, M;741;422;418;4;;9675162;      Rüdenhausen, M;418;8;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;411;7;1;7;–;–
9675165;      Schwarzach a.Main, M;2885;1977;1940;37;;9675165;      Schwarzach a.Main, M;1940;15;4;657;4;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1283;8;3;–;–;–
9675166;      Segnitz;685;499;495;4;;9675166;      Segnitz;495;8;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;490;8;–;–;–;–;5;–;–
9675167;      Seinsheim, M;878;617;610;7;;9675167;      Seinsheim, M;610;12;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;610;10;2;–;–;–
9675169;      Sommerach;1114;930;922;8;;9675169;      Sommerach;922;10;3;393;4;2;104;1;–;–;–;–;–;–;–;35;–;–;–;–;–;–;–;–;390;4;1;–;–;–
9675170;      Sulzfeld a.Main;1056;816;804;12;;9675170;      Sulzfeld a.Main;804;12;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;804;10;2;–;–;–
9675174;      Volkach, St;7224;5180;5052;128;;9675174;      Volkach, St;5052;17;4;1558;4;2;833;2;1;–;–;–;–;–;–;597;2;–;247;1;–;–;–;–;1817;7;1;–;–;–
9675177;      Wiesenbronn;850;631;627;4;;9675177;      Wiesenbronn;627;12;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;616;9;3;11;–;–
9675178;      Wiesentheid, M;3927;2524;2466;58;;9675178;      Wiesentheid, M;2466;15;1;635;3;1;205;1;–;716;5;–;–;–;–;176;1;–;–;–;–;–;–;–;734;5;–;–;–;–
9675179;      Willanzheim, M;1293;980;972;8;;9675179;      Willanzheim, M;972;12;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;972;10;2;–;–;–
9676111;      Altenbuch;1017;771;758;13;;9676111;      Altenbuch;758;11;3;358;5;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;400;4;2;–;–;–
9676112;      Amorbach, St;3064;1865;1829;36;;9676112;      Amorbach, St;1829;13;3;965;7;1;–;–;–;339;2;1;–;–;–;525;4;1;–;–;–;–;–;–;–;–;–;–;–;–
9676116;      Bürgstadt, M;3401;2439;2409;30;;9676116;      Bürgstadt, M;2409;15;3;1032;6;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;260;1;1;1117;6;1;–;–;–
9676117;      Collenberg;1900;1209;1188;21;;9676117;      Collenberg;1188;13;1;651;8;–;–;–;–;–;–;–;–;–;–;248;2;1;–;–;–;–;–;–;289;3;–;–;–;–
9676118;      Dorfprozelten;1449;1095;1064;31;;9676118;      Dorfprozelten;1064;9;3;395;4;1;–;–;–;460;4;1;–;–;–;209;1;1;–;–;–;–;–;–;–;–;–;–;–;–
9676119;      Eichenbühl;2052;1440;1417;23;;9676119;      Eichenbühl;1417;13;2;812;7;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;605;5;1;–;–;–;–;–;–
9676121;      Elsenfeld, M;6434;3676;3598;78;;9676121;      Elsenfeld, M;3598;19;4;1405;7;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;913;3;2;1280;6;1;–;–;–
9676122;      Erlenbach a.Main, St;7169;3544;3453;91;;9676122;      Erlenbach a.Main, St;3453;16;8;1511;8;2;707;2;3;–;–;–;–;–;–;938;4;3;–;–;–;297;2;–;–;–;–;–;–;–
9676123;      Eschau, M;3088;1990;1950;40;;9676123;      Eschau, M;1950;14;4;638;4;1;–;–;–;–;–;–;–;–;–;447;3;1;–;–;–;–;–;–;865;5;2;–;–;–
9676124;      Faulbach;2128;1359;1334;25;;9676124;      Faulbach;1334;13;2;564;6;–;–;–;–;–;–;–;–;–;–;499;4;1;–;–;–;–;–;–;271;2;1;–;–;–
9676125;      Großheubach, M;4045;2782;2698;84;;9676125;      Großheubach, M;2698;18;5;983;6;1;–;–;–;–;–;–;–;–;–;341;2;1;–;–;–;–;–;–;1374;7;3;–;–;–
9676126;      Großwallstadt;3281;2457;2410;47;;9676126;      Großwallstadt;2410;12;6;614;1;3;–;–;–;–;–;–;–;–;–;262;1;1;–;–;–;–;–;–;1534;8;2;–;–;–
9676128;      Hausen;1488;1177;1168;9;;9676128;      Hausen;1168;12;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;501;4;1;667;6;1;–;–;–
9676131;      Kirchzell, M;1833;1324;1294;30;;9676131;      Kirchzell, M;1294;10;5;535;4;2;–;–;–;–;–;–;–;–;–;250;1;2;–;–;–;–;–;–;509;4;1;–;–;–
9676132;      Kleinheubach, M;2837;1549;1518;31;;9676132;      Kleinheubach, M;1518;14;3;244;1;1;–;–;–;–;–;–;–;–;–;547;5;1;–;–;–;–;–;–;727;7;1;–;–;–
9676133;      Kleinwallstadt, M;4462;2575;2497;78;;9676133;      Kleinwallstadt, M;2497;16;4;903;6;1;419;1;2;–;–;–;–;–;–;499;3;1;–;–;–;–;–;–;676;6;–;–;–;–
9676134;      Klingenberg a.Main, St;4715;2711;2647;64;;9676134;      Klingenberg a.Main, St;2647;16;5;704;3;2;394;1;2;–;–;–;–;–;–;315;2;–;–;–;–;–;–;–;1234;9;1;–;–;–
9676135;      Laudenbach;1116;782;761;21;;9676135;      Laudenbach;761;11;2;168;2;1;–;–;–;312;5;–;–;–;–;–;–;–;–;–;–;–;–;–;281;3;1;–;–;–
9676136;      Leidersbach;3774;2210;2160;50;;9676136;      Leidersbach;2160;13;4;837;4;2;–;–;–;–;–;–;–;–;–;338;2;1;–;–;–;–;–;–;985;6;1;–;–;–
9676139;      Miltenberg, St;7204;4082;3951;131;;9676139;      Miltenberg, St;3951;17;4;1042;5;–;436;1;1;–;–;–;–;–;–;488;1;2;–;–;–;–;–;–;1568;7;1;417;2;–
9676140;      Mömlingen;3927;2466;2393;73;;9676140;      Mömlingen;2393;12;8;1273;5;4;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1120;3;4;–;–;–
9676141;      Mönchberg, M;2086;1587;1555;32;;9676141;      Mönchberg, M;1555;13;3;502;4;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1053;7;2;–;–;–
9676143;      Neunkirchen;1215;894;888;6;;9676143;      Neunkirchen;888;12;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;888;10;2;–;–;–
9676144;      Niedernberg;3983;2337;2287;50;;9676144;      Niedernberg;2287;12;5;1036;5;2;–;–;–;–;–;–;–;–;–;505;2;2;–;–;–;–;–;–;746;4;1;–;–;–
9676145;      Obernburg a.Main, St;6608;3979;3865;114;;9676145;      Obernburg a.Main, St;3865;18;5;1444;7;–;718;3;1;–;–;–;–;–;–;247;–;1;–;–;–;931;3;2;525;2;1;–;–;–
9676151;      Röllbach;1333;868;848;20;;9676151;      Röllbach;848;12;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;845;9;3;3;–;–
9676153;      Rüdenau;631;403;396;7;;9676153;      Rüdenau;396;8;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;355;6;2;41;–;–
9676156;      Schneeberg, M;1371;940;921;19;;9676156;      Schneeberg, M;921;11;2;353;4;1;–;–;–;–;–;–;–;–;–;194;2;–;–;–;–;–;–;–;374;4;1;–;–;–
9676158;      Stadtprozelten, St;1201;772;761;11;;9676158;      Stadtprozelten, St;761;9;4;358;4;2;–;–;–;–;–;–;–;–;–;142;1;1;–;–;–;–;–;–;261;3;1;–;–;–
9676160;      Sulzbach a.Main, M;5810;3113;3025;88;;9676160;      Sulzbach a.Main, M;3025;18;4;1097;6;1;–;–;–;–;–;–;–;–;–;436;2;1;–;–;–;599;3;1;893;5;1;–;–;–
9676165;      Weilbach, M;1824;1272;1253;19;;9676165;      Weilbach, M;1253;13;2;426;4;1;–;–;–;–;–;–;–;–;–;399;4;–;–;–;–;–;–;–;428;4;1;–;–;–
9676169;      Wörth a.Main, St;3529;2226;2190;36;;9676169;      Wörth a.Main, St;2190;12;4;504;2;2;–;–;–;1196;7;2;–;–;–;–;–;–;–;–;–;490;3;–;–;–;–;–;–;–
