Gemeindefinanzen seit 2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Berichtsjahr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fortschreibung des Bevцlkerungsstandes;;;;
9188113;      Berg;17095;2879;4166;1318;12686;39;1357;3738;7014;512;589;13756;11116;Ц;5630;Ц;Ц;18151;3029;5391;675;10298;39;1390;1589;6694;559;244;10982;11433;Ц;5791;Ц;Ц;18137;3297;3622;1877;11991;40;1384;3278;6768;472;416;12978;11328;Ц;5664;Ц;Ц;18512;3202;3563;2220;16384;42;1700;6952;6929;429;687;17344;11524;Ц;5739;Ц;Ц;21523;3496;3890;2615;13440;43;1723;3380;7531;435;559;13938;11704;36;5473;Ц;Ц;8306;8339;8354;8202;8093
9188117;      Andechs;12229;1403;1084;4187;6221;40;395;2758;2745;271;843;7387;5195;Ц;2631;888;Ц;10791;1420;1188;1277;5828;42;393;2465;2620;296;387;6686;4101;384;2461;656;Ц;10545;1444;1091;521;6192;41;395;2680;2782;281;545;7258;5974;Ц;2834;1020;Ц;13071;1492;1324;2524;4804;42;424;1223;2848;255;3;5279;5768;Ц;2859;2793;Ц;14259;1402;1423;1545;6577;43;433;2737;3095;259;145;7222;6313;Ц;2932;4491;Ц;3754;3760;3767;3784;3805
9188118;      Feldafing;9441;1641;1814;1138;7375;4;822;2527;3741;205;830;8482;6145;Ц;3112;1304;Ц;10317;2117;1972;859;4486;4;837;-220;3570;224;122;4583;7102;Ц;3597;1168;Ц;10593;1966;2192;724;7028;5;836;2092;3759;221;182;7790;7272;Ц;3636;1074;Ц;10060;1950;2015;846;8129;4;896;3035;3847;200;275;9112;7196;Ц;3584;981;Ц;12470;1946;1782;2148;7050;4;893;1546;4182;203;203;7518;7113;Ц;3304;735;Ц;4276;4224;4299;4289;4327
9188120;      Gauting;50124;8426;7629;3460;28910;49;2962;5656;19102;1081;1117;30081;26402;302;13675;10752;Ц;46479;8666;7772;4474;27548;49;2965;5058;18231;1182;734;28422;24984;1837;14372;10295;Ц;48679;8980;7793;6332;29216;48;3038;6362;18537;1163;742;30462;25689;1785;13894;9787;Ц;48372;9276;8012;5942;30300;50;3061;7090;18976;1054;727;31641;25686;2325;14337;9409;Ц;53783;9673;8947;6426;32436;49;3098;7522;20625;1070;813;33935;27344;2580;14285;9089;Ц;20699;20727;20740;21591;21841
9188121;      Gilching;65506;10266;5974;10404;28576;40;2453;7994;16430;1606;1962;29966;28874;Ц;14625;16390;Ц;55381;11283;6337;10325;31242;40;2545;11166;15682;1755;1145;32571;28379;Ц;14374;15041;Ц;48596;11633;6839;6586;31354;41;2563;10437;16282;1972;1457;33000;25897;333;13282;14293;Ц;51215;12007;7442;4232;34748;39;2602;13597;16666;1785;1537;36719;29344;Ц;14480;13538;Ц;67257;12882;9218;5539;38403;39;2615;15763;18113;1813;1926;40796;29640;Ц;13768;12792;Ц;19123;19130;19035;18992;19057
9188124;      Herrsching a.Ammersee;23560;4151;4857;3173;18318;14;1592;7012;8673;771;1963;20835;13906;Ц;7043;2878;Ц;24825;4777;4434;2744;16600;13;1586;5643;8277;843;586;18258;15329;Ц;7764;2263;Ц;26663;4700;4785;2348;17094;13;1591;5991;8425;806;915;19103;17303;Ц;8652;650;Ц;27011;5089;4740;4057;19213;13;1649;7920;8624;731;982;21726;16451;Ц;8193;450;Ц;30975;5176;5407;5397;21582;12;1635;9541;9373;742;1267;23821;16641;Ц;7730;1850;Ц;10709;10756;10794;11085;11076
9188126;      Inning a.Ammersee;19898;1892;2104;3214;9203;23;755;3817;4150;263;812;9827;7282;Ц;3688;1547;Ц;20998;2181;2026;5674;10734;23;760;5597;3961;287;383;11476;7558;Ц;3828;1461;Ц;26348;2227;3014;3574;11626;22;780;6293;4022;395;1014;12733;7713;Ц;3857;1373;Ц;25160;2329;3419;2291;12406;22;792;7001;4118;357;691;13550;9018;Ц;4491;1285;Ц;42530;2400;3924;5652;14651;28;807;8847;4475;363;1150;16187;9784;Ц;4545;1195;Ц;4817;4822;4830;4803;4793
9188127;      Krailling;24090;3396;2936;1835;11911;12;1147;3015;7030;686;1186;13094;19864;Ц;10061;Ц;Ц;23796;3696;2874;2592;12750;13;1155;4100;6709;749;260;13843;13153;Ц;6662;Ц;Ц;33674;3687;2743;7450;14038;12;1177;5012;6885;926;707;15569;11426;Ц;5713;Ц;Ц;22288;3930;3127;1530;13145;12;1268;3955;7048;837;404;14261;15863;Ц;7900;Ц;Ц;24211;3648;3292;1267;13805;12;1280;3977;7660;851;533;15001;15088;Ц;7008;Ц;Ц;7808;7930;7912;7864;7790
9188132;      Seefeld;22718;3804;2912;7604;14891;31;925;6195;6708;1007;1228;17081;11451;Ц;5800;Ц;Ц;20692;4069;2958;3556;13795;30;936;5301;6403;1101;1050;15531;13848;Ц;7014;Ц;Ц;22779;4426;3192;3518;16143;31;944;7696;6452;995;1034;18700;13948;Ц;6974;Ц;Ц;24521;4661;3151;2728;18444;31;951;9928;6605;902;1222;21593;13801;Ц;6873;Ц;Ц;32369;4731;3636;4182;20439;29;976;11313;7179;917;1732;24193;16095;Ц;7476;Ц;Ц;7484;7502;7482;7607;7653
9188137;      Pцcking;89522;3353;3238;10511;23339;19;826;16351;4828;1296;14014;40725;18199;Ц;9218;Ц;Ц;67174;3762;4663;6143;16705;18;826;9816;4608;1416;1158;22720;37775;Ц;19133;Ц;Ц;90734;3685;3246;3998;13260;20;859;6713;4721;925;1403;18101;37522;Ц;18761;Ц;Ц;77128;4000;3330;3181;14032;21;882;7430;4833;843;1575;19355;34495;Ц;17179;1400;Ц;37042;4318;4539;1975;20049;21;934;12958;5253;856;1398;28493;25138;Ц;11677;957;Ц;5638;5565;5555;5535;5571
9188139;      Starnberg, St;87129;15279;16435;10631;41861;50;3988;14207;21227;2323;3188;44721;39739;Ц;20128;10477;Ц;87830;19410;13595;8834;40487;48;3977;13595;20259;2538;1450;42613;40768;Ц;20649;9450;Ц;85345;18100;12230;4394;43764;53;4441;15857;20700;2621;1583;46264;37828;Ц;18914;13427;Ц;99059;18273;13119;12239;49153;53;4461;20734;21189;2374;2372;52161;41340;Ц;20587;13335;Ц;93561;21755;14809;6545;48533;60;4986;17678;23030;2411;2455;50758;41786;Ц;19410;12415;Ц;23544;23387;23550;24142;24397
9188141;      Tutzing;27912;4291;4386;3730;13999;27;1440;3961;7796;497;959;15252;11428;568;6312;2259;Ц;28231;4528;4309;3051;13545;27;1449;3914;7441;543;565;14662;12300;429;6435;1844;Ц;26942;4460;4303;3528;15408;33;1521;5305;7800;565;493;17016;12876;164;6430;1588;Ц;32908;4594;4655;8139;17071;33;1531;6607;7983;512;995;18845;12657;474;6697;1381;Ц;35212;5128;5429;6520;18090;32;1564;6951;8677;520;1101;20123;14549;Ц;6555;1189;Ц;9884;9883;9901;10010;9964
9188144;      Weяling;26676;3831;2581;1451;11747;19;904;4988;4720;1099;1530;13561;7617;Ц;3858;2657;Ц;31984;4374;2725;1806;15763;19;901;9122;4505;1200;1144;18225;11063;Ц;5603;2203;Ц;38448;4495;2881;3379;12597;19;916;5764;4612;1269;664;14413;11478;Ц;5739;1979;Ц;45883;4739;3209;12992;11379;19;920;4552;4721;1150;600;12857;15436;Ц;7687;8114;Ц;35852;4883;3185;12354;13927;18;915;6678;5131;1167;524;15163;12376;Ц;5748;11604;Ц;5476;5498;5474;5455;5432
9188145;      Wцrthsee;10354;1618;1719;800;7667;21;735;1602;4862;195;317;7855;6856;Ц;3473;3923;Ц;11893;1812;2133;684;7017;21;741;1271;4641;213;147;7219;7261;Ц;3677;4291;Ц;11547;1895;1988;811;7305;21;761;1420;4682;221;214;7519;7075;Ц;3537;3685;Ц;13396;1907;2039;2173;8934;21;757;2973;4793;200;320;9385;7150;Ц;3561;2885;Ц;13471;1900;2068;1102;9200;21;765;2817;5209;203;262;9659;8200;Ц;3809;2105;Ц;4977;4953;4997;5070;5104
9188444;      Gemeindefreie Gebiete;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц
9189111;      Altenmarkt a.d.Alz;13747;1475;1899;2232;4772;39;385;1234;2864;243;273;5051;4061;568;2304;Ц;Ц;11250;1534;1663;1295;4973;38;447;1481;2734;266;49;5226;4225;619;2574;Ц;Ц;12681;1588;1671;3269;5624;38;401;1909;2988;280;167;5992;4399;523;2573;Ц;Ц;12425;1661;1841;1684;5602;38;416;1828;3057;253;267;5971;4480;598;2719;Ц;Ц;11471;1843;1991;1037;6345;38;409;2310;3322;257;301;6807;5150;350;2742;Ц;Ц;4149;4140;4155;4013;4061
9189113;      Bergen;17958;2731;1879;3517;5436;24;591;1337;3126;168;130;5410;4372;1046;2774;4642;Ц;14503;3027;1772;2683;4523;22;590;724;2984;183;269;4605;4616;1107;3078;4415;Ц;14533;3338;1995;2816;5089;22;589;1086;3168;184;10;5190;4470;1255;3155;4142;Ц;18005;3421;2007;3612;5763;22;604;1393;3242;167;240;5610;4502;1293;3130;6364;Ц;17985;3628;2138;4002;5943;20;596;1594;3523;169;149;6110;4680;1482;3362;6054;Ц;4923;4890;4910;4584;4566
9189114;      Chieming;20681;2000;1631;2441;6524;53;614;1855;3461;331;655;6785;5982;13;2889;1479;Ц;16801;2083;1728;2136;7111;49;623;2399;3304;362;24;7132;6622;Ц;3405;1269;Ц;16655;2328;1606;1071;7608;52;639;2484;3546;378;299;7624;5950;244;3338;1061;Ц;24615;2609;2122;4341;8189;52;643;3031;3629;342;414;8310;6878;Ц;3500;849;Ц;17415;2726;2602;3340;8801;53;681;3320;3944;348;376;9034;6655;226;3620;634;Ц;4939;5033;5043;4588;4567
9189115;      Engelsberg;8338;1023;1365;981;3703;65;209;1640;1561;222;409;4099;3196;Ц;1614;2146;Ц;10199;972;1562;2804;3679;65;213;1663;1489;243;118;3980;3348;Ц;1724;2349;Ц;11539;1270;1547;2334;4081;65;217;1831;1723;238;288;4498;3551;Ц;1847;2556;Ц;11728;1181;1817;1116;5465;67;237;3177;1762;216;471;6147;3610;Ц;1886;1153;Ц;11440;1300;1899;1301;5838;66;226;3405;1915;219;656;6625;3874;Ц;1976;871;Ц;2607;2554;2582;2382;2390
9189118;      Fridolfing;39676;5619;3451;9149;14686;82;390;10832;2468;909;2502;16611;11351;Ц;5732;Ц;Ц;28756;6776;3692;3863;15613;83;420;11756;2355;993;1168;17145;13734;Ц;7073;Ц;Ц;35280;5896;4850;6299;21068;84;630;16515;2714;1120;1958;23807;13674;Ц;7110;Ц;Ц;51183;7122;5232;8046;23099;80;468;18756;2776;1013;2392;26126;14715;Ц;7688;Ц;Ц;67120;7775;5649;10744;26923;78;485;22305;3017;1029;2424;30641;19695;Ц;10045;Ц;Ц;4362;4399;4425;4356;4349
9189119;      Grabenstдtt;13696;2110;1466;2252;7307;37;491;3461;2751;491;934;7618;6300;Ц;3182;Ц;Ц;17876;2226;1447;1532;4265;38;499;511;2625;537;36;4299;6900;Ц;3554;Ц;Ц;13197;1734;1554;519;6022;39;508;1970;2856;550;172;6152;6556;Ц;3409;Ц;Ц;14485;3132;1444;1801;6796;40;510;2720;2922;498;233;6977;6948;Ц;3631;Ц;Ц;17059;2600;1621;2772;10468;39;515;6138;3176;506;445;10979;6463;Ц;3296;Ц;Ц;4391;4413;4456;4285;4313
9189120;      Grassau, M;22593;3496;1905;4693;7540;25;888;2550;3522;359;465;7423;5181;2210;3910;2506;Ц;23941;3669;2112;5256;7631;26;928;2524;3362;392;235;7253;5479;2369;4333;2283;Ц;22407;3914;2588;3280;7946;27;881;2568;3652;376;190;7595;6163;1952;4247;1863;Ц;24418;3356;2565;6283;8885;27;966;3389;3737;341;431;8548;5972;2301;4598;8950;Ц;34337;5119;2799;10238;8903;27;962;3081;4061;346;300;8599;6294;2645;4953;11251;Ц;6878;6918;6995;6767;6808
9189124;      Inzell;19549;3144;4443;2639;5245;31;840;1567;2474;191;358;5071;3903;1257;2694;3634;Ц;18586;3339;4257;1319;5247;31;852;1778;2361;208;144;5153;3946;1454;2998;2879;Ц;21177;3123;3800;1879;6065;31;873;1955;2665;210;197;5706;4367;1160;2873;2297;Ц;23924;3357;4741;3509;6899;34;890;2835;2726;190;290;6636;4429;1292;3116;5307;Ц;27952;3643;5115;6647;6928;32;862;2682;2963;193;247;6720;4804;1310;3253;4799;Ц;4854;4838;4858;4297;4378
9189126;      Kienberg;4042;338;414;1424;1339;38;97;197;948;56;46;1391;1225;286;794;444;Ц;3510;385;357;829;1379;38;98;274;905;61;34;1431;1157;416;900;849;Ц;4437;409;414;1136;1460;38;106;246;1006;58;26;1516;1246;357;845;1151;Ц;5528;420;435;2474;1744;38;113;505;1029;53;61;1841;1284;366;888;1009;Ц;5745;473;440;697;1890;41;109;561;1118;53;57;1959;1349;385;930;880;Ц;1423;1404;1406;1315;1308
9189127;      Kirchanschцring;9544;1449;1287;683;6708;39;231;4329;1771;334;1124;7929;6070;Ц;3066;1994;Ц;12937;1618;1334;1590;8225;41;252;5873;1690;365;698;9504;6050;Ц;3116;1873;Ц;18735;1490;1400;2284;7150;41;274;4584;1866;376;502;8317;6475;Ц;3367;1752;Ц;21620;1903;1714;2147;7666;40;256;5113;1909;341;739;8977;7952;Ц;4155;3180;Ц;20176;1857;1719;2647;12393;39;256;9668;2075;346;711;14750;6922;Ц;3530;3053;Ц;3355;3353;3346;3346;3310
9189129;      Marquartstein;9268;1300;1280;364;3538;10;357;967;1929;162;217;3610;2733;913;1925;14;Ц;10025;1390;1283;1087;3422;10;356;878;1841;177;99;3406;2899;917;2056;10;Ц;11386;1326;1246;3332;4000;10;358;1259;2000;179;164;4014;3066;844;2085;6;Ц;13400;1465;1484;3216;3857;10;365;1096;2046;163;101;3871;3042;898;2135;Ц;Ц;11778;1697;1818;2606;3869;10;358;950;2224;165;100;3896;3434;800;2200;Ц;Ц;3248;3288;3250;2988;3022
9189130;      Nuяdorf;4565;597;2363;Ц;2754;25;268;673;1654;134;305;2857;2197;438;1395;2830;Ц;5043;717;2753;446;2689;23;228;712;1579;146;28;2743;2517;316;1442;2728;Ц;5049;648;1323;601;3712;26;330;1528;1691;133;232;3918;2553;323;1529;2624;Ц;4371;750;987;223;3552;28;376;1284;1731;121;155;3697;2695;297;1571;2518;Ц;4772;739;1047;146;3928;29;304;1585;1881;123;110;4136;3396;Ц;1616;2410;Ц;2466;2453;2433;2339;2341
9189133;      Obing;14083;1377;1448;3440;3962;69;346;774;2563;198;338;4155;3426;1041;2363;2271;Ц;13856;1433;1582;3770;4177;66;353;1084;2446;216;105;4348;4122;806;2525;2599;Ц;12544;1530;1623;1527;4780;68;369;1435;2681;213;164;5032;3691;1174;2784;2304;Ц;11776;1616;1539;2317;5380;68;381;1982;2743;193;231;5699;3949;1144;2733;2006;Ц;22899;1794;1963;1792;5328;69;369;1700;2982;196;208;5630;4300;1146;2890;768;Ц;4303;4335;4375;4276;4351
9189134;      Palling;6956;895;735;1214;3397;79;200;728;2279;108;135;3666;2808;848;1971;Ц;Ц;8721;1001;756;934;3187;80;210;599;2175;118;79;3400;2933;913;2095;Ц;Ц;10218;1176;933;2707;3660;82;229;859;2368;115;117;3964;3143;808;2092;Ц;Ц;9039;1225;1166;1852;3890;82;218;1056;2423;104;106;4228;3103;971;2254;Ц;Ц;8956;1323;1039;1607;4258;80;217;1215;2634;106;163;4655;3436;910;2282;Ц;Ц;3475;3506;3527;3401;3493
9189135;      Petting;6517;1002;573;1516;2251;47;178;715;1230;70;147;2443;1639;755;1327;Ц;Ц;6432;1010;477;1295;2418;45;161;945;1174;76;79;2600;1712;800;1388;Ц;Ц;7060;1012;619;745;2620;49;170;953;1344;84;142;2844;2079;560;1334;Ц;Ц;11613;1069;657;1867;2713;46;164;1033;1374;76;126;2946;2228;538;1463;Ц;Ц;9002;1404;673;1925;2782;46;163;983;1494;77;118;3016;2403;548;1562;Ц;Ц;2334;2314;2349;2237;2236
9189137;      Pittenhart;4141;451;439;806;1475;40;108;303;988;31;78;1540;1106;718;1027;197;Ц;6458;473;528;1720;1621;41;110;489;943;34;54;1690;1298;648;1038;169;Ц;4558;504;503;904;1985;40;138;634;1128;40;64;2092;1410;602;1086;149;Ц;3787;535;515;296;2085;40;117;734;1153;36;115;2202;1529;621;1169;128;Ц;8083;614;613;661;2067;40;119;612;1253;37;48;2169;1769;553;1212;107;Ц;1820;1852;1873;1842;1875
9189139;      Reit im Winkl;13954;2365;3269;2219;3725;24;755;1259;1172;197;213;3301;2268;511;1423;1526;Ц;12564;2519;2788;1379;3509;24;757;1006;1118;215;125;2991;2279;621;1596;1136;Ц;14530;2541;2664;2539;3863;24;869;975;1227;216;77;3201;2743;333;1521;902;Ц;15890;2597;3177;5005;4191;24;844;1364;1256;196;148;3572;2571;424;1620;2788;Ц;15897;2774;3202;3060;4310;24;789;1432;1365;199;163;3717;2720;464;1685;3787;Ц;2315;2326;2323;1945;1932
9189140;      Ruhpolding;26427;3739;4990;5981;7340;76;1279;1955;3423;346;235;7056;4964;2334;3953;12571;Ц;29143;3738;5073;5807;6858;76;1284;1582;3267;378;306;6503;5442;2372;4269;14882;Ц;23765;3998;4839;2871;8237;76;1369;2428;3607;366;274;7848;5795;2163;4266;13861;Ц;22970;3959;4582;5547;8618;77;1365;2802;3691;331;264;8283;5714;2363;4446;12607;Ц;33275;4633;4115;2593;9046;76;1339;2899;4011;337;318;8719;6573;2170;4596;10985;Ц;7048;6950;7051;6115;6178
9189141;      Schleching;3819;723;759;668;1631;24;283;248;887;53;48;1484;1074;833;1095;569;Ц;3973;797;694;715;1868;25;292;409;847;58;43;1619;1201;860;1156;563;Ц;5533;749;726;703;1928;25;293;304;970;55;38;1639;1278;843;1177;558;Ц;6104;822;894;252;2184;23;301;565;992;50;60;1945;1401;759;1141;552;Ц;5944;971;1102;1273;2345;24;293;638;1078;51;69;2112;1373;937;1340;546;Ц;1837;1833;1892;1668;1642
9189142;      Schnaitsee;12401;1189;1451;2294;3114;108;256;424;2154;164;-87;3174;2915;908;2135;3554;Ц;10896;1211;1082;2461;3694;106;280;1066;2056;180;186;3793;4014;356;2071;5435;Ц;11551;1304;1199;1837;3794;107;299;976;2232;174;58;3916;2627;1346;2575;4178;Ц;16750;1388;1455;4743;4415;107;292;1568;2284;158;246;4592;3318;1031;2239;3908;Ц;12160;1507;1553;2462;4718;104;274;1690;2482;160;183;4913;3447;1166;2520;3563;Ц;3654;3656;3727;3572;3595
9189143;      Seeon-Seebruck;19677;2495;2293;6666;5798;55;564;1688;3112;231;443;6060;4426;794;2687;3000;Ц;15814;2721;2239;2920;5237;56;579;1212;2971;253;88;5330;4839;678;2862;2850;Ц;16816;2829;2182;3329;5948;54;560;1594;3321;263;208;6162;5345;418;2936;2700;Ц;17278;3073;2611;4633;6851;55;561;2237;3398;238;257;6953;5187;489;3017;5350;Ц;21532;3145;2510;4728;7514;54;579;2579;3693;242;261;7690;5415;596;3166;5152;Ц;4480;4481;4507;4424;4420
9189145;      Siegsdorf;34352;4805;4134;5746;14247;48;949;6582;5156;1196;1259;14582;14131;Ц;7136;Ц;Ц;32935;4598;4047;10328;14528;50;945;7195;4921;1307;898;14881;13398;Ц;6900;Ц;Ц;36774;5115;4306;9785;16152;50;1043;8058;5227;1293;1060;16434;12145;Ц;6315;2700;Ц;39639;5431;4397;5125;22164;50;1027;14224;5349;1172;1322;22844;13483;Ц;7045;2700;Ц;49201;5885;4541;9756;36680;50;1009;28266;5813;1190;3408;38282;14596;Ц;7444;1851;Ц;8371;8255;8273;8028;8077
9189146;      Staudach-Egerndach;3156;384;414;415;928;11;86;183;618;19;36;975;738;461;668;Ц;Ц;2847;422;418;367;862;11;87;134;590;20;26;889;790;468;695;Ц;Ц;2908;422;334;395;855;11;88;67;635;26;3;866;806;447;686;Ц;Ц;2517;429;411;63;992;12;92;191;650;23;30;1031;806;473;709;Ц;Ц;3201;458;462;59;1031;11;91;181;706;24;16;1073;792;564;782;Ц;Ц;1162;1156;1165;1124;1135
9189148;      Surberg;6621;1754;1152;1479;2994;36;298;491;2099;61;96;3049;2438;1021;1849;780;Ц;6191;1915;949;917;2786;36;299;372;2003;67;41;2816;2402;1235;2076;621;Ц;6167;1909;953;432;3336;36;297;780;2148;65;71;3412;2597;1158;2035;500;Ц;6561;2042;1067;684;3128;36;310;516;2198;59;73;3185;2499;1332;2156;385;Ц;8941;2312;1178;1912;3568;36;306;767;2389;60;80;3652;2929;1213;2184;240;Ц;3408;3403;3406;3276;3267
9189149;      Tacherting;17923;2098;2519;4168;5488;87;520;773;3625;472;470;5842;6688;81;3455;2076;Ц;14888;2186;1996;3472;10184;87;562;5548;3459;515;1060;11304;6916;152;3682;1924;Ц;19009;2259;2216;2077;14388;88;545;9611;3638;493;759;16371;5136;1437;4049;1713;Ц;34768;2451;2807;1832;11548;88;566;6711;3723;447;853;13023;9808;Ц;4571;1549;Ц;20181;2369;3282;1169;13887;87;559;8727;4047;454;1119;15839;12255;Ц;6250;1382;Ц;5745;5803;5718;5643;5612
9189150;      Taching a.See;5751;1219;991;481;1758;50;164;245;1256;40;62;1799;1395;707;1161;763;Ц;6415;1374;970;930;1740;50;165;279;1199;44;33;1773;1424;812;1271;640;Ц;5682;1471;901;798;1847;50;171;262;1317;42;32;1887;1563;754;1256;517;Ц;8374;1492;1039;1788;1880;52;165;273;1347;38;28;1921;1544;837;1329;2129;Ц;9169;1656;1497;1932;2019;52;165;294;1464;39;37;2068;1626;928;1429;1962;Ц;2130;2172;2150;2019;1976
9189152;      Tittmoning, St;14810;3331;2430;3949;7535;123;536;2784;3426;653;548;7835;5895;671;3356;4706;Ц;15167;3564;2520;3754;7891;124;586;3181;3270;714;393;8123;7807;Ц;3760;4320;Ц;15356;4038;2657;3669;10056;121;765;4928;3549;678;544;10559;6623;441;3885;5586;Ц;16413;3972;2549;1003;10437;125;659;5387;3632;615;551;10944;7399;118;3816;5549;Ц;17023;4835;3050;2521;12623;123;622;7288;3947;624;651;13337;8951;Ц;4519;4962;Ц;5803;5811;5868;5798;5839
9189154;      Traunreut, St;82499;12796;9932;7991;21879;59;2626;4039;11792;3322;2974;23099;33088;Ц;16353;Ц;Ц;71818;12931;7948;6972;23737;59;2673;6080;11255;3630;-912;24633;34294;Ц;17661;2000;Ц;72828;13295;7762;5469;33462;63;2848;14668;12259;3582;1511;35542;21258;4988;16042;Ц;Ц;77299;14082;9598;6016;44691;60;3011;25787;12543;3246;3453;48135;32277;Ц;14960;Ц;Ц;94076;14893;10746;13910;43641;62;2912;23691;13633;3296;2208;46931;31466;29;16076;Ц;Ц;20998;20932;20920;20152;20212
9189155;      Traunstein, GKSt;83677;14291;11496;16773;31081;61;3222;11293;13498;2959;2268;31223;24637;914;12879;21061;Ц;79274;14808;10914;16373;31714;63;3213;12270;12883;3233;1257;31533;24724;1893;14271;18907;Ц;92083;15803;13542;10307;33237;63;3189;12743;13958;3228;1316;33414;26940;819;14101;16872;Ц;79941;16720;13239;8836;36438;63;3287;15771;14282;2925;1629;36554;27647;832;14903;14875;Ц;79301;17226;13658;21049;41310;65;3431;19047;15523;2970;2043;41443;29047;1364;15852;13083;Ц;20485;20608;20625;20242;20530
9189157;      Trostberg, St;38963;6361;5845;3777;17204;93;1317;7373;7053;1342;1940;17712;13464;291;6963;1701;Ц;36339;6522;5510;4600;21011;95;1439;11252;6732;1467;1210;21365;15133;Ц;7680;1451;Ц;40992;7293;6304;4170;13558;92;1589;3346;7100;1403;310;13857;15116;Ц;7860;2771;Ц;37972;7110;5375;7312;19156;93;1514;8981;7266;1271;963;19719;18254;Ц;9538;2415;Ц;44033;7577;6034;7779;18563;90;1433;7821;7897;1291;825;19131;14177;1362;8592;2075;Ц;11214;11255;11283;11219;11254
9189159;      №bersee;12890;2243;3136;2172;5937;42;697;1756;3119;242;405;6000;4324;1189;2927;3478;Ц;12107;2453;2438;2190;5733;42;699;1722;2976;265;157;5779;5499;532;2903;4334;Ц;11577;2418;2589;1783;6157;42;714;1469;3385;262;178;5986;5305;683;3237;4377;Ц;14187;2623;2601;3923;6559;41;762;1858;3463;237;205;6504;5437;778;3340;4011;Ц;14464;2823;3140;2887;6738;42;730;1772;3764;241;189;6702;5452;1037;3512;3691;Ц;5019;5029;5086;4953;4973
9189160;      Unterwцssen;13821;1149;1263;5711;3177;20;510;592;1745;86;135;3072;2306;1477;2045;2490;Ц;14367;1183;1257;4448;3389;20;510;677;1665;94;64;3066;2369;1616;2263;3020;Ц;12747;1212;1358;1818;3851;21;548;855;1875;92;95;3536;2604;1521;2255;2564;Ц;11763;1236;1594;1599;4213;21;564;1174;1918;84;137;3933;2605;1539;2267;2350;Ц;13248;1409;1641;3021;4283;20;545;1106;2085;85;131;4019;2924;1599;2487;2130;Ц;3577;3559;3605;3393;3385
9189161;      Vachendorf;3789;599;479;307;1706;14;149;376;1130;33;89;1780;1402;535;1065;Ц;Ц;4193;646;543;267;1764;13;151;480;1079;36;96;1835;1352;651;1140;Ц;Ц;4416;663;509;311;1981;14;150;632;1139;41;48;2080;1497;558;1086;Ц;Ц;4961;699;534;582;2247;14;153;873;1166;37;90;2376;1584;549;1142;Ц;Ц;5234;713;497;474;2151;14;151;664;1267;37;104;2252;1756;530;1211;Ц;Ц;1832;1825;1830;1763;1800
9189162;      Waging a.See, M;17447;2934;2484;2702;7818;80;666;2523;4094;443;444;8110;6666;1010;3942;Ц;Ц;22064;2950;2499;4294;7452;82;701;2262;3908;484;356;7652;7219;982;4307;1000;Ц;18516;3025;2414;2858;11022;81;831;5217;4400;472;521;11549;6975;1241;4490;972;Ц;24601;3273;3013;2466;9993;82;744;4218;4501;428;452;10417;7490;1104;4512;833;Ц;28531;3673;4717;6818;9012;82;727;2856;4892;435;329;9354;9737;82;4615;2222;Ц;7053;7013;7052;6699;6796
9189165;      Wonneberg;6303;575;488;1671;1164;35;101;215;790;22;43;1201;842;643;838;1899;Ц;4871;664;376;1705;1163;34;99;251;754;24;48;1196;944;651;888;1795;Ц;4465;702;434;1432;1452;35;107;405;881;22;28;1514;1059;602;903;1636;Ц;6553;748;524;3177;1569;35;104;507;901;20;96;1654;1078;642;954;2428;Ц;5759;817;525;1135;1485;34;104;346;979;20;11;1540;1256;625;1014;2278;Ц;1553;1567;1570;1557;1555
