Landtagswahlen seit 1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9178150;      Paunzhausen;935;619;1238;1226;724;–;–;102;185;38;1015;713;1426;1414;900;31;–;80;228;26;1088;628;1256;1240;889;39;–;91;116;36;1126;667;1334;1306;447;316;–;193;129;91;1209;812;1624;1601;706;258;–;156;210;45;1194;930;1860;1853;523;448;229;296;98;74;1216;947;1894;1888;522;579;284;190;111;35
9178155;      Wang;1151;738;1476;1461;924;–;–;111;249;20;1349;934;1868;1845;1206;132;–;128;208;18;1572;939;1878;1854;1324;125;–;134;119;28;1779;1076;2152;2120;900;333;–;348;191;151;1789;1271;2542;2500;1354;277;–;314;266;57;1869;1472;2944;2923;978;603;326;538;120;104;1852;1512;3024;3002;950;849;422;367;143;63
9178156;      Wolfersdorf;1373;949;1898;1890;1327;–;–;201;203;42;1525;1106;2212;2189;1665;34;–;78;246;25;1631;1079;2158;2146;1652;82;–;159;144;46;1734;1113;2226;2193;934;393;–;397;147;166;1826;1302;2604;2576;1433;284;–;318;219;80;1852;1460;2920;2897;1018;663;290;479;118;111;1811;1412;2824;2808;993;839;298;338;116;46
9178157;      Zolling;2674;1913;3826;3781;2505;–;–;345;554;70;2807;2106;4212;4163;2934;80;–;256;603;33;2977;1968;3936;3902;2751;208;–;384;373;55;3247;2123;4246;4164;1540;769;–;824;385;316;3358;2364;4728;4642;2237;648;–;691;551;102;3373;2642;5282;5234;1800;1174;501;918;225;182;3291;2586;5172;5133;1917;1315;540;707;217;95
9179111;      Adelshofen;905;663;1326;1310;808;–;–;90;265;21;995;781;1562;1549;993;53;–;116;273;24;1120;778;1556;1535;1021;51;–;171;207;34;1212;834;1668;1636;680;163;–;230;267;132;1244;923;1846;1826;968;141;–;168;331;46;1319;1097;2194;2187;892;365;186;351;105;87;1406;1152;2304;2286;929;482;301;268;104;56
9179113;      Alling;2224;1701;3402;3370;1938;–;–;212;805;114;2325;1840;3680;3648;2098;157;–;296;746;105;2455;1697;3394;3352;2114;181;–;365;470;130;2651;1853;3706;3631;1580;424;–;475;566;370;2734;2059;4118;4060;2080;369;–;358;756;139;2888;2436;4872;4796;1508;1161;399;850;300;249;2904;2433;4866;4826;1423;1420;535;712;276;164
9179114;      Althegnenberg;1146;798;1596;1565;943;–;–;117;353;45;1223;904;1808;1788;1029;72;–;149;402;27;1308;825;1650;1630;1070;50;–;137;246;56;1358;904;1808;1788;767;168;–;250;286;160;1414;985;1970;1945;1036;152;–;164;374;37;1527;1183;2366;2353;802;367;230;480;126;113;1531;1212;2424;2405;803;438;339;498;120;64
9179117;      Egenhofen;1889;1308;2615;2587;1715;–;–;193;414;51;2056;1460;2920;2892;1809;170;–;221;455;44;2246;1397;2794;2762;1974;90;–;242;292;65;2432;1501;3001;2930;1306;368;–;336;382;263;2494;1699;3398;3362;1822;362;–;235;503;97;2576;1983;3966;3934;1690;551;379;620;183;168;2622;2103;4206;4147;1666;913;570;422;176;84
9179118;      Eichenau;8124;5999;11998;11881;5509;–;–;1070;3830;598;8270;6324;12648;12550;6287;501;–;1274;3453;288;8542;5735;11470;11339;5975;445;–;1787;2335;426;8916;6040;12080;11841;4226;1053;–;2044;2401;1328;9082;6823;13646;13477;5685;1048;–;1700;3375;595;8992;7380;14758;14632;4355;1535;1100;3895;1457;1325;8743;6941;13881;13696;4547;1582;1174;3184;1379;869
9179119;      Emmering;4476;3159;6318;6256;3352;–;–;437;1685;263;4364;3185;6370;6314;3437;450;–;455;1484;98;4357;2694;5388;5342;3118;640;–;490;839;96;4380;2791;5582;5473;2139;1011;–;564;881;424;4805;3375;6750;6652;3133;741;–;582;1317;231;4857;3832;7663;7545;2494;1145;689;1605;592;356;4835;3699;7398;7339;2676;1138;820;1188;576;264
9179121;      Fürstenfeldbruck, GKSt;23404;16164;32328;31995;17206;–;–;2298;8859;918;22913;16148;32296;32019;17714;1088;–;2546;7772;540;23897;13349;26698;26381;15940;658;–;3599;4650;638;24284;13906;27793;27354;10786;2366;–;4064;5026;2850;24695;15641;31280;30854;14173;1745;–;2957;7902;976;24663;17624;35248;34893;11390;3748;3270;8104;3365;1918;24118;16565;33130;32739;11536;4352;3575;6337;2796;1184
9179123;      Germering, GKSt;27375;19547;39093;38687;17891;–;–;2450;13777;1435;27070;19753;39506;39212;19314;779;–;3410;12085;812;27251;16584;33167;32818;18242;743;–;4308;7325;968;27174;16839;33672;32992;12040;2068;–;5803;7214;3371;27513;18865;37725;37176;16768;1920;–;3941;9585;1480;27085;20537;41072;40693;12920;4039;3432;10011;4446;2509;26199;19012;38021;37628;13673;4303;3603;6856;4898;1418
9179125;      Grafrath;2353;1729;3458;3422;1727;–;–;365;919;121;2492;1918;3836;3805;2018;83;–;546;828;84;2681;1797;3594;3563;1931;94;–;789;548;109;2731;1990;3980;3892;1460;276;–;859;642;412;2784;2037;4074;4022;1754;211;–;587;935;166;2840;2295;4589;4545;1353;428;238;1338;454;292;2916;2301;4602;4534;1454;601;353;1217;332;169
9179126;      Gröbenzell;13978;10269;20538;20331;10154;–;–;2519;5347;1025;14243;10974;21948;21748;11440;609;–;3132;4703;487;14452;9633;19266;19080;10641;536;–;3579;3238;652;14830;9940;19879;19595;7746;1029;–;4433;3248;2060;14917;11185;22367;22082;9938;1020;–;3876;4679;1015;14583;12052;24104;23901;7249;2140;1599;7178;2325;1629;14133;11287;22573;22308;8213;2339;1619;5153;2176;1037
9179128;      Hattenhofen;936;656;1312;1292;831;–;–;81;257;22;969;698;1396;1388;871;67;–;94;255;12;1045;670;1340;1334;957;27;–;106;173;18;1056;652;1304;1275;601;130;–;134;190;117;1116;788;1576;1560;938;95;–;84;269;31;1167;894;1788;1775;782;218;135;253;127;74;1143;899;1798;1768;751;284;219;228;102;48
9179130;      Jesenwang;913;701;1402;1381;805;–;–;69;336;33;978;762;1524;1514;953;78;–;80;299;16;1059;685;1370;1359;881;50;–;69;286;27;1132;758;1516;1493;579;198;–;131;340;128;1144;830;1660;1628;815;129;–;87;397;42;1149;936;1872;1858;843;227;140;265;137;91;1241;972;1944;1930;836;394;177;218;126;51
9179131;      Kottgeisering;1051;822;1644;1620;917;–;–;131;368;31;1101;879;1758;1748;1005;55;–;204;336;33;1129;802;1604;1579;953;52;–;232;225;61;1195;853;1706;1685;714;150;–;308;246;156;1244;949;1898;1881;877;142;–;201;374;98;1228;1042;2084;2070;708;278;130;480;135;149;1220;1030;2060;2046;780;318;140;450;121;65
9179132;      Landsberied;752;587;1174;1166;774;–;–;63;233;26;806;641;1282;1264;824;52;–;96;224;14;971;660;1320;1301;886;41;–;117;184;30;1055;761;1522;1499;701;222;–;213;186;109;1114;868;1736;1704;929;132;–;149;361;36;1219;1015;2030;2022;857;337;120;357;107;88;1222;1039;2078;2068;869;435;226;270;93;49
9179134;      Maisach;8328;5741;11482;11313;6132;–;–;866;3025;274;8720;6383;12766;12610;6556;749;–;995;3171;144;9318;5909;11817;11690;7108;559;–;1375;2010;221;9637;6095;12190;11949;4761;1613;–;1765;1972;949;9979;7217;14434;14253;6092;2578;–;1342;2723;338;10346;8144;16287;16149;5672;2278;1407;3425;1281;754;10323;8191;16382;16232;5879;3096;1648;2754;1236;412
9179136;      Mammendorf;2459;1664;3328;3273;2061;–;–;221;662;71;2660;1953;3906;3867;2245;255;–;269;764;40;3160;1942;3884;3823;2415;269;–;409;533;70;3376;2092;4184;4126;1667;588;–;532;680;332;3470;2389;4778;4726;2429;493;–;449;872;103;3611;2796;5591;5555;2204;856;393;1128;294;223;3623;2865;5730;5642;2219;936;655;944;299;149
9179137;      Mittelstetten;1030;722;1444;1441;1001;–;–;81;215;37;1092;835;1670;1655;1143;57;–;105;245;14;1199;800;1600;1581;1156;61;–;107;181;26;1287;840;1680;1655;803;166;–;146;223;163;1312;945;1890;1869;1135;133;–;105;297;49;1329;1070;2140;2119;916;312;191;321;116;115;1300;1049;2098;2077;828;474;291;192;93;69
9179138;      Moorenweis;2295;1689;3378;3327;2416;–;–;139;484;45;2390;1869;3738;3710;2700;97;–;167;541;38;2634;1819;3638;3599;2734;126;–;265;316;49;2839;1927;3854;3793;1987;372;–;380;447;337;3002;2212;4424;4385;2657;293;–;243;628;99;3171;2515;5030;5001;2324;725;389;697;263;226;3191;2586;5171;5131;2100;1295;548;527;215;71
9179140;      Oberschweinbach;872;596;1192;1166;725;–;–;59;266;23;877;652;1304;1290;774;68;–;97;272;12;1034;621;1241;1217;789;35;–;104;194;21;1121;708;1416;1397;562;225;–;187;231;104;1261;835;1670;1646;893;134;–;115;304;57;1274;949;1898;1888;789;247;185;332;101;84;1278;997;1994;1977;808;350;284;232;62;71
9179142;      Olching, St;16077;10919;21838;21599;10592;–;–;1924;6527;706;16203;11545;23090;22851;10312;3336;–;1886;5349;372;17549;10465;20928;20704;11066;2234;–;2579;3549;461;18194;10886;21772;21421;8145;1654;–;3075;4890;2053;19280;13211;26422;26065;12184;1932;–;2687;6272;863;19438;14994;29988;29757;9986;3326;2694;6854;2667;1947;19114;14611;29222;28961;10768;3795;2951;5371;2668;1045
9179145;      Puchheim, St;14094;10180;20358;20128;9604;–;–;1513;6758;798;14117;10544;21088;20904;10653;645;–;1867;5934;418;14173;9153;18302;18130;10193;532;–;2493;3945;457;14096;9143;18282;17846;6768;1226;–;2695;3944;1869;14499;10367;20721;20436;9057;1082;–;2010;5783;689;14094;10920;21836;21636;6810;2141;1734;5565;2450;1227;13508;10201;20401;20130;7356;2205;1870;4104;2264;791
9179147;      Schöngeising;1275;974;1947;1937;1006;–;–;171;549;70;1313;1059;2118;2098;1158;46;–;211;518;38;1385;939;1878;1868;1054;57;–;301;349;30;1436;968;1936;1913;690;225;–;304;384;179;1508;1146;2292;2272;968;152;–;243;620;79;1477;1226;2452;2434;776;317;147;594;272;124;1492;1238;2476;2456;894;379;182;473;243;88
9179149;      Türkenfeld;2115;1526;3052;3009;1575;–;–;217;900;56;2237;1706;3412;3377;1738;236;–;278;834;43;2482;1625;3250;3226;1890;184;–;461;524;46;2721;1845;3690;3643;1447;429;–;592;595;271;2807;2067;4134;4083;1910;292;–;438;888;107;2840;2337;4674;4607;1544;601;316;1095;368;209;2836;2337;4674;4642;1764;739;396;969;299;124
9180112;      Bad Kohlgrub;1663;1159;2318;2263;1709;–;–;78;247;22;1623;1208;2416;2387;1683;130;–;70;264;21;1727;1062;2124;2090;1655;28;–;86;162;32;1738;1057;2114;2071;1045;237;–;161;216;179;1856;1252;2504;2441;1351;288;–;108;302;79;2036;1498;2996;2960;1124;626;262;492;103;105;2031;1502;3004;2966;1047;773;394;346;141;52
9180113;      Bad Bayersoien;841;565;1130;1111;804;–;–;34;114;14;836;611;1222;1196;836;41;–;39;124;11;885;559;1118;1105;851;17;–;39;63;18;928;573;1146;1117;615;142;–;69;45;96;920;659;1318;1308;771;139;–;46;141;25;973;763;1526;1501;592;405;130;153;39;48;1015;798;1596;1574;580;494;192;112;39;25
9180114;      Eschenlohe;1123;772;1544;1520;1034;–;–;60;267;19;1160;797;1594;1569;1053;87;–;62;232;25;1191;684;1368;1344;976;60;–;71;136;22;1176;684;1368;1339;659;106;–;83;130;88;1220;814;1628;1607;918;177;–;55;210;21;1247;944;1888;1866;730;402;217;190;106;42;1215;929;1858;1821;655;480;262;139;116;27
9180115;      Ettal;597;430;859;837;600;–;–;42;115;13;568;424;848;829;561;69;–;43;97;6;531;368;736;710;556;23;–;39;38;8;519;335;670;651;341;91;–;35;67;59;510;368;736;706;400;98;–;36;60;13;485;390;780;766;320;192;61;86;18;13;438;349;698;686;228;239;71;59;26;9
9180116;      Farchant;2688;1857;3710;3633;2469;–;–;221;488;70;2685;1946;3892;3856;2514;233;–;212;566;42;2738;1704;3408;3340;2638;80;–;86;297;68;2741;1556;3112;3010;1426;406;–;167;406;215;2840;1849;3698;3595;1957;533;–;138;487;64;2827;2106;4212;4138;1744;758;454;509;208;150;2756;2090;4180;4137;1673;946;614;285;234;93
9180117;      Garmisch-Partenkirchen, M;20378;14120;28240;27735;18332;–;–;1613;4012;784;19770;13739;27478;27017;17531;1027;–;1554;4232;552;19614;11341;22682;22263;16900;296;–;948;2216;749;19678;10962;21924;21317;10618;1673;–;1331;2469;2147;19542;12228;24456;23988;13208;2557;–;1173;3156;972;19047;13504;27008;26640;11402;3812;2933;4128;1349;1154;18389;12945;25890;25484;10456;4595;3690;2915;1349;725
9180118;      Grainau;2785;1919;3838;3783;2585;–;–;275;448;72;2737;1994;3988;3943;2604;188;–;313;483;77;2742;1744;3488;3435;2769;76;–;119;227;114;2749;1676;3352;3296;1770;311;–;204;261;329;2649;1738;3472;3436;2105;351;–;130;337;155;2569;1956;3912;3878;1935;630;361;470;136;137;2565;1899;3798;3755;1745;810;444;325;123;81
9180119;      Großweil;923;643;1286;1275;809;–;–;60;265;9;995;728;1456;1444;917;62;–;76;267;13;1047;677;1354;1341;972;21;–;75;182;15;1075;702;1403;1377;621;154;–;139;156;102;1156;814;1628;1604;872;160;–;91;193;40;1126;912;1824;1813;769;358;110;265;95;51;1197;997;1994;1978;725;603;168;214;70;30
9180122;      Krün;1379;975;1950;1915;1418;–;–;84;177;28;1403;999;1998;1955;1268;353;–;68;166;11;1458;893;1786;1751;1460;35;–;47;110;42;1470;919;1838;1807;961;242;–;81;117;143;1465;1044;2088;2034;1325;204;–;67;207;63;1492;1145;2290;2248;1172;344;216;228;85;70;1458;1155;2310;2274;1196;458;293;130;59;40
9180123;      Mittenwald, M;6385;4069;8138;7928;4924;–;–;321;940;189;6250;4131;8262;8131;5620;503;–;321;941;114;6139;3650;7300;7186;5837;77;–;196;547;187;6033;3330;6660;6485;3559;662;–;299;555;642;5882;3656;7312;7169;4602;805;–;230;641;181;5735;3977;7954;7810;3697;1573;720;846;290;225;5461;3899;7798;7679;3686;1723;916;530;256;144
9180124;      Murnau a.Staffelsee, M;8009;5715;11430;11277;6439;–;–;843;2178;377;8130;5810;11620;11488;6827;246;–;907;2104;228;8388;5083;10166;10029;6335;161;–;997;1310;274;8566;5432;10864;10641;4366;910;–;1224;1390;1190;8812;6084;12168;11966;5999;800;–;1076;1987;557;8964;6852;13704;13550;4844;1548;858;3389;849;688;8935;6784;13568;13434;4864;1705;1299;2790;879;437
9180125;      Oberammergau;3950;2648;5296;5180;3322;–;–;422;779;105;4005;2698;5396;5312;3383;204;–;439;789;61;3948;2101;4202;4133;2920;81;–;359;450;68;3860;2187;4374;4248;1671;952;–;472;405;320;3763;2286;4572;4467;2188;896;–;376;443;133;3907;2828;5656;5605;1702;1499;465;1083;206;144;3811;2839;5678;5590;1772;1464;719;860;224;103
9180126;      Oberau;2074;1444;2888;2816;1699;–;–;178;549;51;2080;1425;2850;2805;1746;84;–;167;553;19;2254;1287;2574;2497;1841;59;–;106;302;40;2280;1291;2582;2514;1116;287;–;140;339;194;2312;1468;2936;2842;1445;398;–;113;407;58;2335;1650;3299;3239;1354;596;375;378;196;94;2264;1628;3256;3214;1360;666;522;261;167;71
9180127;      Ohlstadt;2275;1599;3196;3141;1902;–;–;216;496;73;2373;1764;3528;3458;2253;99;–;223;466;44;2541;1614;3228;3189;2259;43;–;283;279;76;2516;1598;3196;3125;1449;301;–;335;336;254;2565;1833;3666;3619;2038;299;–;271;421;69;2565;2079;4158;4116;1661;722;294;722;200;103;2683;2110;4220;4162;1541;929;528;539;157;92
9180128;      Riegsee;837;683;1366;1350;792;–;–;79;155;30;866;712;1424;1406;809;39;–;86;157;25;882;647;1294;1281;759;13;–;73;93;30;912;593;1186;1152;479;84;–;88;80;81;926;687;1374;1350;668;92;–;102;108;29;972;795;1590;1572;634;277;90;273;53;43;995;806;1612;1598;566;363;169;230;59;27
9180129;      Saulgrub;1131;821;1642;1608;1144;–;–;60;184;12;1192;926;1852;1823;1284;118;–;60;207;16;1235;763;1526;1503;1152;24;–;69;124;15;1272;816;1632;1599;839;211;–;123;131;70;1270;896;1792;1764;1022;182;–;95;170;20;1286;1025;2050;2036;797;560;173;248;61;25;1298;1059;2118;2091;727;645;240;216;57;32
9180131;      Schwaigen;439;302;604;601;383;–;–;22;106;14;476;348;696;690;441;37;–;35;98;16;463;290;580;573;422;8;–;23;64;24;460;275;550;535;269;52;–;43;40;42;458;321;642;635;331;48;–;50;89;18;506;390;780;773;304;123;39;169;35;28;497;404;808;801;266;177;89;124;54;13
9180132;      Seehausen a.Staffelsee;1605;1165;2330;2295;1327;–;–;171;379;55;1572;1155;2310;2294;1359;81;–;223;322;42;1684;1091;2182;2150;1367;33;–;190;270;53;1754;1137;2274;2210;877;155;–;366;246;263;1775;1314;2628;2595;1232;212;–;283;369;122;1825;1521;3041;3019;1081;366;168;813;154;130;1875;1459;2918;2883;972;380;211;688;166;129
9180133;      Spatzenhausen;530;339;678;674;444;–;–;28;61;22;551;403;806;795;537;48;–;28;84;7;556;356;712;712;552;11;–;31;49;7;562;365;730;705;337;55;–;55;46;69;555;414;828;815;522;67;–;36;79;10;608;503;1006;989;466;169;83;94;36;30;580;467;934;925;361;264;113;77;19;16
9180134;      Uffing a.Staffelsee;1917;1469;2938;2907;1568;–;–;207;554;80;2058;1613;3226;3198;1742;117;–;286;576;65;2260;1502;3004;2971;1751;52;–;375;396;66;2256;1568;3136;3096;1134;349;–;441;433;268;2323;1756;3512;3465;1646;298;–;366;534;129;2337;1940;3880;3840;1343;616;189;930;214;176;2400;1963;3926;3891;1390;726;317;806;209;91
9180135;      Unterammergau;1011;769;1538;1490;1097;–;–;59;137;19;1011;795;1590;1557;1023;214;–;84;123;8;1076;677;1354;1335;1030;46;–;68;91;11;1141;710;1420;1397;744;260;–;75;106;60;1191;764;1528;1496;833;275;–;72;135;35;1211;908;1816;1769;586;615;159;193;53;43;1250;919;1838;1817;502;698;241;153;75;24
9180136;      Wallgau;972;656;1312;1290;1026;–;–;20;110;22;947;716;1432;1410;836;342;–;36;98;22;1026;666;1332;1316;1158;27;–;24;58;21;1055;656;1312;1278;754;170;–;52;79;84;1093;741;1482;1461;996;166;–;38;111;43;1141;827;1654;1630;862;276;173;146;32;44;1151;903;1806;1787;826;445;230;109;46;28
9180444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181111;      Apfeldorf;712;522;1044;1024;599;–;–;45;171;3;750;560;1120;1108;664;30;–;69;183;7;763;478;956;942;640;29;–;98;74;17;819;508;1016;994;454;97;–;114;102;80;856;586;1172;1152;634;77;–;88;159;20;918;728;1456;1447;656;170;124;248;54;46;954;772;1544;1527;538;287;196;216;55;24
9181113;      Denklingen;1637;1038;2076;2053;1393;–;–;99;306;33;1638;1145;2290;2274;1596;45;–;79;299;21;1788;1063;2126;2095;1551;56;–;138;148;65;1850;1125;2250;2188;1189;149;–;232;153;176;1969;1330;2660;2590;1621;114;–;145;297;45;2083;1607;3213;3185;1388;353;405;481;118;112;2207;1699;3398;3364;1263;645;615;340;134;70
9181114;      Dießen am Ammersee, M;6860;4711;9422;9218;5148;–;–;677;2398;336;7014;5033;10066;9905;5653;174;–;959;2143;230;7442;4609;9216;9108;5466;183;–;1358;1334;285;7774;4898;9796;9639;3775;544;–;1680;1641;1072;7971;5608;11216;11034;5150;503;–;1676;2133;436;8090;6466;12932;12787;3883;943;733;4054;1033;827;8115;6319;12638;12462;4148;1485;1091;3193;863;454
9181115;      Eching am Ammersee;1046;750;1500;1478;903;–;–;122;318;60;1113;849;1698;1682;1104;25;–;115;299;57;1215;844;1688;1673;1153;25;–;155;212;75;1213;873;1746;1729;828;101;–;224;245;215;1300;1021;2042;2023;1121;130;–;183;339;63;1345;1128;2256;2214;910;223;111;516;153;138;1285;1064;2128;2106;822;305;175;442;115;104
9181116;      Egling a.d.Paar;1380;1008;2016;1993;1210;–;–;107;355;29;1375;1089;2178;2146;1318;22;–;96;298;16;1554;1033;2066;2032;1356;14;–;116;303;31;1659;1145;2290;2239;979;109;–;166;218;170;1674;1260;2520;2488;1244;147;–;122;311;51;1761;1423;2846;2822;1125;253;247;461;136;122;1829;1541;3082;3044;1074;477;497;397;100;56
9181118;      Eresing;1169;866;1732;1714;1078;–;–;135;306;29;1217;968;1936;1924;1173;26;–;159;345;18;1279;964;1928;1907;1190;42;–;294;228;36;1405;1025;2049;2018;973;98;–;383;256;174;1382;1060;2120;2094;1114;101;–;309;322;50;1423;1199;2398;2385;899;197;149;689;166;94;1484;1235;2470;2452;888;333;190;645;110;83
9181120;      Finning;1007;661;1322;1310;796;–;–;85;272;25;1076;782;1564;1555;959;14;–;151;267;16;1199;738;1476;1463;1000;22;–;201;148;26;1243;813;1626;1601;780;75;–;312;180;115;1273;904;1808;1786;966;83;–;269;258;38;1433;1168;2336;2315;886;167;109;688;145;96;1488;1180;2360;2333;802;337;228;506;96;71
9181121;      Fuchstal;2296;1572;3144;3094;1880;–;–;172;644;74;2364;1671;3342;3315;2024;73;–;204;664;31;2484;1585;3170;3142;2095;50;–;332;372;66;2632;1665;3330;3267;1603;270;–;383;434;222;2749;1906;3812;3774;2087;235;–;318;603;63;2919;2283;4566;4517;1735;593;375;918;282;163;3175;2453;4906;4865;1747;855;727;632;294;117
9181122;      Geltendorf;3444;2377;4754;4703;2668;–;–;314;1198;47;3644;2718;5436;5366;3058;65;–;431;1203;35;3897;2541;5082;5019;3104;76;–;557;920;72;4144;2782;5564;5465;2439;248;–;991;939;280;4237;3093;6186;6091;3133;275;–;667;1199;93;4265;3437;6874;6815;2434;556;521;1647;535;242;4404;3495;6990;6926;2374;1125;766;1464;382;136
9181123;      Greifenberg;1158;738;1476;1459;865;–;–;104;323;72;1278;842;1684;1661;1059;28;–;128;306;47;1439;898;1796;1780;1165;30;–;221;234;69;1536;984;1968;1950;956;103;–;271;277;244;1618;1165;2330;2306;1309;120;–;258;370;99;1663;1350;2700;2668;1097;179;172;691;162;189;1644;1301;2602;2564;1010;330;242;547;138;97
